"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","value"
0.844,0.54,10,-6.1,0,0.306,0.279,0,0.0823,0.654,91.054,"audio_features","0mbP3AOiMpQ0c4gvj3uDzM","spotify:track:0mbP3AOiMpQ0c4gvj3uDzM","https://api.spotify.com/v1/tracks/0mbP3AOiMpQ0c4gvj3uDzM","https://api.spotify.com/v1/audio-analysis/0mbP3AOiMpQ0c4gvj3uDzM",242627,4,NA
0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,"audio_features","6CjtS2JZH9RkDz5UVInsa9","spotify:track:6CjtS2JZH9RkDz5UVInsa9","https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9","https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9",235613,4,NA
0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141,"audio_features","2UwbhMie1EAYuTZ0QXeMwl","spotify:track:2UwbhMie1EAYuTZ0QXeMwl","https://api.spotify.com/v1/tracks/2UwbhMie1EAYuTZ0QXeMwl","https://api.spotify.com/v1/audio-analysis/2UwbhMie1EAYuTZ0QXeMwl",163202,4,NA
0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,"audio_features","6e40mgJiCid5HRAGrbpGA6","spotify:track:6e40mgJiCid5HRAGrbpGA6","https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6","https://api.spotify.com/v1/audio-analysis/6e40mgJiCid5HRAGrbpGA6",213600,4,NA
0.56,0.591,7,-6.083,1,0.0341,0.019,0.00118,0.0961,0.2,139.99,"audio_features","18MmfjsYN2rfrUUvkbN2dH","spotify:track:18MmfjsYN2rfrUUvkbN2dH","https://api.spotify.com/v1/tracks/18MmfjsYN2rfrUUvkbN2dH","https://api.spotify.com/v1/audio-analysis/18MmfjsYN2rfrUUvkbN2dH",207268,4,NA
0.497,0.794,0,-5.287,1,0.0994,0.478,0,0.08,0.557,80.675,"audio_features","5z5uMNJnGDAL7p9IULz8bP","spotify:track:5z5uMNJnGDAL7p9IULz8bP","https://api.spotify.com/v1/tracks/5z5uMNJnGDAL7p9IULz8bP","https://api.spotify.com/v1/audio-analysis/5z5uMNJnGDAL7p9IULz8bP",255867,3,NA
0.79,0.679,2,-8.388,1,0.286,0.0162,0,0.0824,0.198,93.968,"audio_features","5hK2HBXaG3ajt8ImjxH0YM","spotify:track:5hK2HBXaG3ajt8ImjxH0YM","https://api.spotify.com/v1/tracks/5hK2HBXaG3ajt8ImjxH0YM","https://api.spotify.com/v1/audio-analysis/5hK2HBXaG3ajt8ImjxH0YM",164681,4,NA
0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,"audio_features","59nOXPmaKlBfGMDeOVGrIK","spotify:track:59nOXPmaKlBfGMDeOVGrIK","https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK","https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK",189893,4,NA
0.739,0.611,11,-8.664,0,0.296,0.0075,0,0.486,0.251,101.999,"audio_features","13gqtz2ra8KoYR7k55kfKE","spotify:track:13gqtz2ra8KoYR7k55kfKE","https://api.spotify.com/v1/tracks/13gqtz2ra8KoYR7k55kfKE","https://api.spotify.com/v1/audio-analysis/13gqtz2ra8KoYR7k55kfKE",169953,4,NA
0.73,0.44,1,-13.748,0,0.229,0.0867,0,0.104,0.077,94.982,"audio_features","2JMW1iCKgPnSqbVVhHR6wI","spotify:track:2JMW1iCKgPnSqbVVhHR6wI","https://api.spotify.com/v1/tracks/2JMW1iCKgPnSqbVVhHR6wI","https://api.spotify.com/v1/audio-analysis/2JMW1iCKgPnSqbVVhHR6wI",182335,4,NA
0.685,0.83,6,-7.186,1,0.192,0.0936,0,0.105,0.399,100.807,"audio_features","7446eVzaAVe4HSKJwzarry","spotify:track:7446eVzaAVe4HSKJwzarry","https://api.spotify.com/v1/tracks/7446eVzaAVe4HSKJwzarry","https://api.spotify.com/v1/audio-analysis/7446eVzaAVe4HSKJwzarry",155246,4,NA
0.602,0.319,1,-11.417,1,0.0462,0.0461,9.04e-05,0.134,0.0902,79.884,"audio_features","4grLCNMKyrcpgjTpozscAG","spotify:track:4grLCNMKyrcpgjTpozscAG","https://api.spotify.com/v1/tracks/4grLCNMKyrcpgjTpozscAG","https://api.spotify.com/v1/audio-analysis/4grLCNMKyrcpgjTpozscAG",150266,4,NA
0.547,0.691,5,-8.14,1,0.275,0.396,1.68e-06,0.21,0.399,123.259,"audio_features","2SOh5EwpcDVzii7wWIbre7","spotify:track:2SOh5EwpcDVzii7wWIbre7","https://api.spotify.com/v1/tracks/2SOh5EwpcDVzii7wWIbre7","https://api.spotify.com/v1/audio-analysis/2SOh5EwpcDVzii7wWIbre7",160940,5,NA
0.688,0.379,10,-14.971,1,0.273,0.387,0,0.107,0.113,96.01,"audio_features","2OVwym5yjjqMuhqJ8snYZB","spotify:track:2OVwym5yjjqMuhqJ8snYZB","https://api.spotify.com/v1/tracks/2OVwym5yjjqMuhqJ8snYZB","https://api.spotify.com/v1/audio-analysis/2OVwym5yjjqMuhqJ8snYZB",166949,4,NA
0.727,0.572,2,-6.489,1,0.249,0.116,0.0153,0.135,0.391,130.662,"audio_features","2PzBV6PaeakvMq54ipc9nj","spotify:track:2PzBV6PaeakvMq54ipc9nj","https://api.spotify.com/v1/tracks/2PzBV6PaeakvMq54ipc9nj","https://api.spotify.com/v1/audio-analysis/2PzBV6PaeakvMq54ipc9nj",166608,5,NA
0.539,0.714,5,-4.543,1,0.455,0.288,0,0.174,0.458,81.709,"audio_features","7DKJP7ksSaJn4YyBkcBDii","spotify:track:7DKJP7ksSaJn4YyBkcBDii","https://api.spotify.com/v1/tracks/7DKJP7ksSaJn4YyBkcBDii","https://api.spotify.com/v1/audio-analysis/7DKJP7ksSaJn4YyBkcBDii",255609,4,NA
0.193,0.0218,0,-31.16,0,0.0389,0.955,0.88,0.117,0.213,125.501,"audio_features","1kNdtonJXHorsVpWerK8C2","spotify:track:1kNdtonJXHorsVpWerK8C2","https://api.spotify.com/v1/tracks/1kNdtonJXHorsVpWerK8C2","https://api.spotify.com/v1/audio-analysis/1kNdtonJXHorsVpWerK8C2",36935,3,NA
0.883,0.283,0,-12.653,1,0.113,0.104,0.00167,0.0935,0.416,122.013,"audio_features","1eCFz60zd7mAXgWLapPd9B","spotify:track:1eCFz60zd7mAXgWLapPd9B","https://api.spotify.com/v1/tracks/1eCFz60zd7mAXgWLapPd9B","https://api.spotify.com/v1/audio-analysis/1eCFz60zd7mAXgWLapPd9B",157390,4,NA
0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989,"audio_features","1vbn9fEyw1IYhqgZJdu9ZB","spotify:track:1vbn9fEyw1IYhqgZJdu9ZB","https://api.spotify.com/v1/tracks/1vbn9fEyw1IYhqgZJdu9ZB","https://api.spotify.com/v1/audio-analysis/1vbn9fEyw1IYhqgZJdu9ZB",266179,4,NA
0.765,0.627,0,-4.607,1,0.0622,0.000916,0.195,0.0847,0.536,118.997,"audio_features","4FIgHqXd4KkOwxrGeLDYM2","spotify:track:4FIgHqXd4KkOwxrGeLDYM2","https://api.spotify.com/v1/tracks/4FIgHqXd4KkOwxrGeLDYM2","https://api.spotify.com/v1/audio-analysis/4FIgHqXd4KkOwxrGeLDYM2",308820,4,NA
0.6,0.482,1,-11.596,1,0.0701,0.512,0.000104,0.115,0.323,121.909,"audio_features","0nAZGkBGKQCXyaoSJfRhC1","spotify:track:0nAZGkBGKQCXyaoSJfRhC1","https://api.spotify.com/v1/tracks/0nAZGkBGKQCXyaoSJfRhC1","https://api.spotify.com/v1/audio-analysis/0nAZGkBGKQCXyaoSJfRhC1",173097,4,NA
0.826,0.276,11,-11.227,0,0.266,0.62,8.53e-05,0.118,0.484,123.985,"audio_features","7sT7kZEYd1MrmzLLIRVZas","spotify:track:7sT7kZEYd1MrmzLLIRVZas","https://api.spotify.com/v1/tracks/7sT7kZEYd1MrmzLLIRVZas","https://api.spotify.com/v1/audio-analysis/7sT7kZEYd1MrmzLLIRVZas",129965,4,NA
0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,"audio_features","4rmVZajAF7PkrCagGPHbqa","spotify:track:4rmVZajAF7PkrCagGPHbqa","https://api.spotify.com/v1/tracks/4rmVZajAF7PkrCagGPHbqa","https://api.spotify.com/v1/audio-analysis/4rmVZajAF7PkrCagGPHbqa",243228,4,NA
0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,"audio_features","28JBD8p18xNuOfyV7Cotdn","spotify:track:28JBD8p18xNuOfyV7Cotdn","https://api.spotify.com/v1/tracks/28JBD8p18xNuOfyV7Cotdn","https://api.spotify.com/v1/audio-analysis/28JBD8p18xNuOfyV7Cotdn",336924,3,NA
0.593,0.41,3,-13.097,0,0.0531,0.886,0.0993,0.115,0.201,122.584,"audio_features","6Yj7Zhxt73uvwFFvzQXdxO","spotify:track:6Yj7Zhxt73uvwFFvzQXdxO","https://api.spotify.com/v1/tracks/6Yj7Zhxt73uvwFFvzQXdxO","https://api.spotify.com/v1/audio-analysis/6Yj7Zhxt73uvwFFvzQXdxO",254407,4,NA
0.502,0.645,2,-10.611,0,0.122,0.444,0.00964,0.107,0.518,109.739,"audio_features","7hRlTK3mgFTBEjX7DjqBsI","spotify:track:7hRlTK3mgFTBEjX7DjqBsI","https://api.spotify.com/v1/tracks/7hRlTK3mgFTBEjX7DjqBsI","https://api.spotify.com/v1/audio-analysis/7hRlTK3mgFTBEjX7DjqBsI",202451,4,NA
0.718,0.319,3,-11.261,1,0.0435,0.965,0.00036,0.0895,0.639,109.994,"audio_features","3N3d4OWbPVxTQVBFqNyykk","spotify:track:3N3d4OWbPVxTQVBFqNyykk","https://api.spotify.com/v1/tracks/3N3d4OWbPVxTQVBFqNyykk","https://api.spotify.com/v1/audio-analysis/3N3d4OWbPVxTQVBFqNyykk",250865,4,NA
0.775,0.688,4,-10.912,0,0.0593,0.0176,0.0917,0.108,0.284,120.017,"audio_features","1XsRwo2it6QHdV2OiT6IzF","spotify:track:1XsRwo2it6QHdV2OiT6IzF","https://api.spotify.com/v1/tracks/1XsRwo2it6QHdV2OiT6IzF","https://api.spotify.com/v1/audio-analysis/1XsRwo2it6QHdV2OiT6IzF",336005,4,NA
0.557,0.706,0,-6.592,1,0.0649,0.268,0,0.132,0.582,105.013,"audio_features","2vy9Ry1TNjCD85TiCbTz0r","spotify:track:2vy9Ry1TNjCD85TiCbTz0r","https://api.spotify.com/v1/tracks/2vy9Ry1TNjCD85TiCbTz0r","https://api.spotify.com/v1/audio-analysis/2vy9Ry1TNjCD85TiCbTz0r",237933,4,NA
0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,"audio_features","3F5CgOj3wFlRv51JsHbxhe","spotify:track:3F5CgOj3wFlRv51JsHbxhe","https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe","https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe",218365,4,NA
0.464,0.643,4,-7.14,0,0.325,0.591,0,0.74,0.601,89.936,"audio_features","6oz0TkxZqdcyHYp5UOjvri","spotify:track:6oz0TkxZqdcyHYp5UOjvri","https://api.spotify.com/v1/tracks/6oz0TkxZqdcyHYp5UOjvri","https://api.spotify.com/v1/audio-analysis/6oz0TkxZqdcyHYp5UOjvri",226960,4,NA
0.589,0.766,11,-5.506,0,0.353,0.642,0,0.277,0.65,80.563,"audio_features","0ZYNW5SFHDI3zLr3m0Nu9r","spotify:track:0ZYNW5SFHDI3zLr3m0Nu9r","https://api.spotify.com/v1/tracks/0ZYNW5SFHDI3zLr3m0Nu9r","https://api.spotify.com/v1/audio-analysis/0ZYNW5SFHDI3zLr3m0Nu9r",249240,4,NA
0.767,0.689,10,-5.573,0,0.0852,0.103,0,0.0786,0.555,154.957,"audio_features","6dnrppGRbt8fie18Lcd9Dd","spotify:track:6dnrppGRbt8fie18Lcd9Dd","https://api.spotify.com/v1/tracks/6dnrppGRbt8fie18Lcd9Dd","https://api.spotify.com/v1/audio-analysis/6dnrppGRbt8fie18Lcd9Dd",164133,4,NA
0.887,0.536,0,-7.941,1,0.382,0.00713,0,0.605,0.392,121.957,"audio_features","1oghmiYgsWrw3aEx7pP374","spotify:track:1oghmiYgsWrw3aEx7pP374","https://api.spotify.com/v1/tracks/1oghmiYgsWrw3aEx7pP374","https://api.spotify.com/v1/audio-analysis/1oghmiYgsWrw3aEx7pP374",244010,4,NA
0.907,0.557,1,-6.882,0,0.255,0.0843,0,0.0934,0.425,139.922,"audio_features","2xB64x7pRS8Qa9uuZktOnA","spotify:track:2xB64x7pRS8Qa9uuZktOnA","https://api.spotify.com/v1/tracks/2xB64x7pRS8Qa9uuZktOnA","https://api.spotify.com/v1/audio-analysis/2xB64x7pRS8Qa9uuZktOnA",161160,4,NA
0.65,0.736,6,-5.84,0,0.229,0.0528,0,0.235,0.613,159.173,"audio_features","43bCmCI0nSgcT7QdMXY6LV","spotify:track:43bCmCI0nSgcT7QdMXY6LV","https://api.spotify.com/v1/tracks/43bCmCI0nSgcT7QdMXY6LV","https://api.spotify.com/v1/audio-analysis/43bCmCI0nSgcT7QdMXY6LV",226160,4,NA
0.852,0.727,1,-4.851,1,0.267,0.0962,0,0.154,0.496,130.015,"audio_features","4BqE5Rg3r4Rtizvm3IicrN","spotify:track:4BqE5Rg3r4Rtizvm3IicrN","https://api.spotify.com/v1/tracks/4BqE5Rg3r4Rtizvm3IicrN","https://api.spotify.com/v1/audio-analysis/4BqE5Rg3r4Rtizvm3IicrN",232705,4,NA
0.509,0.703,1,-6.097,1,0.512,0.39,0,0.269,0.301,174.259,"audio_features","7wxDKfgFtRTbupcG4xDhtj","spotify:track:7wxDKfgFtRTbupcG4xDhtj","https://api.spotify.com/v1/tracks/7wxDKfgFtRTbupcG4xDhtj","https://api.spotify.com/v1/audio-analysis/7wxDKfgFtRTbupcG4xDhtj",275987,4,NA
0.84,0.577,2,-7.918,1,0.368,0.276,0,0.0882,0.368,122.998,"audio_features","6FA0vuJEewEY8EZ8ldzMR7","spotify:track:6FA0vuJEewEY8EZ8ldzMR7","https://api.spotify.com/v1/tracks/6FA0vuJEewEY8EZ8ldzMR7","https://api.spotify.com/v1/audio-analysis/6FA0vuJEewEY8EZ8ldzMR7",218640,4,NA
0.336,0.614,0,-8.139,0,0.375,0.0189,1.08e-06,0.135,0.253,190.981,"audio_features","3V0assD4Gg4BrXFzDrcWVj","spotify:track:3V0assD4Gg4BrXFzDrcWVj","https://api.spotify.com/v1/tracks/3V0assD4Gg4BrXFzDrcWVj","https://api.spotify.com/v1/audio-analysis/3V0assD4Gg4BrXFzDrcWVj",173933,4,NA
0.678,0.483,1,-6.312,1,0.0447,0.0417,0,0.127,0.0855,134.93,"audio_features","5Im9BMrf0xkFD4xNHiKDUl","spotify:track:5Im9BMrf0xkFD4xNHiKDUl","https://api.spotify.com/v1/tracks/5Im9BMrf0xkFD4xNHiKDUl","https://api.spotify.com/v1/audio-analysis/5Im9BMrf0xkFD4xNHiKDUl",150133,4,NA
0.628,0.854,11,-4.263,1,0.254,0.236,0,0.106,0.6,160.028,"audio_features","5EFHBKB7yHygYxgPN56dTo","spotify:track:5EFHBKB7yHygYxgPN56dTo","https://api.spotify.com/v1/tracks/5EFHBKB7yHygYxgPN56dTo","https://api.spotify.com/v1/audio-analysis/5EFHBKB7yHygYxgPN56dTo",147032,4,NA
0.706,0.625,0,-7.426,1,0.0314,0.0417,0,0.129,0.225,142.948,"audio_features","5dOxHHMOFAbG3VH23t0xNm","spotify:track:5dOxHHMOFAbG3VH23t0xNm","https://api.spotify.com/v1/tracks/5dOxHHMOFAbG3VH23t0xNm","https://api.spotify.com/v1/audio-analysis/5dOxHHMOFAbG3VH23t0xNm",242181,4,NA
0.401,0.707,0,-5.973,1,0.32,0.723,0.000545,0.875,0.4,178.323,"audio_features","13Sf8s6OLiI4IWn8V3rVwP","spotify:track:13Sf8s6OLiI4IWn8V3rVwP","https://api.spotify.com/v1/tracks/13Sf8s6OLiI4IWn8V3rVwP","https://api.spotify.com/v1/audio-analysis/13Sf8s6OLiI4IWn8V3rVwP",137333,4,NA
0.639,0.711,0,-4.244,1,0.0315,0.0242,0,0.142,0.605,102.95,"audio_features","4w7vZjpsnpKizj7NE0Nuld","spotify:track:4w7vZjpsnpKizj7NE0Nuld","https://api.spotify.com/v1/tracks/4w7vZjpsnpKizj7NE0Nuld","https://api.spotify.com/v1/audio-analysis/4w7vZjpsnpKizj7NE0Nuld",206308,4,NA
0.764,0.394,8,-8.559,1,0.152,0.231,9.37e-05,0.117,0.465,92.009,"audio_features","0oufSLnKQDoBFX5mgkDCgR","spotify:track:0oufSLnKQDoBFX5mgkDCgR","https://api.spotify.com/v1/tracks/0oufSLnKQDoBFX5mgkDCgR","https://api.spotify.com/v1/audio-analysis/0oufSLnKQDoBFX5mgkDCgR",158421,4,NA
0.798,0.465,4,-9.849,0,0.0843,0.242,0.000268,0.102,0.892,83.042,"audio_features","3JtlNOV0Huz9O9Ten4cUXV","spotify:track:3JtlNOV0Huz9O9Ten4cUXV","https://api.spotify.com/v1/tracks/3JtlNOV0Huz9O9Ten4cUXV","https://api.spotify.com/v1/audio-analysis/3JtlNOV0Huz9O9Ten4cUXV",175328,4,NA
0.487,0.336,4,-8.806,1,0.0311,0.882,0.00084,0.27,0.172,125.941,"audio_features","61gjdUMePfAOD5p0gnGvfv","spotify:track:61gjdUMePfAOD5p0gnGvfv","https://api.spotify.com/v1/tracks/61gjdUMePfAOD5p0gnGvfv","https://api.spotify.com/v1/audio-analysis/61gjdUMePfAOD5p0gnGvfv",199458,4,NA
0.655,0.458,0,-11.754,0,0.263,0.444,8.66e-06,0.222,0.189,84.405,"audio_features","1eiHoDJZACAZDn9lU7AuIx","spotify:track:1eiHoDJZACAZDn9lU7AuIx","https://api.spotify.com/v1/tracks/1eiHoDJZACAZDn9lU7AuIx","https://api.spotify.com/v1/audio-analysis/1eiHoDJZACAZDn9lU7AuIx",192561,4,NA
0.807,0.37,4,-10.783,0,0.0462,0.308,0,0.191,0.792,123.948,"audio_features","1P5l3fAjZ7Z9XTmFHzSck5","spotify:track:1P5l3fAjZ7Z9XTmFHzSck5","https://api.spotify.com/v1/tracks/1P5l3fAjZ7Z9XTmFHzSck5","https://api.spotify.com/v1/audio-analysis/1P5l3fAjZ7Z9XTmFHzSck5",248293,4,NA
0.827,0.656,6,-4.144,0,0.253,0.195,0,0.0766,0.582,145.984,"audio_features","1t741g1kw8T5lvupCmgddl","spotify:track:1t741g1kw8T5lvupCmgddl","https://api.spotify.com/v1/tracks/1t741g1kw8T5lvupCmgddl","https://api.spotify.com/v1/audio-analysis/1t741g1kw8T5lvupCmgddl",132182,4,NA
0.775,0.607,7,-6.011,1,0.0519,0.0692,0.00178,0.107,0.281,157.968,"audio_features","7AsGB0lHuuPf07kiQURb8M","spotify:track:7AsGB0lHuuPf07kiQURb8M","https://api.spotify.com/v1/tracks/7AsGB0lHuuPf07kiQURb8M","https://api.spotify.com/v1/audio-analysis/7AsGB0lHuuPf07kiQURb8M",199001,4,NA
0.854,0.492,10,-14.779,0,0.131,0.13,0.00167,0.0846,0.0735,137.029,"audio_features","0C6ShwHWvn4JyvcJc1LjbS","spotify:track:0C6ShwHWvn4JyvcJc1LjbS","https://api.spotify.com/v1/tracks/0C6ShwHWvn4JyvcJc1LjbS","https://api.spotify.com/v1/audio-analysis/0C6ShwHWvn4JyvcJc1LjbS",243228,4,NA
0.512,0.84,8,-2.511,0,0.146,0.4,0,0.583,0.353,156.157,"audio_features","1fbcwjzzLTQKlMYxL3kNGb","spotify:track:1fbcwjzzLTQKlMYxL3kNGb","https://api.spotify.com/v1/tracks/1fbcwjzzLTQKlMYxL3kNGb","https://api.spotify.com/v1/audio-analysis/1fbcwjzzLTQKlMYxL3kNGb",123180,4,NA
0.495,0.505,7,-10.034,1,0.409,0.813,2.01e-06,0.117,0.657,173.612,"audio_features","6ocxCGYgcmZhCeTT1yuNkt","spotify:track:6ocxCGYgcmZhCeTT1yuNkt","https://api.spotify.com/v1/tracks/6ocxCGYgcmZhCeTT1yuNkt","https://api.spotify.com/v1/audio-analysis/6ocxCGYgcmZhCeTT1yuNkt",558973,4,NA
0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,"audio_features","1oHNvJVbFkexQc0BpQp7Y4","spotify:track:1oHNvJVbFkexQc0BpQp7Y4","https://api.spotify.com/v1/tracks/1oHNvJVbFkexQc0BpQp7Y4","https://api.spotify.com/v1/audio-analysis/1oHNvJVbFkexQc0BpQp7Y4",210627,4,NA
0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,"audio_features","2Yer0p7uB2lVBUAtANuuQp","spotify:track:2Yer0p7uB2lVBUAtANuuQp","https://api.spotify.com/v1/tracks/2Yer0p7uB2lVBUAtANuuQp","https://api.spotify.com/v1/audio-analysis/2Yer0p7uB2lVBUAtANuuQp",164640,4,NA
0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,"audio_features","4cacyP5c3PMlfnyjpg13xW","spotify:track:4cacyP5c3PMlfnyjpg13xW","https://api.spotify.com/v1/tracks/4cacyP5c3PMlfnyjpg13xW","https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW",146471,4,NA
0.727,0.53,9,-8.616,1,0.312,0.283,2.76e-05,0.392,0.258,174.025,"audio_features","6CmpZfKUQ2KerzBFZ3QKFr","spotify:track:6CmpZfKUQ2KerzBFZ3QKFr","https://api.spotify.com/v1/tracks/6CmpZfKUQ2KerzBFZ3QKFr","https://api.spotify.com/v1/audio-analysis/6CmpZfKUQ2KerzBFZ3QKFr",210841,3,NA
0.355,0.245,1,-13.475,0,0.0358,0.801,9.11e-05,0.112,0.162,173.329,"audio_features","4zMxWSP2qZUy5CBCH5PdzZ","spotify:track:4zMxWSP2qZUy5CBCH5PdzZ","https://api.spotify.com/v1/tracks/4zMxWSP2qZUy5CBCH5PdzZ","https://api.spotify.com/v1/audio-analysis/4zMxWSP2qZUy5CBCH5PdzZ",264299,4,NA
0.608,0.684,6,-7.061,0,0.0823,0.0192,0.00067,0.804,0.504,81.978,"audio_features","1nLHSHocLNaLJCjKO153zw","spotify:track:1nLHSHocLNaLJCjKO153zw","https://api.spotify.com/v1/tracks/1nLHSHocLNaLJCjKO153zw","https://api.spotify.com/v1/audio-analysis/1nLHSHocLNaLJCjKO153zw",281360,4,NA
0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,"audio_features","5YJtMNWKe55yr49cyJgxva","spotify:track:5YJtMNWKe55yr49cyJgxva","https://api.spotify.com/v1/tracks/5YJtMNWKe55yr49cyJgxva","https://api.spotify.com/v1/audio-analysis/5YJtMNWKe55yr49cyJgxva",197124,4,NA
0.606,0.908,2,-5.736,1,0.037,0.00532,0.823,0.245,0.773,130.12,"audio_features","56dtB7EzO7EneUgYwX8krC","spotify:track:56dtB7EzO7EneUgYwX8krC","https://api.spotify.com/v1/tracks/56dtB7EzO7EneUgYwX8krC","https://api.spotify.com/v1/audio-analysis/56dtB7EzO7EneUgYwX8krC",159173,4,NA
0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,"audio_features","46NBoIAHrmR7qcUGCIFEjR","spotify:track:46NBoIAHrmR7qcUGCIFEjR","https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR","https://api.spotify.com/v1/audio-analysis/46NBoIAHrmR7qcUGCIFEjR",207273,4,NA
0.505,0.249,1,-14.879,0,0.139,0.115,0,0.155,0.207,115.815,"audio_features","7newfXclX39UwWTw2gDswM","spotify:track:7newfXclX39UwWTw2gDswM","https://api.spotify.com/v1/tracks/7newfXclX39UwWTw2gDswM","https://api.spotify.com/v1/audio-analysis/7newfXclX39UwWTw2gDswM",182069,4,NA
0.597,0.689,5,-4.303,1,0.446,0.467,0,0.562,0.644,118.35,"audio_features","14mc78ctIxHOMYz5fWja7Q","spotify:track:14mc78ctIxHOMYz5fWja7Q","https://api.spotify.com/v1/tracks/14mc78ctIxHOMYz5fWja7Q","https://api.spotify.com/v1/audio-analysis/14mc78ctIxHOMYz5fWja7Q",142315,4,NA
0.461,0.937,6,-5.065,1,0.468,0.112,0.000964,0.111,0.547,164.73,"audio_features","0xjp9Li9jmlykJNrIlAnqe","spotify:track:0xjp9Li9jmlykJNrIlAnqe","https://api.spotify.com/v1/tracks/0xjp9Li9jmlykJNrIlAnqe","https://api.spotify.com/v1/audio-analysis/0xjp9Li9jmlykJNrIlAnqe",44333,5,NA
0.708,0.98,6,-3.122,1,0.251,0.118,0,0.614,0.585,96.879,"audio_features","7tQpKKS4Jis0pCotemeLdz","spotify:track:7tQpKKS4Jis0pCotemeLdz","https://api.spotify.com/v1/tracks/7tQpKKS4Jis0pCotemeLdz","https://api.spotify.com/v1/audio-analysis/7tQpKKS4Jis0pCotemeLdz",124974,4,NA
0.659,0.884,6,-3.71,0,0.283,0.539,0,0.26,0.826,93.367,"audio_features","6FoyBTuvyX2YFw4QW1e6DK","spotify:track:6FoyBTuvyX2YFw4QW1e6DK","https://api.spotify.com/v1/tracks/6FoyBTuvyX2YFw4QW1e6DK","https://api.spotify.com/v1/audio-analysis/6FoyBTuvyX2YFw4QW1e6DK",108387,4,NA
0.364,0.745,9,-5.842,0,0.24,0.0413,0,0.442,0.517,90.951,"audio_features","6yiCFprNLeKraW5RsYUxiE","spotify:track:6yiCFprNLeKraW5RsYUxiE","https://api.spotify.com/v1/tracks/6yiCFprNLeKraW5RsYUxiE","https://api.spotify.com/v1/audio-analysis/6yiCFprNLeKraW5RsYUxiE",148597,3,NA
0.566,0.839,7,-2.637,1,0.323,0.599,0,0.0855,0.761,88.278,"audio_features","1LFDDwqjZtSzjXWIYXbY5O","spotify:track:1LFDDwqjZtSzjXWIYXbY5O","https://api.spotify.com/v1/tracks/1LFDDwqjZtSzjXWIYXbY5O","https://api.spotify.com/v1/audio-analysis/1LFDDwqjZtSzjXWIYXbY5O",181761,3,NA
0.682,0.922,10,-2.763,0,0.182,0.0812,0,0.217,0.545,96.1,"audio_features","0IBHTkmEQCLGHJaWs1tuEg","spotify:track:0IBHTkmEQCLGHJaWs1tuEg","https://api.spotify.com/v1/tracks/0IBHTkmEQCLGHJaWs1tuEg","https://api.spotify.com/v1/audio-analysis/0IBHTkmEQCLGHJaWs1tuEg",105047,4,NA
0.824,0.583,1,-6.537,1,0.147,0.00253,0,0.266,0.154,147.496,"audio_features","0b7UwotRCrS7qBoLDjfvSY","spotify:track:0b7UwotRCrS7qBoLDjfvSY","https://api.spotify.com/v1/tracks/0b7UwotRCrS7qBoLDjfvSY","https://api.spotify.com/v1/audio-analysis/0b7UwotRCrS7qBoLDjfvSY",235501,4,NA
0.401,0.619,0,-7.035,0,0.21,0.168,0,0.272,0.757,78.763,"audio_features","4QUzLCXrpHO4c6dGyZlpO2","spotify:track:4QUzLCXrpHO4c6dGyZlpO2","https://api.spotify.com/v1/tracks/4QUzLCXrpHO4c6dGyZlpO2","https://api.spotify.com/v1/audio-analysis/4QUzLCXrpHO4c6dGyZlpO2",176876,4,NA
