"MonthYear","Artist","Plays"
"2020-11","Lil Skies",1
"2020-11","Lil West",1
"2020-11","Lupe Fiasco",1
"2020-11","Lynchparty",1
"2020-11","MIKNNA, Kadhja Bonet, JID, Free Nationals",1
"2020-11","MKTO",1
"2020-11","MadeinTYO",1
"2020-11","Matt Mems",1
"2020-11","Men At Work",1
"2020-11","Metro Boomin",1
"2020-11","Metro Boomin, 21 Savage",1
"2020-11","Mike Love",1
"2020-11","Mike WiLL Made-It",1
"2020-11","Mir Fontane",1
"2020-11","Mura Masa",1
"2020-11","Muse",1
"2020-11","NOFX",1
"2020-11","Natalie La Rose",1
"2020-11","Naughty Boy",1
"2020-11","Nicki Minaj",1
"2020-11","Nico & Vinz",1
"2020-11","OutKast",1
"2020-11","Paul McCartney",1
"2020-11","Peggy Lee",1
"2020-11","Peter & Gordon",1
"2020-11","Peter Bjorn and John",1
"2020-11","Pitbull, Ne-Yo",1
"2020-11","Playboi Carti",1
"2020-11","Polo G",1
"2020-11","Pusha T",1
"2020-11","Queen",1
"2020-11","Redbone",1
"2020-11","Rick Ross",1
"2020-11","Ryan Trey",1
"2020-11","Sam Smith",1
"2020-11","SiR",1
"2020-11","Simon & Garfunkel",1
"2020-11","Soft Cell",1
"2020-11","Sublime",1
"2020-11","Surfaces",1
"2020-11","Swae Lee, Khalid",1
"2020-11","T-Pain",1
"2020-11","The Animals",1
"2020-11","The Band",1
"2020-11","The Byrds",1
"2020-11","The Channels",1
"2020-11","The Doors",1
"2020-11","The Flamingos",1
"2020-11","The Hondells",1
"2020-11","The Jimi Hendrix Experience",1
"2020-11","The Neighbourhood",1
"2020-11","The Shadows",1
"2020-11","The Spencer Davis Group",1
"2020-11","The Tornados",1
"2020-11","The Troggs",1
"2020-11","The Ventures",1
"2020-11","The Watts 103rd Street Rhythm Band, Charles Wright & The Watts 103rd Street Rhythm Band, Charles Wright",1
"2020-11","The Who",1
"2020-11","The Yardbirds",1
"2020-11","The Zombies",1
"2020-11","Them",1
"2020-11","Tinie Tempah",1
"2020-11","Tom Petty",1
"2020-11","Toto",1
"2020-11","Travis Scott, Quavo, HUNCHO JACK",1
"2020-11","Tyga",1
"2020-11","Ugly God",1
"2020-11","Vika Jigulina, Edward Maya",1
"2020-11","Waka Flocka Flame",1
"2020-11","Weezer",1
"2020-11","Wiz Khalifa",1
"2020-11","Wolfmother",1
"2020-11","XXXTENTACION, Lil Peep",1
"2020-11","YS Lost",1
"2020-11","Yardhaus",1
"2020-11","Yogi",1
"2020-11","Zacari",1
"2020-12","100 gecs",1
"2020-12","Ahmir",1
"2020-12","Alice Deejay",1
"2020-12","Arctic Monkeys",1
"2020-12","Ben Folds",1
"2020-12","Big Data",1
"2020-12","Black Rebel Motorcycle Club",1
"2020-12","Blue Oyster Cult",1
"2020-12","Blur",1
"2020-12","Bobby Darin",1
"2020-12","Bobby Shmurda",1
"2020-12","CHASE B",1
"2020-12","Cage the Elephant",1
"2020-12","Chance the Rapper",1
"2020-12","Chitown YOMO",1
"2020-12","Cobra Starship",1
"2020-12","Corroded",1
"2020-12","DJ Snake, AlunaGeorge",1
"2020-12","DaBaby",1
"2020-12","Danny L Harle",1
"2020-12","Denzel Curry",1
"2020-12","Diplo",1
"2020-12","Disclosure",1
"2020-12","Don Diablo",1
"2020-12","Down Under Devils",1
"2020-12","EVAN GIIA",1
"2020-12","Fitz and The Tantrums",1
"2020-12","Genghis Tron",1
"2020-12","JAY-Z",1
"2020-12","Jazz Cartier",1
"2020-12","Jeru the Damaja",1
"2020-12","Joey Bada$$",1
"2020-12","KAMI",1
"2020-12","Kodak Black",1
"2020-12","LMFAO",1
"2020-12","Lights Over Paris",1
"2020-12","Lil Baby, 42 Dugg",1
"2020-12","Lil Baby, Gunna",1
"2020-12","Lil Uzi Vert, 21 Savage",1
"2020-12","Logic",1
"2020-12","Lucenzo, Don Omar",1
"2020-12","Major Lazer",1
"2020-12","Manic Street Preachers",1
"2020-12","Mario Judah",1
"2020-12","Matt Maeson",1
"2020-12","Metro Boomin, 21 Savage",1
"2020-12","Moneybagg Yo, Lil Baby",1
"2020-12","Offset, Metro Boomin",1
"2020-12","Outasight",1
"2020-12","Pearl Jam",1
"2020-12","Polo G",1
"2020-12","Popp Hunna",1
"2020-12","Q",1
"2020-12","Quavo",1
"2020-12","Rex Orange County",1
"2020-12","Rise Against",1
"2020-12","Rita Ora",1
"2020-12","Roddy Ricch",1
"2020-12","Roddy Ricch, Mustard",1
"2020-12","Rylo Rodriguez, Lil Baby",1
"2020-12","SZA",1
"2020-12","SiR",1
"2020-12","Sigala",1
"2020-12","Slippery Salazar",1
"2020-12","Snakehips",1
"2020-12","StaySolidRocky, Lil Uzi Vert",1
"2020-12","Tantric",1
"2020-12","The Beach Boys",1
"2020-12","The Chainsmokers",1
"2020-12","The Fratellis",1
"2020-12","The Pretty Reckless",1
"2020-12","The Rapture",1
"2020-12","The Temptations",1
"2020-12","The Who",1
"2020-12","Thrice",1
"2020-12","Trevor Daniel",1
"2020-12","Vika Jigulina, Edward Maya",1
"2020-12","Wes Walker, Dyl",1
"2020-12","YBN Nahmir",1
"2020-12","Yung Lean",1
"2020-12","Zacari",1
"2020-12","benny blanco, Juice WRLD",1
"2020-12","convolk",1
"2020-12","lovelytheband",1
"2021-01","2 Chainz",1
"2021-01","6 Dogs",1
"2021-01","A Thousand Horses",1
"2021-01","Ace of Base",1
"2021-01","Arctic Monkeys",1
"2021-01","Avicii",1
"2021-01","BWHITE5200",1
"2021-01","Bankroll Fresh",1
"2021-01","Big Daddy Kane",1
"2021-01","Black Eyed Peas",1
"2021-01","Blaqbonez",1
"2021-01","Blondie",1
"2021-01","Breathe Carolina",1
"2021-01","Bruno Mars",1
"2021-01","Calvin Harris",1
"2021-01","Chipmunk",1
"2021-01","Chitown YOMO",1
"2021-01","Cream",1
"2021-01","DJ ESCO",1
"2021-01","DRAM",1
"2021-01","Daniel Caesar",1
"2021-01","Daniel Powter",1
"2021-01","Denzel Curry",1
"2021-01","Don Toliver",1
"2021-01","ELIO",1
"2021-01","EST Gee",1
"2021-01","Felly",1
"2021-01","Glass Animals",1
"2021-01","Gunna",1
"2021-01","Hermitude",1
"2021-01","Hozier",1
"2021-01","JID",1
"2021-01","Jan & Dean",1
"2021-01","Jason Derulo",1
"2021-01","Joey Purp",1
"2021-01","K'naan",1
"2021-01","Kanye West, JAY-Z",1
"2021-01","Kap G",1
"2021-01","Kendrick Lamar",1
"2021-01","Kesha",1
"2021-01","Lil Tecca, Juice WRLD",1
"2021-01","Lil West",1
"2021-01","Lilskrt4k",1
"2021-01","Logic1000",1
"2021-01","Mac Miller",1
"2021-01","MadeinTYO",1
"2021-01","Mario Judah",1
"2021-01","Meek Mill",1
"2021-01","Mick Jenkins, Disclosure",1
"2021-01","Migos",1
"2021-01","Mir Fontane",1
"2021-01","Mustard",1
"2021-01","NAV, Metro Boomin",1
"2021-01","Nelly Furtado",1
"2021-01","Nicki Minaj",1
"2021-01","Nyck Caution, Kirk Knight",1
"2021-01","ODIE",1
"2021-01","Outasight",1
"2021-01","Paramore",1
"2021-01","Pitbull",1
"2021-01","Polo G",1
"2021-01","Post Malone",1
"2021-01","Pusha T",1
"2021-01","Quality Control, Lil Baby, DaBaby",1
"2021-01","RL Grime",1
"2021-01","Radiohead",1
"2021-01","Rae Sremmurd",1
"2021-01","Raleigh Ritchie",1
"2021-01","Rhye",1
"2021-01","Ryan Trey",1
"2021-01","Sada Baby",1
"2021-01","Santana, Felly",1
"2021-01","Since99",1
"2021-01","Skepta, Pop Smoke, Kid Cudi",1
"2021-01","Social Distortion",1
"2021-01","Sol.Luna",1
"2021-01","StaySolidRocky, Lil Uzi Vert",1
"2021-01","The Fray",1
"2021-01","The Surfaris",1
"2021-01","The Weeknd",1
"2021-01","Theophilus London",1
"2021-01","Tiesto, Dzeko",1
"2021-01","Train",1
"2021-01","Trippie Redd, Juice WRLD",1
"2021-01","Trippie Redd, Kid Cudi",1
"2021-01","Tyler, The Creator",1
"2021-01","UB40",1
"2021-01","Van Morrison",1
"2021-01","Victorious Cast",1
"2021-01","Wham!",1
"2021-01","You Me At Six",1
"2021-01","Young Thug, Future",1
"2021-01","Zaytoven",1
"2021-01","bbno$, Y2K",1
"2021-01","redveil",1
"2021-02","21 Savage",1
"2021-02","50 Cent",1
"2021-02","Ana Tijoux",1
"2021-02","Arctic Monkeys",1
"2021-02","BROCKHAMPTON",1
"2021-02","Black Joe Lewis",1
"2021-02","Bloc Party",1
"2021-02","Blue Oyster Cult",1
"2021-02","Broken Bells",1
"2021-02","CHVRCHES",1
"2021-02","Chairlift",1
"2021-02","Common",1
"2021-02","Corbin",1
"2021-02","Corroded",1
"2021-02","DGL Flow",1
"2021-02","Daryl Hall & John Oates",1
"2021-02","David Guetta",1
"2021-02","Dayglow",1
"2021-02","Death from Above 1979",1
"2021-02","Denzel Curry",1
"2021-02","Desiigner",1
"2021-02","Doe Boy",1
"2021-02","Don Diablo",1
"2021-02","Dutchavelli",1
"2021-02","EARTHGANG",1
"2021-02","Fekky",1
"2021-02","Flatbush Zombies",1
"2021-02","Fleetwood Mac",1
"2021-02","Flume",1
"2021-02","Foals",1
"2021-02","Foo Fighters",1
"2021-02","Four Tet",1
"2021-02","Fun.",1
"2021-02","Funeral Party",1
"2021-02","Generationals",1
"2021-02","Guards",1
"2021-02","Gunna",1
"2021-02","Gwen Stefani",1
"2021-02","High On Fire",1
"2021-02","Hogni",1
"2021-02","Interpol",1
"2021-02","J Dilla",1
"2021-02","J. Cole",1
"2021-02","JID, Dreamville, Bas",1
"2021-02","Janet Jackson",1
"2021-02","Jay Rock",1
"2021-02","Jeremih",1
"2021-02","Jerreau",1
"2021-02","Joey Purp",1
"2021-02","Juice WRLD, Future",1
"2021-02","Justin Timberlake",1
"2021-02","KAMI",1
"2021-02","KAYTRANADA",1
"2021-02","Kevin Gates",1
"2021-02","Khalid",1
"2021-02","Knxwledge",1
"2021-02","Korn",1
"2021-02","Lil Baby",1
"2021-02","Lil West",1
"2021-02","Living Colour",1
"2021-02","Logic",1
"2021-02","Lucenzo, Don Omar",1
"2021-02","Mani Hoffman",1
"2021-02","Mick Jenkins, Isaac Zale",1
"2021-02","Migos",1
"2021-02","Mike Posner",1
"2021-02","Mikky Ekko",1
"2021-02","Mustard",1
"2021-02","My Morning Jacket",1
"2021-02","Nicole Dollanganger",1
"2021-02","Nothing But Thieves",1
"2021-02","Now, Now",1
"2021-02","NxWorries, Knxwledge, Anderson .Paak",1
"2021-02","Nyck Caution, Kirk Knight",1
"2021-02","Offset",1
"2021-02","PRIORY",1
"2021-02","Parade of Lights",1
"2021-02","Paramore",1
"2021-02","Passion Pit",1
"2021-02","Paul Hardcastle",1
"2021-02","Pearl Jam",1
"2021-02","Peter CottonTale",1
"2021-02","PnB Rock",1
"2021-02","Portugal. The Man",1
"2021-02","Project Pat",1
"2021-02","Protest the Hero",1
"2021-02","RL Grime",1
"2021-02","Recliner",1
"2021-02","Rich Brian",1
"2021-02","Robert DeLong",1
"2021-02","Rodrigo Amarante",1
"2021-02","Ryan Trey",1
"2021-02","Saint Motel",1
"2021-02","Salt-N-Pepa, En Vogue",1
"2021-02","Santana, Felly",1
"2021-02","Shoreline Mafia",1
"2021-02","Sir Sly",1
"2021-02","Slippery Salazar",1
"2021-02","Sol K. Bright's Hollywaiians",1
"2021-02","Stokeswood",1
"2021-02","Sunbeam Sound Machine",1
"2021-02","Surfaces",1
"2021-02","Swae Lee, Slim Jxmmi, Rae Sremmurd",1
"2021-02","T-Pain",1
"2021-02","Tears for Fears",1
"2021-02","Telekinesis",1
"2021-02","The Flaming Lips",1
"2021-02","The Growlers",1
"2021-02","The Interrupters",1
"2021-02","The Moth & The Flame",1
"2021-02","The Mowgli's",1
"2021-02","The Naked and Famous",1
"2021-02","The Neighbourhood",1
"2021-02","The Pack a.d.",1
"2021-02","The Rapture",1
"2021-02","The Royal Concept",1
"2021-02","The Strokes",1
"2021-02","Theophilus London",1
"2021-02","This Life. We Lead.",1
"2021-02","Tom The Mail Man",1
"2021-02","Tory Lanez, Snakehips",1
"2021-02","Travis Scott, JACKBOYS",1
"2021-02","Trippie Redd",1
"2021-02","UB40",1
"2021-02","Until The Ribbon Breaks",1
"2021-02","Vampire Weekend",1
"2021-02","Wale",1
"2021-02","Wes",1
"2021-02","Wiz Khalifa",1
"2021-02","Wolfmother",1
"2021-02","XXXTENTACION",1
"2021-02","You Me At Six",1
"2021-02","Young Rising Sons",1
"2021-02","Young Thug, Juice WRLD",1
"2021-02","Young Thug, Young Stoner Life",1
"2021-02","Yung Pinch, Yung Bans, Rich Brian, Higher Brothers, Don Krez, 88rising",1
"2021-02","Yung Tory, Nafe Smallz",1
"2021-02","blink-182",1
"2021-02","dv/sn",1
"2021-03","2AM Club",1
"2021-03","6ix9ine",1
"2021-03","A Boogie wit da Hoodie",1
"2021-03","A Tribe Called Quest",1
"2021-03","Amine",1
"2021-03","Atwood",1
"2021-03","Avicii",1
"2021-03","Basement Jaxx",1
"2021-03","Boss Martians",1
"2021-03","Common",1
"2021-03","DOM KENNEDY",1
"2021-03","Danny Brown",1
"2021-03","Desiigner",1
"2021-03","Earl Sweatshirt",1
"2021-03","Elroy",1
"2021-03","Empire of the Sun",1
"2021-03","Famous Dex",1
"2021-03","Freddie Gibbs",1
"2021-03","G Herbo",1
"2021-03","H.E.R.",1
"2021-03","HAIM",1
"2021-03","Hit-Boy",1
"2021-03","James Brown",1
"2021-03","Jason Derulo",1
"2021-03","Joey Trap",1
"2021-03","Joseph McFashion",1
"2021-03","Kap G",1
"2021-03","Lil Baby",1
"2021-03","Lil Baby, 42 Dugg",1
"2021-03","Lil Baby, Gunna",1
"2021-03","Lil Skies",1
"2021-03","Lil Uzi Vert, Future",1
"2021-03","Lil Uzi Vert, HoodRich Pablo Juan",1
"2021-03","Lute, J. Cole, Dreamville",1
"2021-03","M83",1
"2021-03","Madlib, Freddie Gibbs",1
"2021-03","Madvillain, Madlib, MF DOOM",1
"2021-03","Metro Boomin",1
"2021-03","Mustard",1
"2021-03","Nardo Wick",1
"2021-03","Nasty C, Ari Lennox",1
"2021-03","PUBLIC",1
"2021-03","Parliament",1
"2021-03","Phoenix",1
"2021-03","Phony Ppl",1
"2021-03","PnB Rock",1
"2021-03","Pop Smoke",1
"2021-03","RJmrLA",1
"2021-03","Rae Sremmurd",1
"2021-03","Rakim",1
"2021-03","Rex Orange County",1
"2021-03","Rick Ross",1
"2021-03","Rick Ross, Kanye West",1
"2021-03","Rihanna, PARTYNEXTDOOR",1
"2021-03","Ryan Adams & The Cardinals",1
"2021-03","Ryan Higa, Kevjumba, Chester See",1
"2021-03","SAFE, Kiana Lede",1
"2021-03","Shoreline Mafia",1
"2021-03","Shout Out Louds",1
"2021-03","Ski Mask the Slump God",1
"2021-03","Stunna 4 Vegas, Polo G",1
"2021-03","Tee Grizzley",1
"2021-03","The Animals",1
"2021-03","The Kid LAROI, Marshmello, Juice WRLD",1
"2021-03","Tommy Fleece",1
"2021-03","Travis Scott, JACKBOYS",1
"2021-03","Ty Dolla $ign",1
"2021-03","UB40",1
"2021-03","Vanessa, Candace",1
"2021-03","Whitehouse Studio",1
"2021-03","monte booker, Kota the Friend, Felly",1
"2021-03","redveil",1
"2021-03","slowthai, Mount Kimbie, James Blake",1
"2021-04","2 Chainz",1
"2021-04","6LACK",1
"2021-04","A$AP Ferg",1
"2021-04","A$AP Mob",1
"2021-04","Action Bronson",1
"2021-04","Andy Grammer",1
"2021-04","Atwood",1
"2021-04","Baby Keem",1
"2021-04","Baby Smoove",1
"2021-04","Bell Biv DeVoe",1
"2021-04","Bring Me The Horizon",1
"2021-04","Buddy",1
"2021-04","Childish Gambino",1
"2021-04","Christopher Williams",1
"2021-04","Cosmo Pyke",1
"2021-04","Cris Cab",1
"2021-04","Daft Punk",1
"2021-04","Dave East",1
"2021-04","David Guetta",1
"2021-04","Dillon Francis, DJ Snake",1
"2021-04","Domo Genesis",1
"2021-04","Double 0 Zero",1
"2021-04","Dr. Dre",1
"2021-04","Elroy",1
"2021-04","Five Finger Death Punch",1
"2021-04","Flyboy Tarantino, Craig Xen",1
"2021-04","Fun.",1
"2021-04","Fxxxxy",1
"2021-04","Hermitude",1
"2021-04","Ice Cube",1
"2021-04","J.I the Prince of N.Y",1
"2021-04","Jason Derulo",1
"2021-04","Jay Rock",1
"2021-04","Jeezy",1
"2021-04","Juice WRLD, Future",1
"2021-04","Justin Bieber",1
"2021-04","Kanye West, JAY-Z",1
"2021-04","Kendrick Lamar, Jay Rock, James Blake, Future",1
"2021-04","Kenny Beats, Denzel Curry",1
"2021-04","Kings of Leon",1
"2021-04","Lil Baby, 42 Dugg",1
"2021-04","Lil Baby, Drake",1
"2021-04","Lil Baby, Gunna",1
"2021-04","Lil Durk",1
"2021-04","Lil Durk, Fxxxxy",1
"2021-04","Lilskrt4k",1
"2021-04","Lucenzo, Don Omar",1
"2021-04","Madlib, Freddie Gibbs",1
"2021-04","Madvillain, Madlib, MF DOOM",1
"2021-04","Majid Jordan",1
"2021-04","Mike WiLL Made-It",1
"2021-04","Moneybagg Yo, Lil Baby",1
"2021-04","Ms. Danniboo, DJ Rell",1
"2021-04","Mura Masa, Bonzai",1
"2021-04","Nate Husser, Mick Jenkins",1
"2021-04","NxWorries, Knxwledge, Anderson .Paak",1
"2021-04","Patrick Cc:, Jonah Zed",1
"2021-04","Quality Control, Migos",1
"2021-04","Quality Control, Offset, DaBaby",1
"2021-04","Red Hot Chili Peppers",1
"2021-04","Roddy Ricch, Mustard",1
"2021-04","Russ",1
"2021-04","Ryan Adams & The Cardinals",1
"2021-04","Salty Dog",1
"2021-04","ScHoolboy Q, Saudi, Kendrick Lamar, 2 Chainz",1
"2021-04","Seafood Sam",1
"2021-04","Sjava, REASON, Mozzy",1
"2021-04","Ski Mask the Slump God",1
"2021-04","Slippery Salazar, Aries",1
"2021-04","Smino, Ravyn Lenae",1
"2021-04","Surfaces",1
"2021-04","Swae Lee, Khalid",1
"2021-04","Tay-K",1
"2021-04","Tears for Fears",1
"2021-04","The Beatles",1
"2021-04","The Knife",1
"2021-04","The OneUps",1
"2021-04","The Weeknd",1
"2021-04","The Weeknd, Kendrick Lamar",1
"2021-04","The Wolfmen",1
"2021-04","Trippie Redd, Bali Baby",1
"2021-04","Wale",1
"2021-04","We Are Scientists",1
"2021-04","Wham!",1
"2021-04","XXXTENTACION",1
"2021-04","YBN Nahmir",1
"2021-04","Yugen Blakrok, Vince Staples",1
"2021-04","blackbear",1
"2021-04","brakence",1
"2021-04","monte booker",1
"2021-04","slowthai, Deb Never",1
"2021-05","21 Savage",1
"2021-05","Ace of Base",1
"2021-05","Ahmir",1
"2021-05","Alan Walker",1
"2021-05","Arden Jones",1
"2021-05","Athan",1
"2021-05","Atwood",1
"2021-05","Baby Keem",1
"2021-05","Bad Meets Evil",1
"2021-05","Bastille",1
"2021-05","Big K.R.I.T.",1
"2021-05","BlocBoy JB",1
"2021-05","Bobby Shmurda",1
"2021-05","Bonnie Tyler",1
"2021-05","Call Me Karizma",1
"2021-05","Cha Cha Slide",1
"2021-05","Chief Keef",1
"2021-05","Christina Perri",1
"2021-05","Cobra Starship",1
"2021-05","Cris Cab",1
"2021-05","DJ ESCO",1
"2021-05","DJ Maestro",1
"2021-05","DJ Snake, AlunaGeorge",1
"2021-05","Daryl Hall & John Oates",1
"2021-05","Daughtry",1
"2021-05","Deorro, Chris Brown",1
"2021-05","Diplo",1
"2021-05","Disclosure",1
"2021-05","Dua Lipa",1
"2021-05","EARTHGANG",1
"2021-05","Electric Light Orchestra",1
"2021-05","Empire of the Sun",1
"2021-05","F.U.N",1
"2021-05","FUTURISTIC",1
"2021-05","Fetty Wap",1
"2021-05","Gaelan Riekert",1
"2021-05","Guapdad 4000, !llmind",1
"2021-05","Internet Money, Gunna, Don Toliver",1
"2021-05","J.I the Prince of N.Y",1
"2021-05","Jack Harlow, Babyface Ray",1
"2021-05","Jack Harlow, Eminem, Cordae",1
"2021-05","Jimmy Eat World",1
"2021-05","John Newman",1
"2021-05","Jonas Brothers",1
"2021-05","Joyner Lucas",1
"2021-05","Justin Bieber",1
"2021-05","Kanye West, JAY-Z",1
"2021-05","Kevin Rudolf",1
"2021-05","Kill Jasper",1
"2021-05","King Harvest",1
"2021-05","LINKIN PARK",1
"2021-05","Lil Baby, 42 Dugg",1
"2021-05","Lil Baby, Drake",1
"2021-05","Lil Baby, Gunna",1
"2021-05","Lil Pump, French Montana, Diplo",1
"2021-05","Lil Uzi Vert, Future",1
"2021-05","Lil Yachty",1
"2021-05","Loote, David Guetta, Brooks",1
"2021-05","Lucenzo, Don Omar",1
"2021-05","MKTO",1
"2021-05","Macklemore & Ryan Lewis",1
"2021-05","Marco Luka",1
"2021-05","Maroon 5",1
"2021-05","Mere Raj",1
"2021-05","Migos",1
"2021-05","Migos, Marshmello",1
"2021-05","Miguel",1
"2021-05","Neil Diamond",1
"2021-05","Neon Trees",1
"2021-05","Nicki Minaj",1
"2021-05","Nicki Minaj, Lil Wayne, Drake",1
"2021-05","Ocean Park Standoff",1
"2021-05","OneRepublic",1
"2021-05","Only The Family, Lil Durk",1
"2021-05","Osibih",1
"2021-05","Owl City",1
"2021-05","Pharrell Williams",1
"2021-05","Pitbull",1
"2021-05","Pitbull, Ne-Yo",1
"2021-05","Pusha T, Kanye West",1
"2021-05","Pusha T, Kanye West, Big Sean, 2 Chainz",1
"2021-05","Quality Control, Migos",1
"2021-05","Quavo, Quality Control, Lil Yachty",1
"2021-05","Red Hot Chili Peppers",1
"2021-05","Rednex",1
"2021-05","Rex Orange County",1
"2021-05","Roddy Ricch, Marshmello",1
"2021-05","Sam Smith",1
"2021-05","Sam.Sts",1
"2021-05","Sammy Adams",1
"2021-05","Seddy Hendrinx",1
"2021-05","Selena Gomez",1
"2021-05","Sheck Wes",1
"2021-05","Sigurd Barrett",1
"2021-05","Skepta",1
"2021-05","Skepta, Pop Smoke, Kid Cudi",1
"2021-05","Ski Mask the Slump God",1
"2021-05","Skrillex",1
"2021-05","SonReal",1
"2021-05","StaySolidRocky, Lil Uzi Vert",1
"2021-05","Stephen Jerzak",1
"2021-05","Stunna 4 Vegas, Polo G",1
"2021-05","Swedish House Mafia",1
"2021-05","T-Pain",1
"2021-05","T-Wayne",1
"2021-05","Tay-K",1
"2021-05","Taylor Swift",1
"2021-05","Team Clutch",1
"2021-05","The 1975",1
"2021-05","The Killers",1
"2021-05","The Monkees",1
"2021-05","The Notorious B.I.G.",1
"2021-05","The Waitresses",1
"2021-05","Theophilus London",1
"2021-05","Tiesto",1
"2021-05","Tory Lanez, Snakehips",1
"2021-05","Traphik, G Seven, Andrew Garcia",1
"2021-05","Travis Scott, JACKBOYS",1
"2021-05","Ty Dolla $ign",1
"2021-05","UnoTheActivist",1
"2021-05","V. Bozeman, Timbaland",1
"2021-05","VIC MENSA",1
"2021-05","Waka Flocka Flame",1
"2021-05","YBN Nahmir",1
"2021-05","Yvng Mickey",1
"2021-05","Zack Fox, Kenny Beats",1
"2021-05","bbno$, Yung Gravy",1
"2021-05","blackbear",1
"2021-05","brakence",1
"2021-05","whiterosemoxie, Stan Lane",1
"2021-05","whiterosemoxie, Tom The Mail Man",1
"2021-06","03 Greedo",1
"2021-06","42 Dugg",1
"2021-06","AC/DC",1
"2021-06","Ace Hood",1
"2021-06","Ace of Base",1
"2021-06","Baby Smoove",1
"2021-06","Barry Manilow",1
"2021-06","Beastie Boys",1
"2021-06","Bill Withers",1
"2021-06","Black Sheep",1
"2021-06","BlocBoy JB",1
"2021-06","Bobby Shmurda",1
"2021-06","Bon Jovi",1
"2021-06","Bonnie Tyler",1
"2021-06","Boss Martians",1
"2021-06","Brent Faiyaz",1
"2021-06","Bring Me The Horizon",1
"2021-06","Bruno Mars",1
"2021-06","Buddy",1
"2021-06","Chaka Khan",1
"2021-06","Chester Watson",1
"2021-06","Chuck Mangione",1
"2021-06","Corroded",1
"2021-06","Creedence Clearwater Revival",1
"2021-06","Culture Club",1
"2021-06","Curtis Roach",1
"2021-06","Cyndi Lauper",1
"2021-06","Daughtry",1
"2021-06","Dean Martin",1
"2021-06","Deorro",1
"2021-06","Deorro, Chris Brown",1
"2021-06","Diplo",1
"2021-06","Domo Genesis",1
"2021-06","Double 0 Zero",1
"2021-06","Dropkick Murphys",1
"2021-06","Fetty Wap",1
"2021-06","Five Finger Death Punch",1
"2021-06","Florida Georgia Line, Bebe Rexha",1
"2021-06","G Herbo",1
"2021-06","Gazzelle",1
"2021-06","Gli Italiani di Ieri",1
"2021-06","Golden Earring",1
"2021-06","Hayley Kiyoko",1
"2021-06","Icona Pop",1
"2021-06","Internet Money, Gunna, Don Toliver",1
"2021-06","J Dilla",1
"2021-06","JAY-Z",1
"2021-06","Jackson 5",1
"2021-06","Jennifer Lopez",1
"2021-06","Jimmy Buffett",1
"2021-06","John Denver",1
"2021-06","John Legend",1
"2021-06","Kenny Beats, Denzel Curry",1
"2021-06","Killxora",1
"2021-06","King Harvest",1
"2021-06","KuiBtw",1
"2021-06","LCD Soundsystem",1
"2021-06","Larry June",1
"2021-06","Lil Baby, 42 Dugg",1
"2021-06","Lil Pump, French Montana, Diplo",1
"2021-06","Lil Tecca",1
"2021-06","Lil Tjay, 6LACK",1
"2021-06","Lily Allen",1
"2021-06","Lupe Fiasco",1
"2021-06","Lynyrd Skynyrd",1
"2021-06","Madonna",1
"2021-06","Majid Jordan",1
"2021-06","Marco Luka",1
"2021-06","Mariah Carey",1
"2021-06","Marshmello, Juice WRLD",1
"2021-06","Matthew Wilder",1
"2021-06","Meek Mill",1
"2021-06","Melvoni, Kill Jasper",1
"2021-06","Mere Raj",1
"2021-06","Metro Boomin",1
"2021-06","Ms. Danniboo, DJ Rell",1
"2021-06","Offset",1
"2021-06","Offset, Metro Boomin",1
"2021-06","Pat Benatar",1
"2021-06","Phoenix",1
"2021-06","Polo G, Lil Wayne",1
"2021-06","Polo G, Nicki Minaj",1
"2021-06","Pooh Shiesty",1
"2021-06","Pusha T, Kanye West, Big Sean, 2 Chainz",1
"2021-06","Ramones",1
"2021-06","Roberto Szidon",1
"2021-06","Roddy Ricch, 42 Dugg",1
"2021-06","Ryan Adams & The Cardinals",1
"2021-06","SZA",1
"2021-06","Sada Baby",1
"2021-06","Saint Motel",1
"2021-06","Shout Out Louds",1
"2021-06","Social Distortion",1
"2021-06","Starship",1
"2021-06","StaySolidRocky, Lil Uzi Vert",1
"2021-06","Stevie Nicks",1
"2021-06","Stunna 4 Vegas, Polo G",1
"2021-06","TAB The Band",1
"2021-06","Taio Cruz",1
"2021-06","Tantric",1
"2021-06","The Backseat Lovers",1
"2021-06","The Black Crowes",1
"2021-06","The Doobie Brothers",1
"2021-06","The Gypsy Queens",1
"2021-06","The Kid LAROI",1
"2021-06","The Kid LAROI, Marshmello, Juice WRLD",1
"2021-06","The Spencer Davis Group",1
"2021-06","The Willowz",1
"2021-06","Trv. Scout",1
"2021-06","Tyler, The Creator, A$AP Rocky",1
"2021-06","V.I.C.",1
"2021-06","We Are Scientists",1
"2021-06","XXXTENTACION",1
"2021-06","YBN Nahmir",1
"2021-06","Ynw Slug",1
"2021-06","You Me At Six",1
"2021-06","Young Money",1
"2021-06","Young Thug, Young Stoner Life",1
"2021-06","YungManny",1
"2021-06","Zack Fox, Kenny Beats",1
"2021-06","Zaytoven",1
"2021-06","bbno$, Y2K",1
"2021-06","slowthai",1
"2021-07","$uicideboy$",1
"2021-07","2AM Club",1
"2021-07","42 Dugg",1
"2021-07","6 Dogs",1
"2021-07","88GLAM",1
"2021-07","A$AP Ferg",1
"2021-07","AJR",1
"2021-07","Able Heart",1
