"Season","Artist","Plays"
"Summer","Sailors Of The 7 Seas",3
"Summer","Samm Henshaw",3
"Summer","Sanjeev T",3
"Summer","Savannah De Lucia",3
"Summer","ScHoolboy Q",3
"Summer","Sergei Rachmaninoff",3
"Summer","Shae Gill",3
"Summer","Shankar Mahadevan",3
"Summer","Shibb",3
"Summer","Sigrid",3
"Summer","Sinead Harnett",3
"Summer","Skofee",3
"Summer","Skrux",3
"Summer","Snakehips",3
"Summer","Snow Patrol",3
"Summer","Spacetactular",3
"Summer","Stephen Oaks",3
"Summer","Study Music & Sounds",3
"Summer","Summer Salt",3
"Summer","Sunwell",3
"Summer","SwuM",3
"Summer","Szymon Kowalczyk",3
"Summer","T.I.",3
"Summer","Teqkoi",3
"Summer","Tesher",3
"Summer","Tevvez",3
"Summer","The Japanese House",3
"Summer","The Lagoons",3
"Summer","The Rudeboyz",3
"Summer","The Temper Trap",3
"Summer","Thomas Welker",3
"Summer","Tilman Stoiber",3
"Summer","Tony Kakkar",3
"Summer","Toulouse",3
"Summer","Tritonal",3
"Summer","Tunji Ige",3
"Summer","Twenty One Pilots",3
"Summer","Two Friends",3
"Summer","UB40",3
"Summer","Vampire Weekend",3
"Summer","Vishal Casey",3
"Summer","WDNG Crshrs",3
"Summer","Wes Walker",3
"Summer","Wham!",3
"Summer","Whitney Houston",3
"Summer","William Singe",3
"Summer","Win and Woo",3
"Summer","Wisin & Yandel",3
"Summer","Wrabel",3
"Summer","X Lovers",3
"Summer","Y.V.E. 48",3
"Summer","YFN Lucci",3
"Summer","Yowler",3
"Summer","Zac Efron",3
"Summer","Zak Manley",3
"Summer","Zara Larsson",3
"Summer","Ziv Zaifman",3
"Summer","itssvd",3
"Summer","j ember",3
"Summer","nourii",3
"Summer","sad alex",3
"Summer","unwaxed lemons",3
"Winter","13 Block",3
"Winter","3LAU",3
"Winter","50 Cent",3
"Winter","Aaron May",3
"Winter","Addict.",3
"Winter","Afroman",3
"Winter","Akleia",3
"Winter","Alaskan Tapes",3
"Winter","Allie X",3
"Winter","Aly Youranday",3
"Winter","Amanda Tenfjord",3
"Winter","Amaranth Cove",3
"Winter","Ambar Lucid",3
"Winter","Ammachi",3
"Winter","Anderson .Paak",3
"Winter","Anne Dudley",3
"Winter","Antony Redau",3
"Winter","Anurag Kulkarni",3
"Winter","Ardhito Pramono",3
"Winter","Armin van Buuren",3
"Winter","Ashley Park",3
"Winter","Attom",3
"Winter","Avril Lavigne",3
"Winter","Baba Jay",3
"Winter","Baby Smoove",3
"Winter","Bankrol Hayden",3
"Winter","Bea Miller",3
"Winter","Bill Evans",3
"Winter","Bliss Phenomena",3
"Winter","Bryan Adams",3
"Winter","C4C",3
"Winter","Carnage",3
"Winter","Cautious Clay",3
"Winter","Chance Pena",3
"Winter","Chance the Rapper",3
"Winter","Charlie Bennett",3
"Winter","Chily",3
"Winter","Christian Lundberg",3
"Winter","Ciara",3
"Winter","Claire Rosinkranz",3
"Winter","Clairo",3
"Winter","Clinton Kane",3
"Winter","Cokobi",3
"Winter","Conkarah",3
"Winter","D4L",3
"Winter","DC The Don",3
"Winter","DJ Kbz",3
"Winter","DJDS",3
"Winter","Daryl Hall & John Oates",3
"Winter","Dave Bawa",3
"Winter","David Ripperton",3
"Winter","Dayglow",3
"Winter","Delayde",3
"Winter","Demi Lovato",3
"Winter","Dennis Lloyd",3
"Winter","Dijon",3
"Winter","Diplo",3
"Winter","Dirty Heads",3
"Winter","Dizzy",3
"Winter","Djadja & Dinaz",3
"Winter","Django",3
"Winter","Dolly Parton",3
"Winter","Dr. Toast",3
"Winter","Dynoro",3
"Winter","EARTHGANG",3
"Winter","Eddy Kenzo",3
"Winter","El Chacal",3
"Winter","Elfva",3
"Winter","Ella Eyre",3
"Winter","Elm Lake",3
"Winter","Emma Peters",3
"Winter","Enlightment Spirits",3
"Winter","Epifania",3
"Winter","Eric Ardouin",3
"Winter","Ernesto Cortazar",3
"Winter","Essence",3
"Winter","Evening River",3
"Winter","Faouzia",3
"Winter","Feki",3
"Winter","Finn",3
"Winter","Fivio Foreign",3
"Winter","Flatbush Zombies",3
"Winter","Flats Stanlie",3
"Winter","Fleurs de Son",3
"Winter","Flovry",3
"Winter","Forester",3
"Winter","Foster The People",3
"Winter","Foulds",3
"Winter","Fourpoint",3
"Winter","Franz Liszt",3
"Winter","Freddie Gibbs",3
"Winter","Future Sky",3
"Winter","GAWVI",3
"Winter","GENER8ION",3
"Winter","GRiZ",3
"Winter","Gambi",3
"Winter","Geek Music",3
"Winter","Gente De Zona",3
"Winter","Gentle Bones",3
"Winter","GentleBeatz",3
"Winter","Gil Talmi",3
"Winter","Goody Grace",3
"Winter","Gowtham Bharadwaj",3
"Winter","Gracie Abrams",3
"Winter","Greyson Chance",3
"Winter","Gucci Mane",3
"Winter","Guru Griff",3
"Winter","Haley Reinhart",3
"Winter","Helen Jane Long",3
"Winter","Henry Jamison",3
"Winter","Hish",3
"Winter","Howie Day",3
"Winter","Idzi Kowalczyk",3
"Winter","Isaiah Firebrace",3
"Winter","Issam Alnajjar",3
"Winter","JENNIE",3
"Winter","Jacob's Piano",3
"Winter","Jake Hope",3
"Winter","Jakob Ahlbom",3
"Winter","James Smith",3
"Winter","Jamie Troy",3
"Winter","Jasleen Royal",3
"Winter","Jeb Bush Orchestra",3
"Winter","Jerzy Elle",3
"Winter","Jess Glynne",3
"Winter","Junge Junge",3
"Winter","Juno Reed",3
"Winter","Justin Rarri",3
"Winter","K-391",3
"Winter","KWAYE",3
"Winter","Kamryn Freeman",3
"Winter","Karthik",3
"Winter","Keith Urban",3
"Winter","Keny Grey",3
"Winter","Kesha",3
"Winter","Kevin Lyttle",3
"Winter","Key Largo",3
"Winter","Kristen Bell",3
"Winter","Kush Kush",3
"Winter","Lana Del Rey",3
"Winter","Larry",3
"Winter","Life of Dillon",3
"Winter","Liquid Mind",3
"Winter","Lokss",3
"Winter","Loren Allred",3
"Winter","Lost Wings",3
"Winter","Luh Kel",3
"Winter","Luv.Ly",3
"Winter","M. Pokora",3
"Winter","MARTIN $KY",3
"Winter","Mac DeMarco",3
"Winter","Macklemore",3
"Winter","Mahalia",3
"Winter","Maja Balder",3
"Winter","Maleek Berry",3
"Winter","Marc E. Bassy",3
"Winter","Maria Lynn",3
"Winter","Maryna Aksenov",3
"Winter","Masked Wolf",3
"Winter","Matt Simons",3
"Winter","Max Styler",3
"Winter","Megan Davies",3
"Winter","Mehdi Teyt & Rehla X",3
"Winter","Melody Leonard",3
"Winter","Michael Buble",3
"Winter","Midnight Tales",3
"Winter","Minnie Delarosa",3
"Winter","Miscel",3
"Winter","Mokita",3
"Winter","Moments of Clarity",3
"Winter","Mumford & Sons",3
"Winter","Mustard",3
"Winter","Mutemath",3
"Winter","NLSN",3
"Winter","NURKO",3
"Winter","Nakash Aziz",3
"Winter","Nas",3
"Winter","Natalie Jane",3
"Winter","Nathaniel",3
"Winter","Nause",3
"Winter","Nebu Kiniza",3
"Winter","Neil Diamond",3
"Winter","Nelly",3
"Winter","New Hope Club",3
"Winter","Niall Horan",3
"Winter","Niccolo Pagliani",3
"Winter","Nico Segal",3
"Winter","Nina Nesbitt",3
"Winter","Noa Sandberg",3
"Winter","Noah Jacob",3
"Winter","Nuit Pluie",3
"Winter","Olivund",3
"Winter","Osteriana",3
"Winter","Ozuna",3
"Winter","PJ Morton",3
"Winter","Papu DJ",3
"Winter","Paradise Sunset",3
"Winter","Pearl Melendez",3
"Winter","Pia Mia",3
"Winter","Pola Ris",3
"Winter","Pop Smoke",3
"Winter","Priya Saraiya",3
"Winter","Purity Productions",3
"Winter","Pyotr Ilyich Tchaikovsky",3
"Winter","Q",3
"Winter","ROSALIA",3
"Winter","RUDE",3
"Winter","Rainbow Rise",3
"Winter","Ramz",3
"Winter","Recueil",3
"Winter","Rema",3
"Winter","Rence",3
"Winter","Rhys",3
"Winter","Rhys Lewis",3
"Winter","Ricky Martin",3
"Winter","Robin Laureli",3
"Winter","Robin Spielberg",3
"Winter","Robotaki",3
"Winter","Russell Dickerson",3
"Winter","SALES",3
"Winter","SG Lewis",3
"Winter","Sabrina Carpenter",3
"Winter","Samuel Meadow",3
"Winter","Savannah Keyes",3
"Winter","Sebastian Kamae",3
"Winter","Shaggy",3
"Winter","Sheila's Disciples",3
"Winter","Shierro",3
"Winter","Siboy",3
"Winter","Sickick",3
"Winter","Skip Marley",3
"Winter","Sleepdealer",3
"Winter","Smallpools",3
"Winter","Sofia Reyes",3
"Winter","Sonn",3
"Winter","Soolking",3
"Winter","Spacetactular",3
"Winter","State of Sound",3
"Winter","Stephen Oaks",3
"Winter","StriveAU",3
"Winter","Sunwell",3
"Winter","Surf Mesa",3
"Winter","TPR",3
"Winter","Ta-ku",3
"Winter","Tee Grizzley",3
"Winter","The 502s",3
"Winter","The Band CAMINO",3
"Winter","The Format",3
"Winter","The Head And The Heart",3
"Winter","The Mayries",3
"Winter","The Oh Hellos",3
"Winter","The Strumbellas",3
"Winter","Thomas Welker",3
"Winter","Tiwa Savage",3
"Winter","Tom Rosenthal",3
"Winter","Tomppabeats",3
"Winter","Trevor Wesley",3
"Winter","Tunji Ige",3
"Winter","VOILA",3
"Winter","Vald",3
"Winter","Valeria Rosso",3
"Winter","Vanessa Carlton",3
"Winter","Vanessa Van Buren",3
"Winter","Vedo",3
"Winter","Vicetone",3
"Winter","Wale",3
"Winter","Wrabel",3
"Winter","Yashita Sharma",3
"Winter","Yoke Lore",3
"Winter","Young Thug",3
"Winter","YoungBoy Never Broke Again",3
"Winter","Zara Mazure",3
"Winter","Ziv Zaifman",3
"Winter","aqualina",3
"Winter","biosphere",3
"Winter","bulow",3
"Winter","emawk",3
"Winter","girl in red",3
"Winter","hiyasu",3
"Winter","love-sadKID",3
"Winter","mell-o",3
"Winter","oofoe",3
"Winter","sad boy with a laptop",3
"Winter","slowthai",3
"Winter","yonderling",3
"Fall","100 gecs",2
"Fall","Abe",2
"Fall","Absofacto",2
"Fall","Adam Melchor",2
"Fall","Addict.",2
"Fall","Adekunle Gold",2
"Fall","Adelina Palm",2
"Fall","Adrian Rodriguez van der Spoel",2
"Fall","Aidin",2
"Fall","Aipomo",2
"Fall","Ajay Singha",2
"Fall","Alann8h",2
"Fall","Albin Urias",2
"Fall","Alec Wynter",2
"Fall","Alex Aiono",2
"Fall","Alex Sensation",2
"Fall","Alex Vaughn",2
"Fall","Alexander Bennet",2
"Fall","Alexandr Misko",2
"Fall","Allie X",2
"Fall","Alma Meris",2
"Fall","Always Never",2
"Fall","Ambre",2
"Fall","Amel Scott",2
"Fall","Amir",2
"Fall","Anders Linros",2
"Fall","Andre Soueid",2
"Fall","Andrew McMahon in the Wilderness",2
"Fall","Angele",2
"Fall","Ankit Tiwari",2
"Fall","Ann Windsor",2
"Fall","Anthony Daasan",2
"Fall","Anthony Gonzalez",2
"Fall","Apashe",2
"Fall","Appleby",2
"Fall","Arif Murakami",2
"Fall","Arjun Kanungo",2
"Fall","Asgeir",2
"Fall","Astral Shade",2
"Fall","Atli ?orirsson",2
"Fall","Au/Ra",2
"Fall","Aukai",2
"Fall","Aura Lynx",2
"Fall","Austin George",2
"Fall","Austin Marc",2
"Fall","AutoRTZB",2
"Fall","Ava Max",2
"Fall","Aysha Mathis",2
"Fall","Azinu",2
"Fall","BROODS",2
"Fall","BTS",2
"Fall","Baby Rasta & Gringo",2
"Fall","Baby Smoove",2
"Fall","Bad Meets Evil",2
"Fall","Bailey Bryan",2
"Fall","Bando.",2
"Fall","Bathe",2
"Fall","Beatsole",2
"Fall","Becky Kinder",2
"Fall","Belinda Carlisle",2
"Fall","Belinda Myers",2
"Fall","Ben Crosland",2
"Fall","Ben E. King",2
"Fall","Ben Stevenson",2
"Fall","Benjamin Earl Turner",2
"Fall","Big Brutus",2
"Fall","Billy Raffoul",2
"Fall","Bizarrap",2
"Fall","Bliss Porter",2
"Fall","Blissful Heaven",2
"Fall","Brainzz",2
"Fall","Brenda Lee",2
"Fall","Brice Fame",2
"Fall","Briston Maroney",2
"Fall","Butterfly Wings",2
"Fall","CARYS",2
"Fall","CLOVES",2
"Fall","CVBZ",2
"Fall","Caius Biel",2
"Fall","Camille Saint-Saens",2
"Fall","Cara Berge",2
"Fall","Carrie Underwood",2
"Fall","CashMoneyAp",2
"Fall","Cashmere Cat",2
"Fall","Casper Esmann",2
"Fall","Cavetown",2
"Fall","CeeLo Green",2
"Fall","Center of Jupiter",2
"Fall","Chayanne",2
"Fall","Chris Malinchak",2
"Fall","Ciara",2
"Fall","City of the Sun",2
"Fall","Clairo",2
"Fall","Colton Bryan",2
"Fall","Conkarah",2
"Fall","Conro",2
"Fall","Corey Harper",2
"Fall","Coris Inkari",2
"Fall","Corneille",2
"Fall","Craig Wedren",2
"Fall","Crash Cars",2
"Fall","Croosh",2
"Fall","Cupido",2
"Fall","DHARIA",2
"Fall","DJ Katch",2
"Fall","DJ Luke Nasty",2
"Fall","Daft Beer",2
"Fall","Dansu",2
"Fall","Dathan",2
"Fall","Davai",2
"Fall","Dave East",2
"Fall","David Frank",2
"Fall","David Kushner",2
"Fall","David Ripperton",2
"Fall","David Solomon",2
"Fall","De Seu",2
"Fall","Debyah",2
"Fall","Declan J Donovan",2
"Fall","Dennis Hobb",2
"Fall","Dexys Midnight Runners",2
"Fall","Deyaz",2
"Fall","Diamonds",2
"Fall","Dimitri Vangelis & Wyman",2
"Fall","Dj Kass",2
"Fall","Doja Cat",2
"Fall","Doris Melwin",2
"Fall","Dream Thieves",2
"Fall","Dreamer Boy",2
"Fall","Dreams And Memories",2
"Fall","Dreamville",2
"Fall","Durand Bernarr",2
"Fall","EARTHGANG",2
"Fall","Eamonn Watt",2
"Fall","Eckle Sunfell",2
"Fall","Ed Patrick",2
"Fall","Eddy I.",2
"Fall","Eddy Kenzo",2
"Fall","El Chombo",2
"Fall","Elara Taurendil",2
"Fall","Elemenkal",2
"Fall","Elfva",2
"Fall","Eli Derby",2
"Fall","Eli McCoy",2
"Fall","Elinaura",2
"Fall","Elisa Avaria",2
"Fall","Ella Eyre",2
"Fall","Ella Fitzgerald",2
"Fall","Ella Watson",2
"Fall","Ellona Leqarna",2
"Fall","Elohim",2
"Fall","Elvis Presley",2
"Fall","Em Casa",2
"Fall","Emanuel Fremont",2
"Fall","Embody",2
"Fall","Emei",2
"Fall","Enlightment Spirits",2
"Fall","Erik Satie",2
"Fall","Esmay Gouin",2
"Fall","Essence",2
"Fall","Euforbia",2
"Fall","Evann McIntosh",2
"Fall","Evie Belcher",2
"Fall","Eyla Calmes",2
"Fall","FRKND",2
"Fall","Facading",2
"Fall","Familiar Folk",2
"Fall","Fannie Shelton",2
"Fall","Farsjon",2
"Fall","Fatb",2
"Fall","Faul",2
"Fall","February Rapz",2
"Fall","Felix Tanguy",2
"Fall","Finn Askew",2
"Fall","Fiona Kolev",2
"Fall","Flatsound",2
"Fall","FlicFlac",2
"Fall","Florida Georgia Line",2
"Fall","Fly By Midnight",2
"Fall","Forrest.",2
"Fall","Foster The People",2
"Fall","Foxcer",2
"Fall","Frederic Chopin",2
"Fall","Friends At The Falls",2
"Fall","GIMS",2
"Fall","Gaea Antoniou",2
"Fall","Genkopawn",2
"Fall","Georg Erixon",2
"Fall","George Ogilvie",2
"Fall","Glass Dome",2
"Fall","Glee Cast",2
"Fall","GnuS Cello",2
"Fall","Goth Babe",2
"Fall","Greeicy",2
"Fall","Gregory Alan Isakov",2
"Fall","Grey",2
"Fall","Gulay de Wind",2
"Fall","Gus Glasser",2
"Fall","Haleema Pham",2
"Fall","Hans Williams",2
"Fall","Harmony Byrne",2
"Fall","Harper Minta",2
"Fall","Harvey Barakis",2
"Fall","Hazlett",2
"Fall","Hector Warrens",2
"Fall","Hello Artemisia!",2
"Fall","Herve Pagez",2
"Fall","Hey Violet",2
"Fall","Hintakla",2
"Fall","Holly Humberstone",2
"Fall","Hoogway",2
"Fall","Hot Hot Springs",2
"Fall","Howard Shore",2
"Fall","Hurley Trobona",2
"Fall","Hyacinth D'Souza",2
"Fall","IHF",2
"Fall","Imperial Atlas",2
"Fall","Ingrid Michaelson",2
"Fall","Inside Lands",2
"Fall","Issam Alnajjar",2
"Fall","Isshi Matsuriza",2
"Fall","JD Allen",2
"Fall","JORDANN",2
"Fall","Jack Gilinsky",2
"Fall","Jack Harlow",2
"Fall","Jacob Collier",2
"Fall","Jake Hope",2
"Fall","Jake Miller",2
"Fall","Jamie Lawson",2
"Fall","Jamie Soner",2
"Fall","Jason Weaver",2
"Fall","Javed-Mohsin",2
"Fall","Jaws of Love.",2
"Fall","Jazmine Sullivan",2
"Fall","Jean-Francois Maljean",2
"Fall","Jef Martens",2
"Fall","Jeff Niemand",2
"Fall","Jhove",2
"Fall","Jillian Jacqueline",2
"Fall","Jitendra Thakur",2
"Fall","Jitendra Thankur",2
"Fall","Joe Nora",2
"Fall","Joey Montana",2
"Fall","Johann Johannsson",2
"Fall","John Newman",2
"Fall","Jordan Beggs",2
"Fall","Jory Boy",2
"Fall","Jozef De Schutter",2
"Fall","Jubin Nautiyal",2
"Fall","Judi Khan",2
"Fall","Juliana Stipe",2
"Fall","K. S. Harisankar",2
"Fall","KREAM",2
"Fall","KTRL Freak",2
"Fall","Kalp Bird",2
"Fall","Kap G",2
"Fall","Kayou.",2
"Fall","Kaytee Kerosine",2
"Fall","Keane",2
"Fall","Keenan",2
"Fall","Kelsea Ballerini",2
"Fall","Kelvin Jones",2
"Fall","Kendji Girac",2
"Fall","Kevin Abstract",2
"Fall","Kevin Krauter",2
"Fall","Kevin Lyttle",2
"Fall","Kevin Ortiz",2
"Fall","Kevin Rudolf",2
"Fall","Keyshia Cole",2
"Fall","KhakiKid",2
"Fall","Klermant",2
"Fall","Kllo",2
"Fall","Klur",2
"Fall","Kodak Black",2
"Fall","LIL DUSTY G",2
"Fall","LUDMILLA",2
"Fall","Laffey",2
"Fall","Laila Wollo",2
"Fall","Laura Sullivan",2
"Fall","Lecrae",2
"Fall","Life of Dillon",2
"Fall","Like April",2
"Fall","Lil Mosey",2
"Fall","Lil Skies",2
"Fall","Lil Tjay",2
"Fall","Lil Xxel",2
"Fall","Lina Amsler",2
"Fall","Little Circuits",2
"Fall","Lomelda",2
"Fall","Loren Allred",2
"Fall","Los Sobriles",2
"Fall","Louis Tomlinson",2
"Fall","Lovd Ones",2
"Fall","Lucidious",2
"Fall","Lucie Azard",2
"Fall","Lukas Fech",2
"Fall","Luke Combs",2
"Fall","Lumi Couri",2
"Fall","Luna Lighthouse",2
"Fall","Lunay",2
"Fall","Luny Tunes",2
"Fall","Lykke Li",2
"Fall","M Caine",2
"Fall","M. Ljungstrom",2
"Fall","M.I.A.",2
"Fall","M83",2
"Fall","MC Kevin o Chris",2
"Fall","Maggie Rogers",2
"Fall","Maharani",2
"Fall","Maja Balder",2
"Fall","Malcolm Komo",2
"Fall","Mamadou.",2
"Fall","Manila Killa",2
"Fall","Manu Skip",2
"Fall","Manuel Turizo",2
"Fall","Manuel Wall",2
"Fall","Mara Vandergraff",2
"Fall","Marco Pisani",2
"Fall","Marissa Nadler",2
"Fall","MasterM",2
"Fall","Matt Hansen",2
"Fall","Matt Stewart-Evans",2
"Fall","Meet Bros.",2
"Fall","Mestizia CRK",2
"Fall","Michael-Leon Wooley",2
"Fall","Midnight Kids",2
"Fall","Mike Bahia",2
"Fall","Minaigaro",2
"Fall","Miriam Raye",2
"Fall","Miya Folick",2
"Fall","Mizmo",2
"Fall","Monma",2
"Fall","Monorie",2
"Fall","Montell Fish",2
"Fall","Mountenz",2
"Fall","Mr Gamble",2
"Fall","Mutemath",2
"Fall","MyKey",2
"Fall","Mytom",2
"Fall","N.O.R.E.",2
"Fall","NO1-NOAH",2
"Fall","Nala",2
"Fall","Nardo Wick",2
"Fall","Natasha Bedingfield",2
"Fall","Nbdy",2
"Fall","Nebu Kiniza",2
"Fall","Nessa Manuel",2
"Fall","Nick Cannon",2
"Fall","Nick Leng",2
"Fall","Nicole Zefanya",2
"Fall","Nija",2
"Fall","Niki & Gabi",2
"Fall","Niklas Paschburg",2
"Fall","Niko Rubio",2
"Fall","No Treasure",2
"Fall","Normani",2
"Fall","Nova Issue",2
"Fall","NxWorries",2
"Fall","Oasis",2
"Fall","Ocean Park Standoff",2
"Fall","Ohana Bam",2
"Fall","Olin And The Moon",2
"Fall","Oliver Hoffman",2
"Fall","Ompinao",2
"Fall","Oto Roth",2
"Fall","PHABO",2
"Fall","PHresher",2
"Fall","Pacific Air",2
"Fall","Palak Muchhal",2
"Fall","Pandrezz",2
"Fall","Paris Blohm",2
"Fall","Paris Boy",2
"Fall","Passion Pit",2
"Fall","Pater Jeff",2
"Fall","Pax Gene",2
"Fall","Peach Pit",2
"Fall","Penny Layn",2
"Fall","Phaicnach Carufort",2
"Fall","Phouyadia",2
"Fall","Pierre Delongpre",2
"Fall","Pillionestra",2
"Fall","Pip Millett",2
"Fall","Pipe Bueno",2
"Fall","Plain White T's",2
"Fall","Pleasure P",2
"Fall","Plested",2
"Fall","Portugal. The Man",2
"Fall","ROSALIA",2
"Fall","Radical Face",2
"Fall","Rahul",2
"Fall","Raj Singh Sodha",2
"Fall","Ralph Castelli",2
"Fall","Ramin Djawadi",2
"Fall","Ramz",2
"Fall","Randy Newman",2
"Fall","Rationale",2
"Fall","Remi Wolf",2
"Fall","Rex Wilson Trio",2
"Fall","Rexx Life Raj",2
"Fall","Rezz",2
"Fall","Rich The Kid",2
"Fall","Robertti Bailo",2
"Fall","Rubicon Fray",2
"Fall","SABAI",2
"Fall","SAULT",2
"Fall","Saddest Girl In The World",2
"Fall","Sadie Jean",2
"Fall","Sam Marsey",2
"Fall","Sam Wills",2
"Fall","Sampha",2
"Fall","Samsa",2
"Fall","Sandesh Shandilya",2
"Fall","Santhosh Narayanan",2
"Fall","Sara Bareilles",2
"Fall","Scott Danger Bravo",2
"Fall","Scott Paton",2
"Fall","Sea of Waves",2
"Fall","Seaforth",2
"Fall","Sebastien Hogge",2
"Fall","Segedoo Tovar",2
"Fall","Shaqdi",2
"Fall","Sheck Wes",2
"Fall","Shekar Chandra",2
"Fall","Silk City",2
"Fall","Sin Bandera",2
"Fall","Sista Prod",2
"Fall","Sisulu",2
"Fall","Skip Marley",2
"Fall","Skogsra",2
"Fall","Skrillex",2
"Fall","Smash Mouth",2
"Fall","SoMo",2
"Fall","Soft Sense",2
"Fall","Soft Voyage",2
"Fall","Sohail Sen",2
"Fall","Sole Sole",2
"Fall","Songs On The Moon",2
"Fall","Sophie Hutchings",2
"Fall","St. South",2
"Fall","Star Explorers",2
"Fall","Starry Girl",2
"Fall","StaySolidRocky",2
"Fall","Stella Oceans",2
"Fall","Stephan Moccio",2
"Fall","Stephen Oaks",2
"Fall","Stephen Thorpe",2
"Fall","Stevie B",2
"Fall","Strom",2
"Fall","TELL YOUR STORY music by IksonT",2
"Fall","Takaki Toshio",2
"Fall","Taska Black",2
"Fall","Taylor Ray Holbrook",2
"Fall","Teidy Boy",2
"Fall","Terrell Morris",2
"Fall","The Barden Bellas",2
"Fall","The Barr Brothers",2
"Fall","The Milk Carton Kids",2
"Fall","The Nowhows",2
"Fall","The String Revolution",2
"Fall","TheFatRat",2
"Fall","Thutmose",2
"Fall","Tierra Whack",2
"Fall","ToTheMoon",2
"Fall","Tochi Raina",2
"Fall","Tom Shea",2
"Fall","Tommy Richman",2
"Fall","Tone Stith",2
"Fall","Topaz Jones",2
"Fall","Trevor Wesley",2
"Fall","Udit Narayan",2
"Fall","VIZE",2
"Fall","Valentino",2
"Fall","Valeria Rosso",2
"Fall","VanJess",2
"Fall","Vanbur",2
"Fall","Vanessa Stansfield",2
"Fall","Vanessa Van Buren",2
"Fall","Vincent Delerm",2
"Fall","Virginia To Vegas",2
"Fall","Vlad Holiday",2
"Fall","Waka Flocka Flame",2
"Fall","Walker Burroughs",2
"Fall","Waneesa",2
"Fall","Weezer",2
"Fall","Wes Walker",2
"Fall","Wild Child",2
"Fall","Will Rays",2
"Fall","Will Smith",2
"Fall","William Black",2
"Fall","William Roud",2
"Fall","Y2K",2
"Fall","YG",2
"Fall","Yeek",2
"Fall","Yellow Claw",2
"Fall","Ymlacio",2
"Fall","Yonah Stana",2
"Fall","Young T & Bugsey",2
"Fall","Yung Gravy",2
"Fall","Yuno",2
"Fall","Zendaya",2
"Fall","Zibra Inguzu",2
"Fall","Zimmer Way",2
"Fall","Znooz",2
"Fall","Zoe Wees",2
"Fall","adam&steve",2
"Fall","asking for a friend",2
"Fall","atm0",2
"Fall","brillion.",2
"Fall","d4vd",2
"Fall","dryhope",2
"Fall","flxmrss",2
"Fall","hooligan chase",2
"Fall","isaac gracie",2
"Fall","less.people",2
"Fall","lil aaron",2
"Fall","lilbootycall",2
"Fall","maruss",2
"Fall","mol$",2
"Fall","nourii",2
"Fall","oh, the joy.",2
"Fall","orbit",2
"Fall","sagun",2
"Fall","slchld",2
"Spring","$ummer$",2
"Spring","AUDREY NUNA",2
"Spring","Aazar",2
"Spring","Active Child",2
"Spring","Advaitas",2
"Spring","Akleia",2
"Spring","Alex Lustig",2
"Spring","Alfie Templeman",2
"Spring","Allday",2
"Spring","Aluna",2
"Spring","Alvvays",2
"Spring","Aly & AJ",2
"Spring","Amber Virena",2
"Spring","Ameba",2
"Spring","Amtrac",2
"Spring","Andy Rivera",2
"Spring","Ankit Tiwari",2
"Spring","Anthem Lights",2
"Spring","Anup Rubens",2
"Spring","Aquasonic",2
"Spring","Ariella Zeitlin",2
"Spring","Autograf",2
"Spring","Badshah",2
"Spring","Barbarossa",2
"Spring","Barlito",2
"Spring","Barnes Blvd.",2
"Spring","Bas",2
"Spring","Beele",2
"Spring","Ben Lukas Boysen",2
"Spring","Ben Rector",2
"Spring","Ben Sollee",2
"Spring","Benj Pasek",2
"Spring","Benji Lewis",2
"Spring","Benny Sings",2
"Spring","Beowulf",2
"Spring","Bernard Dubicki",2
"Spring","Bethel Music",2
"Spring","Big Star",2
"Spring","Blackbird Blackbird",2
"Spring","Blake McGrath",2
"Spring","Bobby Bazini",2
"Spring","Bon Jovi",2
"Spring","Bonjr",2
"Spring","Boreal Embla",2
"Spring","Brain Study Music Guys",2
"Spring","Bravo",2
"Spring","Bruce Healey",2
"Spring","Bruce Hornsby",2
"Spring","Buju Banton",2
"Spring","CVBZ",2
"Spring","Cage The Elephant",2
"Spring","Caleb Belkin",2
"Spring","Calm Shores",2
"Spring","Camille Saint-Saens",2
"Spring","Campsite Dream",2
"Spring","Carrie Underwood",2
"Spring","Cashmere Cat",2
"Spring","Casiio",2
"Spring","Casper Esmann",2
"Spring","Ceilidh",2
"Spring","Chalk Gang",2
"Spring","Chance Pena",2
"Spring","Cherub",2
"Spring","Chill Bees",2
"Spring","Chilled Teddy",2
"Spring","Chris Webby",2
"Spring","Christina Aguilera",2
"Spring","Christine and the Queens",2
"Spring","Christophe Beck",2
"Spring","Ciara",2
"Spring","Claire Rosinkranz",2
"Spring","Claude Debussy",2
"Spring","Cleo Sol",2
"Spring","Cody Simpson",2
"Spring","Cold hands",2
"Spring","Comethazine",2
"Spring","Conor Matthews",2
"Spring","Conor Maynard",2
"Spring","Costantino Carrara",2
"Spring","Coyote Theory",2
"Spring","Culture Club",2
"Spring","DEAN",2
"Spring","DLJ",2
"Spring","Da Vinci Glow",2
"Spring","Dalex",2
"Spring","Dan Diego",2
"Spring","Daniel Gunnarsson",2
"Spring","Danny Padilla",2
"Spring","Dario Marianelli",2
"Spring","Dave Bawa",2
"Spring","David Archuleta",2
"Spring","David Huntsinger",2
"Spring","David Simon, Anitha",2
"Spring","Davido",2
"Spring","Dayonas Dream",2
"Spring","Dazik69",2
"Spring","Decidic FX",2
"Spring","Deep Sleep Music Collective",2
