"ID","Season","Song","Plays"
"-486161886971897572","Spring","Felly ~ Something Restless",6
"523370182478854873","Spring","Future ~ Sorry",6
"6938411859977141271","Spring","PnB Rock ~ Stand Back (feat. A Boogie wit da Hoodie)",6
"-5887212809738982484","Spring","Lil Skies ~ Stop the Madness (feat. Gunna)",6
"19903748539751314","Spring","Tory Lanez ~ Stupid Again",6
"-485955056808167750","Spring","Guns N' Roses ~ Sweet Child O' Mine",6
"5858671242978471722","Spring","Snoop Dogg ~ Swivel (feat. Stresmatic)",6
"-9059095009690906305","Spring","Migos ~ T-Shirt",6
"-2503855607365256510","Spring","ScHoolboy Q ~ THat Part (feat. Kanye West)",6
"-483626688866504702","Spring","Logic ~ Take It Back",6
"-1851446293664292846","Spring","Joey Bada$$ ~ Teach Me (feat. Kiesza) [Bonus Track]",6
"-4735825226044699034","Spring","A$AP Mob ~ Telephone Calls (feat. A$AP Rocky, Tyler, the Creator, Playboi Carti & Yung Gleesh)",6
"4487681611796300650","Spring","Jazz Cartier ~ Tempted",6
"-2067970017489320722","Spring","The Beach Boys ~ That's Not Me",6
"1319011338380768443","Spring","Wallows ~ That's What I Get",6
"-9201413011251301873","Spring","Lil Baby ~ The Bigger Picture",6
"2758761098387158836","Spring","Hermitude ~ The Buzz (feat. Mataya & Young Tapz)",6
"-8233232488649136439","Spring","Statik Selektah, Kota the Friend ~ The Cold",6
"8955064267540372371","Spring","Denzel Curry ~ The Last",6
"2036155522543185702","Spring","Kanye West ~ The New Workout Plan",6
"-1276810421243322010","Spring","Kid Cudi ~ The Resurrection of Scott Mescudi",6
"-7977685500190627963","Spring","OutKast ~ The Whole World (feat. Killer Mike)",6
"6362454687977444505","Spring","Verzache ~ Think About It",6
"4053653608937965505","Spring","Snoop Dogg ~ This City",6
"6504948905319946144","Spring","Rae Sremmurd ~ This Could Be Us",6
"-3295864459004106157","Spring","JID ~ Tiiied (feat. 6LACK & Ella Mai)",6
"-1564248069768582473","Spring","Bryson Tiller ~ Timeless Interlude Pt. II",6
"1100514958709565269","Spring","Grouplove ~ Tongue Tied",6
"-3512390849441489001","Spring","Outasight ~ Tonight Is the Night",6
"-8913869825514174312","Spring","Tee Grizzley ~ Too Lit",6
"-5241618044286816262","Spring","Smino ~ Trina",6
"6015303784184814580","Spring","whiterosemoxie ~ Trix",6
"-4824507122694118056","Spring","Guapdad 4000, !llmind ~ Uncle Ricky",6
"5136366112225178170","Spring","A Boogie wit da Hoodie ~ Undefeated (feat. 21 Savage)",6
"4488762325019465299","Spring","Lil Uzi Vert ~ Urgency (feat. Syd)",6
"5858510513888903942","Spring","Lil Durk, Lil Baby ~ Voice of the Heroes",6
"704624485993740758","Spring","BROCKHAMPTON ~ WHAT'S THE OCCASION?",6
"-5886528660503493817","Spring","Machine Gun Kelly ~ Wake + Bake",6
"8595825398631624211","Spring","Foo Fighters ~ Walk",6
"-6508863250313397319","Spring","Lil Uzi Vert ~ Wassup (feat. Future)",6
"-6463504223720822170","Spring","Joyner Lucas ~ Way To Go (feat. Snoh Aalegra)",6
"1891623493069928719","Spring","Lil Baby, 42 Dugg ~ We Paid",6
"4413643588792456031","Spring","Pressure ~ Weed",6
"4127830249334167661","Spring","A$AP Rocky ~ West Side Highway (feat. James Fauntleroy)",6
"7300311650340903020","Spring","Bobby Caldwell ~ What You Won't Do for Love",6
"-9205129134654612483","Spring","The Beatles ~ When I'm Sixty-Four",6
"-2791660171267578823","Spring","Nada Surf ~ Where Is My Mind",6
"-8275547235109355210","Spring","John Legend ~ Who Do We Think We Are (feat. Rick Ross)",6
"-3007017502428931780","Spring","Tory Lanez ~ Who Needs Love",6
"4561548788909533403","Spring","Polo G ~ Wishing For A Hero (feat. BJ the Chicago Kid)",6
"-7040317841911824885","Spring","Statik Selektah, Kota the Friend ~ Wolves",6
"238000343695824214","Spring","J. Cole ~ Work Out",6
"-554253006968391214","Spring","The Beach Boys ~ Wouldn't It Be Nice",6
"7515645997611559461","Spring","Jay Rock ~ Wow Freestyle (feat. Kendrick Lamar)",6
"3120723295441286183","Spring","Denzel Curry ~ X-Wing",6
"7585737558854997706","Spring","Lil Uzi Vert ~ You Better Move",6
"510862845708012825","Spring","The Beach Boys ~ You Still Believe In Me",6
"1606767425228839838","Spring","Logic ~ Yuck",6
"-4518231103067317171","Spring","Smino, Jay2, Bari ~ Z4L",6
"5208763155873876846","Spring","redveil, Sam Truth ~ better",6
"-3653154968438338675","Spring","Olivia Rodrigo ~ deja vu",6
"1604725003196058941","Spring","whiterosemoxie ~ delafayette",6
"-8408367355335506835","Spring","redveil ~ diving board",6
"5423770106536801596","Spring","Travis Scott, Baby Keem ~ durag activity",6
"5714064561908255151","Spring","whiterosemoxie ~ goo",6
"1823510200347563358","Spring","KYLE ~ iSpy (feat. Lil Yachty)",6
"-1490841209436931469","Spring","whiterosemoxie ~ ihop",6
"-6534861156342659077","Spring","redveil ~ mars",6
"4343167484197886609","Spring","whiterosemoxie ~ mio",6
"7512484087994122672","Spring","iann dior ~ molly (feat. Bernard Jabs)",6
"-8192593503624115918","Spring","redveil ~ new info",6
"-7117351284854835294","Spring","redveil ~ shoulder (feat. Mekdelawit & Renaissance Mic)",6
"-1134076930393781532","Spring","Kendrick Lamar ~ untitled 04 l 08.14.2014.",6
"5640819403121035830","Spring","redveil ~ working on it",6
"-6607502968623686386","Summer","Symere Woods ~ *+Zoom+*",6
"7080479595236470466","Summer","Jazz Cartier ~ . Save Me from Myself",6
"6071117493092948081","Summer","Jazz Cartier ~ . WHICH ONE",6
"4415576146971454310","Summer","Trippie Redd ~ 1400 / 999 Freestyle (feat. Juice WRLD)",6
"-4881715144823491260","Summer","1582036862 ~ 1582036862",6
"-918338218319471863","Summer","Joey Purp ~ 2012",6
"6721030555552460067","Summer","Chance the Rapper ~ 22 Offs",6
"-8193044180792124806","Summer","Joey Purp ~ 24k Gold / Sanctified (feat. Ravyn Lenae & Jabari Rayford)",6
"-6464617658710772359","Summer","BROCKHAMPTON ~ 2PAC",6
"-4806710663283020174","Summer","Dave East ~ 30 Ni**az",6
"5495108363380258564","Summer","Tory Lanez ~ 48 Floors (feat. Mansa)",6
"2111213751939236726","Summer","Brent Faiyaz ~ ALL MINE",6
"3620997811964414112","Summer","Coldplay ~ Adventure of a Lifetime",6
"6721001757541212785","Summer","Dave East ~ Again",6
"-1710085532510387203","Summer","Fun. ~ All Alone",6
"3260931938855252106","Summer","Kanye West ~ All Day (feat. Theophilus London, Allan Kingdom & Paul McCartney)",6
"-5814660696421989403","Summer","Ty Dolla $ign ~ All The Time",6
"7296221367541579589","Summer","Verzache ~ Alright",6
"-8700609911819033610","Summer","Vince Staples ~ Alyssa Interlude",6
"5566825421575755622","Summer","Travis Scott, Ed Sheeran ~ Antisocial",6
"-5237814122266173490","Summer","Hippo Campus ~ Ashtray",6
"-4809722775926516793","Summer","Vince Staples, Mustard ~ BANG THAT",6
"3982317010400171421","Summer","BROCKHAMPTON ~ BANKROLL (feat. A$AP Rocky & A$AP Ferg)",6
"-4520937152416868367","Summer","21 Savage ~ Bad Business",6
"-8410731233695999565","Summer","A$AP Rocky ~ Bad Company (feat. BlocBoy JB)",6
"-6609398884155609779","Summer","2 Chainz ~ Bailan (feat. Pharrell)",6
"1531927184338382911","Summer","Kanye West ~ Barry Bonds (feat. Lil Wayne)",6
"8523019122054135444","Summer","Grouplove ~ Betty's a Bombshell",6
"8884034377892445779","Summer","2 Chainz ~ Big Amount (feat. Drake)",6
"8883311642895298088","Summer","Gunna ~ Big Shot",6
"-7833180349763303021","Summer","Madvillain, Madlib, MF DOOM ~ Bistro",6
"-1639272932528802034","Summer","Amine ~ Blinds",6
"4416284464220996512","Summer","Mir Fontane ~ Blue",6
"526722171954009036","Summer","The Cool Kids ~ Boomin' (feat. Tennille)",6
"4489296791486429743","Summer","Eazy-E ~ Boyz-n-the-Hood (feat. Ice Cube)",6
"7011905075676378694","Summer","Tom The Mail Man ~ Brown Eyes and Backwoods",6
"-4158856136740331818","Summer","Amine ~ Burden",6
"5786537539893629978","Summer","Koi ~ Butterflies (Intro)",6
"-4591622270039728596","Summer","Unknown Mortal Orchestra, Amine ~ Buzzin",6
"-1995166786717804072","Summer","Skylar Grey ~ C'mon Let Me Ride (feat. Eminem)",6
"-8842427453826694081","Summer","Amine ~ CHINGY",6
"7585670124819971206","Summer","Russ ~ CIVIL WAR",6
"-5238417528887682240","Summer","Rae Sremmurd ~ Came a Long Way",6
"-5455284110212920898","Summer","Saint Parrish, Mick Jenkins ~ Can You Tell me?",6
"6216594649794184645","Summer","Fun. ~ Carry On",6
"6435269664566691129","Summer","Yo Gotti, Travis Scott, Quavo, Kanye West, Gucci Mane, Desiigner, Big Sean, 2 Chainz ~ Champions",6
"4847750117874200974","Summer","Drake ~ Childs Play",6
"3264442669888409266","Summer","Jack Harlow ~ Churchill Downs (feat. Drake)",6
"8304766813016536039","Summer","Gorillaz ~ Clint Eastwood",6
"-5674268694452763870","Summer","Coldplay ~ Clocks",6
"3407445825668627518","Summer","The Night Marchers ~ Closed for Inventory",6
"7946316435159578610","Summer","Grouplove ~ Colours",6
"-990655572937412388","Summer","Cage the Elephant ~ Come a Little Closer",6
"-5166775563556491725","Summer","Justin Bieber ~ Confident (feat. Chance The Rapper)",6
"-6536904378341500356","Summer","Mick Jenkins ~ Contacts",6
"4705299664470430162","Summer","Kenny Mason, JID ~ Dance Now",6
"2687794070236127127","Summer","Trippie Redd, Rocket Da Goon, Chris King ~ Dangerous",6
"3120617751963533552","Summer","XXXTENTACION ~ Dead Inside (Interlude)",6
"7227922159752522120","Summer","Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean ~ Detroit Vs. Everybody",6
"-6322378710636020570","Summer","Future ~ Diamonds from Africa",6
"4488978682364056529","Summer","Kanye West ~ Diamonds from Sierra Leone (Remix) [feat. Jay-Z]",6
"3048336343306320481","Summer","Ty Dolla $ign ~ Don't Judge Me (feat. Future & Swae Lee)",6
"453857143317712455","Summer","Ty Dolla $ign ~ Don't Sleep On Me (feat. Future & 24hrs)",6
"2036336353446480630","Summer","Ty Dolla $ign ~ Droptop in the Rain (feat. Tory Lanez)",6
"-7618775870782370958","Summer","Action Bronson ~ Durag vs. Headband (feat. Big Body Bes)",6
"-4448498741510280580","Summer","Frank Ocean ~ Endless",6
"-7113226961736117323","Summer","Kid Cudi ~ Enter Galactic (Love Connection, Pt. I)",6
"-3583140686662592838","Summer","Joey Bada$$ ~ Eulogy",6
"-8267344055260791975","Summer","The Underachievers ~ Eyes Wide Open",6
"-6538347529049445334","Summer","BROCKHAMPTON ~ FIGHT",6
"957881076342054518","Summer","Daniel Caesar ~ FRONTAL LOBE MUZIK (feat. Pharrell Williams)",6
"2757239537444591956","Summer","sober rob, Ramzoid ~ Fade",6
"1967304832473428580","Summer","Drake ~ Faithful (feat. Pimp C & dvsn)",6
"5065194151277133650","Summer","Patrick Cc: ~ Fall Damage (feat. Malik, Kwe the Artist & SEBii)",6
"6791523971903435455","Summer","Trevor Daniel ~ Falling",6
"1895614184756963300","Summer","Malz Monday ~ Family Roots",6
"4991784952644506762","Summer","Ski Mask the Slump God ~ Faucet Failure",6
"-5385740171682132266","Summer","Young Thug ~ Feel It",6
"1030366774404298224","Summer","Calvin Harris ~ Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",6
"7009353083222405746","Summer","Verzache ~ Figure It Out",6
"-7258860447467927947","Summer","Madlib, Freddie Gibbs ~ Flat Tummy Tea",6
"6651203656163072540","Summer","Polo G ~ Flex (feat. Juice WRLD)",6
"-3149094721295573722","Summer","Southside, G Herbo ~ FoReal",6
"-5096393965179008858","Summer","Kanye West ~ Follow God",6
"2756839867211873906","Summer","Wiz Khalifa ~ Fr Fr (feat. Lil Skies)",6
"-3509299159942716168","Summer","Lil Baby ~ Freestyle",6
"6360372314657360236","Summer","Kota the Friend ~ Full Bloom (feat. Isa Reyes & Richard Parker)",6
"-50340290648662191","Summer","BROCKHAMPTON ~ GAMBA",6
"-4878934845982845783","Summer","Madlib, Freddie Gibbs ~ Gat Damn",6
"-8409352837016242733","Summer","Madlib, Freddie Gibbs ~ Giannis (feat. Anderson .Paak)",6
"2255595570906663085","Summer","Joey Purp ~ Girls @ (feat. Chance the Rapper)",6
"-268348586223463006","Summer","Macklemore ~ Glorious (feat. Skylar Grey)",6
"6431435609646340135","Summer","Danny Brown ~ Goldust",6
"-4376013121538276397","Summer","OneRepublic ~ Good Life",6
"-8915173760596300772","Summer","Earl Sweatshirt ~ Grown Ups (feat. Dash)",6
"-6535002132654744874","Summer","Wallows ~ Guitar Romantic Search Adventure",6
"1029689218825281847","Summer","Drake ~ Gyalchester",6
"-7184919295183308952","Summer","Jack Harlow ~ HEY BIG HEAD",6
"6001732292044149280","Summer","Amine ~ HICCUP (feat. Gunna)",6
"381558424592652205","Summer","SiR ~ Hair Down (feat. Kendrick Lamar)",6
"597111569306551263","Summer","Tory Lanez ~ Happiness x Tell Me",6
"2688157016044198699","Summer","Lil Wayne ~ Harden",6
"-4807470615931654882","Summer","Dave East ~ Have You Ever",6
"-5887131632022775092","Summer","Drake ~ Headlines",6
"-8913590654240530773","Summer","Kanye West ~ Highlights",6
"3408691620576769912","Summer","Greta Van Fleet ~ Highway Tune",6
"5785811350780995604","Summer","Tory Lanez ~ Hillside (feat. Wiz Khalifa & Mansa)",6
"3840989356159885139","Summer","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski ~ Hoarse",6
"-6895211547076662671","Summer","My Morning Jacket ~ Holdin on to Black Metal",6
"955635114493093464","Summer","Vince Staples ~ Homage",6
"8379810361465311994","Summer","PnB Rock, Kodak Black, A Boogie wit da Hoodie ~ Horses",6
"8738993636306707587","Summer","Bobby Shmurda ~ Hot N*gga",6
"-5673018410704118105","Summer","Lil Baby ~ How",6
"-4593541754456431801","Summer","Southside, G Herbo ~ How I Grew Up (feat. 21 Savage)",6
"9172836987803633294","Summer","Cage the Elephant ~ Hypocrite",6
"-698769579092058440","Summer","The Beach Boys ~ I Get Around",6
"-8412239503101602441","Summer","The Black Keys ~ I Got Mine",6
"-2070429837664985047","Summer","Jamie xx ~ I Know There's Gonna Be (Good Times) [feat. Young Thug & Popcaan]",6
"-4734269231904484250","Summer","DJ Khaled ~ I Love You so Much (feat. Chance the Rapper)",6
"3767624380532494832","Summer","Tyler, The Creator ~ I THINK",6
"-2503502341087745662","Summer","Jack Harlow ~ I WANNA SEE SOME ASS (feat. JetsonMade)",6
"7731817237422372370","Summer","Juice WRLD ~ I'll Be Fine",6
"-3869845356913353016","Summer","Young Thug ~ I'm Scared (feat. 21 Savage & Doe boy)",6
"4413772855048540572","Summer","Tyler, The Creator ~ IGOR'S THEME",6
"6216122572815449153","Summer","Jaden ~ Icon",6
"-4304476209244963245","Summer","50 Cent ~ In da Club",6
"-8985441836100168717","Summer","Logic ~ Indica Badu (feat. Wiz Khalifa)",6
"-9058927904159248691","Summer","Takeoff ~ Infatuation",6
"-9058509995544802768","Summer","Hotel St. George ~ It's the Blues",6
"-411414685010828372","Summer","Kanye West ~ Jail",6
"-1060647471062252107","Summer","Dave East ~ Jazzy (Interlude)",6
"-988742177988301644","Summer","DJ Khaled ~ Jermaine's Interlude (feat. J. Cole)",6
"-8913649888153567924","Summer","Drake ~ Jungle",6
"7515365464105899269","Summer","Young Thug ~ Just How It Is",6
"-8915039927020661100","Summer","Dro Kenji ~ KILL CUPID (feat. $NOT)",6
"957498980146013616","Summer","Lil Mosey ~ Kamikaze",6
"-9057347709640332347","Summer","Joey Purp ~ Karl Malone",6
"-6607199976891126315","Summer","Radiohead ~ Karma Police",6
"3118885884195910219","Summer","Khalid ~ Keep Me",6
"-5671752697099120372","Summer","Dave East ~ Keisha",6
"2688009992879847293","Summer","The Notorious B.I.G. ~ Kick In the Door",6
"8380121225277645375","Summer","Kid Cudi ~ King Wizard",6
"451620784852065021","Summer","Major Lazer ~ Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",6
"-917140849401966060","Summer","J. Cole ~ LAnd of the Snakes",6
"-1421913259313469994","Summer","Playboi Carti ~ Lame Niggaz",6
"8597051682702970222","Summer","Action Bronson ~ Let Me Breathe",6
"-2068011477932859354","Summer","J. Cole ~ Let Nas Down",6
"9097387644080811464","Summer","Snoop Dogg ~ Let the Beat Drop (Celebrate) [feat. Swizz Beatz]",6
"2035767263858623611","Summer","Lil Skies ~ Lettuce Sandwich",6
"-5238353171494245163","Summer","Jack Harlow ~ Like A Blade Of Grass",6
"-5961513766292276157","Summer","Ty Dolla $ign ~ Lil Favorite (feat. MadeinTYO)",6
"-1779239321534515191","Summer","Hippo Campus ~ Listerine",6
"-8556621682208041540","Summer","Meek Mill ~ Litty (feat. Tory Lanez)",6
"9101022965954743095","Summer","Tiny Tim ~ Livin' In the Sunlight, Lovin' In the Moon Light",6
"-2575200970074327478","Summer","A Boogie wit da Hoodie ~ Look Back at It",6
"-986843912033189382","Summer","Drake ~ Love All (feat. JAY-Z)",6
"-1490761259830190048","Summer","The Beatles ~ Lovely Rita",6
"2831580172752128558","Summer","Rex Orange County ~ Loving Is Easy (feat. Benny Sings)",6
"6651245199494609142","Summer","Lil Skies ~ Lust",6
"-1999173836898540752","Summer","Nas ~ Made You Look",6
"3262291793795304409","Summer","A$AP Rocky ~ Max B (feat. Joe Fox)",6
"6143825570291914076","Summer","Juice WRLD ~ Maze",6
"5931009103644614413","Summer","Trippie Redd ~ Me Likey",6
"1028216455221421906","Summer","Kendrick Lamar ~ Michael Jordan (feat. ScHoolboy Q)",6
"9172645302332053831","Summer","Anderson .Paak ~ Milk n' Honey",6
"-269746006536052380","Summer","Ty Dolla $ign ~ Miracle / Wherever (feat. TC & D-Loc)",6
"8449779025247188968","Summer","Kendrick Lamar ~ Mirror",6
"668254923262887328","Summer","Trippie Redd ~ Missing My Idols",6
"-7256752602255027222","Summer","Pink Floyd ~ Money",6
"7872782233325552016","Summer","Drake ~ Money In The Grave (feat. Rick Ross)",6
"-4159389286769434567","Summer","Desiigner ~ Monstas & Villains",6
"5567817818493008977","Summer","Billy Idol ~ Mony Mony",6
"1820849998918615505","Summer","Kanye West ~ Moon",6
"3984345812568209461","Summer","BROCKHAMPTON ~ NEW ORLEANS",6
"1965424750590720169","Summer","Smokepurpp ~ Nephew (feat. Lil Pump)",6
"-1493158136377081314","Summer","Future ~ Neva Missa Lost",6
"-7327453733936197814","Summer","Future ~ Never Stop",6
"2108346213680051393","Summer","Jessie Reyez, Eminem ~ Nice Guy",6
"5278582301061030305","Summer","Kanye West ~ No Child Left Behind",6
"3765305497142112759","Summer","Logic ~ No Pressure Intro",6
"-8842935390691668379","Summer","Playboi Carti ~ No Time (feat. Gunna)",6
"-8120083384353854265","Summer","Eminem ~ Not Alike (feat. Royce da 5'9"""")",6
"-1418935147056123336","Summer","Dro Kenji ~ OH WOW",6
"-7905178201715137007","Summer","The Beatles ~ Octopus's Garden",6
"8451543094429304543","Summer","Young Thug ~ Oh Yeah",6
"-4517171996113701030","Summer","DJ Khaled ~ On Everything (feat. Travis Scott, Rick Ross & Big Sean)",6
"-7186952587612436667","Summer","Drake ~ One Dance (feat. Wizkid & Kyla)",6
"1243242663492058992","Summer","Joey Bada$$ ~ One of Us (feat. Larry June)",6
"-2571814333888772829","Summer","Trippie Redd ~ Oomps Revenge",6
"-772023733629505633","Summer","Logic ~ Open Mic\\Aquarius III",6
"-915960146030996393","Summer","XXXTENTACION ~ Orlando",6
"-6968038854368571675","Summer","Gunna ~ Out the Hood",6
"-7690697226469235401","Summer","Future ~ PUFFIN ON ZOOTIEZ",6
"3841037486577969632","Summer","Tyler, The Creator ~ PUPPET",6
"-8624456580186403648","Summer","Lupe Fiasco ~ Paris, Tokyo",6
"-5238025228396897623","Summer","Roddy Ricch ~ Peta (feat. Meek Mill)",6
"-6249140116094692678","Summer","Mick Jenkins ~ Plain Clothes",6
"-3872933322756340276","Summer","A$AP Mob ~ Principal Daryl Choad (Skit)",6
"-5744318799008664798","Summer","Kota the Friend ~ Prodigal Son",6
"-2213414731758544005","Summer","Mick Jenkins ~ Prosperity (feat. theMIND)",6
"-3943216941970583437","Summer","EARTHGANG ~ Proud of U (feat. Young Thug)",6
"-4806352450584396786","Summer","Summer Walker, Kendrick Lamar, Ghostface Killah ~ Purple Hearts",6
"1892473331117481794","Summer","PnB Rock ~ Questions",6
"-5168858139801145129","Summer","VIC MENSA ~ Rage",6
"7082039220136190354","Summer","Lil Tecca, Juice WRLD ~ Ransom",6
"4630966957514832053","Summer","Tory Lanez ~ Real Thing (feat. Future)",6
"-6393613524515912893","Summer","Ramzoid ~ Red Beams",6
"-6322100497486346312","Summer","Amine ~ Riri",6
"235781091318294119","Summer","J. Cole ~ Rise and Shine",6
"-7617979363272601169","Summer","ALLBLACK ~ Road Run (feat. Shoreline Mafia)",6
"-630343216228389371","Summer","Swae Lee, Slim Jxmmi, Rae Sremmurd ~ Rock N Roll Hall Of Fame",6
"-1277868217931048108","Summer","Ryan Tedder, Far East Movement ~ Rocketeer (feat. Ryan Tedder)",6
"7732645155366912795","Summer","Kodak Black ~ Roll in Peace (feat. XXXTENTACION)",6
"811272433375884491","Summer","Desiigner ~ Roll wit Me",6
"9100953869167209016","Summer","Wiz Khalifa ~ Rolling Papers 2",6
"4633704045581845034","Summer","Jack Harlow ~ Routine",6
"1605766030972662201","Summer","Verzache ~ Run",6
"-7401589164739447719","Summer","Kanye West ~ Runaway (feat. Pusha T)",6
"3693963769864054057","Summer","Smino ~ SKEDOS",6
"2973157521536368679","Summer","Brent Faiyaz ~ SKIT: WAKE UP CALL",6
"310666174932402067","Summer","Amine ~ STFU2",6
"8233094655001353728","Summer","Kanye West ~ Saint Pablo",6
"8016583838020060496","Summer","Lil Baby ~ Same Thing",6
"-4159900030061485511","Summer","Khalid ~ Saved",6
"-6825234612613282689","Summer","Hippo Campus ~ Scorpio",6
"-8336666576632354128","Summer","serpentwithfeet, Mick Jenkins ~ Scottie Pippen",6
"4776960767058363365","Summer","Usher ~ Scream",6
"885082965431956685","Summer","Lil Uzi Vert ~ Secure the Bag",6
"597922326423961033","Summer","Rich Brian ~ See Me",6
"-8410671293722742497","Summer","Kota the Friend ~ Shame",6
"3624183972669440084","Summer","Ol' Dirty Bastard ~ Shimmy Shimmy Ya",6
"1461173779304493251","Summer","Mobb Deep ~ Shook Ones, Pt. II",6
"5424338939784993747","Summer","Young Thug ~ Sin (feat. Jaden Smith)",6
"-2791432761056036558","Summer","Joey Bada$$ ~ Sit N' Prey (feat. Dessy & T'nah Apex)",6
"6795017847918448894","Summer","Kanye West ~ Skit #2",6
"-5600006043176699363","Summer","A$AP Mob ~ Skool Bus (Skit)",6
"2326443956415934124","Summer","Migos ~ Slippery (feat. Gucci Mane)",6
"-772093055806328538","Summer","Johnny Rain ~ Smoke Break",6
"-5455925233108547719","Summer","Vince Staples ~ So What?",6
"-6538303039472292420","Summer","Mick Jenkins, Isaac Zale, Blu ~ Somebody Dies",6
"379738270155987812","Summer","Bryson Tiller ~ Somethin Tells Me",6
"-8121360381558124158","Summer","Tyler, The Creator ~ Sometimes...",6
"-3580832266774404117","Summer","Led Zeppelin ~ Stairway to Heaven",6
"-7113530116531774498","Summer","Ty Dolla $ign ~ Straight Up (feat. Jagged Edge)",6
"5065350579958505447","Summer","Yung Bans ~ Stuntin Like My Daddy",6
"-1999515283031772107","Summer","Wiz Khalifa, Lil Wayne, Imagine Dragons ~ Sucker for Pain (with Logic, Ty Dolla $ign & X Ambassadors)",6
"-7977465464836056616","Summer","NxWorries, Knxwledge, Anderson .Paak ~ Suede",6
"2902164083360804739","Summer","DaBaby ~ Suge",6
"1964864295397708419","Summer","Vince Staples ~ Summertime",6
"8740052077163250017","Summer","Snoop Dogg ~ Super Crip",6
"-8843416068654872620","Summer","Lupe Fiasco ~ Superstar (feat. Matthew Santos)",6
"2324132886919744464","Summer","Young Thug ~ Surf (feat. Gunna)",6
"-8984865219992148061","Summer","The Neighbourhood ~ Sweater Weather",6
"-3295812858279006324","Summer","Action Bronson ~ TANK (feat. Big Body Bes)",6
"-1999232494295670500","Summer","Joey Bada$$ ~ THE REV3NGE",6
"2327136199512775745","Summer","BROCKHAMPTON ~ TOKYO",6
"6216637171191769298","Summer","Daniel Caesar ~ TOO DEEP TO TURN BACK",6
"-4447254556737457425","Summer","Gunna ~ TOP FLOOR (feat. Travis Scott)",6
"7873865531379628165","Summer","ScHoolboy Q ~ Tales",6
"-1494096925490115371","Summer","Desiigner ~ Talk Regardless",6
"-5742886617347466893","Summer","Drake ~ Talk Up (feat. JAY-Z)",6
"-4735651830634827686","Summer","A$AP Ferg ~ Tango",6
"7081751631321891732","Summer","A$AP Mob ~ Telephone Calls (feat. A$AP Rocky, Tyler, the Creator, Playboi Carti & Yung Gleesh)",6
"-8123186293806891188","Summer","Dave East ~ The Hated (Skit)",6
"8237049586669924295","Summer","Chance the Rapper ~ The Highs & the Lows (feat. Joey Bada$$)",6
"6003230645115238731","Summer","Young Thug ~ The London (feat. J. Cole & Travis Scott)",6
"3983082878027488658","Summer","Eminem ~ The Ringer",6
"1606722046317956376","Summer","VIC MENSA ~ There's Alot Going On",6
"2541737065033582944","Summer","Common ~ They Say (feat. Kanye West & John Legend)",6
"3047508571957565068","Summer","EARTHGANG ~ This Side",6
"739120324911487626","Summer","Lil Baby ~ Time (feat. Meek Mill)",6
"1103180526646140133","Summer","Pitbull, Ne-Yo ~ Time of Our Lives",6
"-4808566996649408064","Summer","Roddy Ricch ~ Tip Toe (feat. A Boogie wit da Hoodie)",6
"5354136637683175325","Summer","Earl Sweatshirt ~ Titanic",6
"-7760895399831402669","Summer","JAY-Z ~ Tom Ford",6
"-2068428569560206864","Summer","EARTHGANG ~ Trippin (feat. Kehlani)",6
"-1130475561702221210","Summer","Southside, G Herbo ~ Tweakin (Head)",6
"-3151134180966182692","Summer","Kanye West ~ Two Words",6
"-2572232573215926193","Summer","Lil Uzi Vert ~ TwoR",6
"5854709173104487948","Summer","Mick Jenkins ~ U Turn",6
"-7328225817765170117","Summer","Trippie Redd ~ Underwater FlyZone",6
"7082242574153893464","Summer","Future ~ Use Me",6
"-6827073909070055872","Summer","Juice WRLD ~ Used To",6
"-2791510758293627007","Summer","J. Cole ~ Ville Mentality",6
"-7401655495724445959","Summer","Earl Sweatshirt ~ Vision (feat. Zelooperz)",6
"-7400241315316246337","Summer","6ix9ine ~ WAKA (feat. A Boogie wit da Hoodie)",6
"1603971284581805135","Summer","Joey Bada$$ ~ Wanna Be Loved (feat. JID)",6
"3117587063741115820","Summer","Dave East ~ Wanna Be Me",6
"-5815914544658002354","Summer","Roddy Ricch ~ War Baby",6
"-8337578317536562499","Summer","Jaden ~ Watch Me",6
"-7401635325661474471","Summer","SZA ~ Wavy (Interlude) [feat. James Fauntleroy]",6
"6937271175990120694","Summer","A$AP Rocky ~ Wavybone (feat. Juicy J x UGK)",6
"956151082975033694","Summer","Dave East ~ What Made Me",6
"310290215486346245","Summer","Joey Bada$$ ~ Where It'$ At? (feat. Kirk Knight)",6
"5566691355813362800","Summer","Tyler, The Creator ~ Where This Flower Blooms (feat. Frank Ocean)",6
"-5097498309316143188","Summer","Rich The Kid ~ Woah (feat. Miguel & Ty Dolla $ign)",6
"-4592697209263942326","Summer","Earl Sweatshirt ~ Wool (feat. Vince Staples)",6
"-4158092316853461091","Summer","Joey Bada$$ ~ Written in the Stars",6
"-51644611218777008","Summer","Marco Luka ~ big talk",6
"-5024020940279153234","Summer","nothing,nowhere. ~ buck",6
"-2932633759164336937","Summer","whiterosemoxie ~ date night",6
"8812741547697382348","Summer","Ariana Grande ~ get well soon",6
