"ID","SchoolPeriod","Song","Plays"
"2180266348989190232","Sophomore Year","Drake ~ March 14",4
"955862584374496730","Sophomore Year","JAY-Z ~ Marcy Me",4
"-4661362671875263396","Sophomore Year","Juice WRLD ~ Maze",4
"5282423388972465450","Sophomore Year","A Tribe Called Quest ~ Melatonin",4
"4126510841867924009","Sophomore Year","Denzel Curry ~ Melt Session #1 (feat. Robert Glasper)",4
"379628722325446010","Sophomore Year","Denzel Curry ~ Mental (feat. Saul Williams & Bridget Perez)",4
"-701415658231307350","Sophomore Year","The Police ~ Message in a Bottle",4
"6577300539862269143","Sophomore Year","M83 ~ Midnight City",4
"740639047686754778","Sophomore Year","Verzache ~ Mind Games",4
"-5241841268316078461","Sophomore Year","Sheck Wes ~ Mo Bamba",4
"-3727898581083449035","Sophomore Year","Travis Scott, Quavo, HUNCHO JACK ~ Modern Slavery",4
"-5962638126407442593","Sophomore Year","Pink Floyd ~ Money",4
"-700176698647372010","Sophomore Year","Lil Uzi Vert ~ Money Longer",4
"2972717962695872668","Sophomore Year","A$AP Mob ~ Money Man (feat. A$AP Rocky, A$AP Nast & Yung Lord)",4
"-2430007877675927907","Sophomore Year","Lil Uzi Vert ~ Money Spread (feat. Young Nudy)",4
"-8916524146156223117","Sophomore Year","Jay Rock ~ Money Trees Deuce (feat. Lance Skiiiwalker)",4
"4489492179943908644","Sophomore Year","Travis Scott, Quavo, HUNCHO JACK ~ Moon Rock",4
"1606015978090280341","Sophomore Year","Verzache ~ Mouth Shut",4
"7659553363392006948","Sophomore Year","Dave East ~ My Dirty Little Secret",4
"2686431421795897170","Sophomore Year","Juice WRLD ~ My Life In A Nutshell",4
"6722852901795505597","Sophomore Year","Vince Guaraldi Trio ~ My Little Drum",4
"2398537182964383796","Sophomore Year","Joey Bada$$ ~ My Yout (feat. Maverick Sabre)",4
"-2502791664959430051","Sophomore Year","Lil Uzi Vert ~ Myron",4
"-2716530664295928320","Sophomore Year","Nas ~ N.Y. State of Mind",4
"6000889289539776395","Sophomore Year","Vince Staples ~ NAMELESS",4
"8593857755105625260","Sophomore Year","Kanye West ~ New Again",4
"6291077320502165747","Sophomore Year","Bad Religion ~ New Dark Ages",4
"1316483090337783544","Sophomore Year","Felly ~ New Soul",4
"-7545173602340683382","Sophomore Year","Travis Scott ~ Nightcrawler (feat. Swae Lee & Chief Keef)",4
"1535449564131659086","Sophomore Year","Frank Ocean ~ Nikes",4
"-5168834644689821248","Sophomore Year","Kanye West, JAY-Z ~ No Church in the Wild (feat. Frank Ocean & The-Dream)",4
"-122308341436229030","Sophomore Year","Kanye West ~ No More Parties in LA",4
"4777418884248677588","Sophomore Year","Lilskrt4k ~ No Play",4
"-4806760540433782188","Sophomore Year","Joey Bada$$ ~ No. 99",4
"-266175458560318805","Sophomore Year","Pusha T ~ Nosetalgia (feat. Kendrick Lamar)",4
"7800449076835842153","Sophomore Year","Juice WRLD ~ Not Enough",4
"2543765781095054765","Sophomore Year","BROCKHAMPTON ~ OLD NEWS (feat. Baird)",4
"310691929280552845","Sophomore Year","Ramzoid ~ OUTSIDE",4
"8881170116154279631","Sophomore Year","Earl Sweatshirt ~ Off Top",4
"-8698292326074814037","Sophomore Year","Pink Floyd ~ On the Run",4
"2975395963535546665","Sophomore Year","Bryson Tiller ~ Open Interlude",4
"-5097919743787520204","Sophomore Year","Kendrick Lamar ~ Opposites Attract (Tomorrow W/O Her) [feat. Javonte]",4
"6648362169450786321","Sophomore Year","Migos ~ Out Yo Way",4
"-2501283417775019948","Sophomore Year","Trippie Redd ~ Overweight",4
"1532679756334872692","Sophomore Year","Big Sean ~ Owe Me",4
"2324016467256722856","Sophomore Year","Vince Staples ~ PAPERCUTS",4
"-3942341049317261228","Sophomore Year","PARTYNEXTDOOR ~ PGT",4
"-2140746843298526204","Sophomore Year","Smino ~ PIZANO",4
"-6682051584757241779","Sophomore Year","Vince Staples ~ PLAYER WAYS",4
"7297299044403261206","Sophomore Year","Radiohead ~ Paranoid Android",4
"4777730875149972816","Sophomore Year","Isaiah Rashad ~ Park",4
"2684656996231429416","Sophomore Year","Anderson .Paak ~ Parking Lot",4
"1749980438456687790","Sophomore Year","PnB Rock ~ Plans",4
"6649652076865776023","Sophomore Year","Mick Jenkins ~ Plugged",4
"8809074490637140013","Sophomore Year","Seddy Hendrinx ~ Plus 10 (feat. Jack Harlow)",4
"1100242064610690136","Sophomore Year","Kendrick Lamar ~ Poetic Justice (feat. Drake)",4
"310454182990786040","Sophomore Year","Drake ~ Pound Cake / Paris Morton Music 2 (feat. JAY Z)",4
"-339708738077331210","Sophomore Year","Calvin Harris ~ Prayers Up (feat. Travis Scott & A-Trak)",4
"-8411002257743135297","Sophomore Year","Timbaland, Nelly Furtado ~ Promiscuous (feat. Timbaland)",4
"6650139734853506364","Sophomore Year","Black Eyed Peas ~ Pump It",4
"9100633845640763954","Sophomore Year","Playboi Carti ~ R.I.P. Fredo (feat. Young Nudy)",4
"8161037695531462542","Sophomore Year","Kendrick Lamar ~ R.O.T.C (Interlude) [feat. BJ the Chicago Kid]",4
"-1131641319097276270","Sophomore Year","A$AP Mob ~ RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",4
"90565340116079715","Sophomore Year","Mac Miller ~ Rain (feat. Vince Staples)",4
"-9058663583378365483","Sophomore Year","Trippie Redd ~ Real Feel",4
"-6102975261338992349","Sophomore Year","Tory Lanez ~ Real Thing (feat. Future)",4
"-7760385622410293538","Sophomore Year","YBN Nahmir ~ Rubbin Off the Paint",4
"5857947138296875730","Sophomore Year","Dion ~ Runaround Sue",4
"3765216038506723583","Sophomore Year","Vince Staples ~ SLIDE",4
"2616177765006829121","Sophomore Year","Lil Uzi Vert ~ Sanguine Paradise",4
"-1493789510381699318","Sophomore Year","Pusha T ~ Santeria",4
"-4013895999285477830","Sophomore Year","The White Stripes ~ Seven Nation Army",4
"-4158764057205679835","Sophomore Year","Playboi Carti ~ Shoota (feat. Lil Uzi Vert)",4
"3981554943165468605","Sophomore Year","Anderson .Paak ~ Silicon Valley",4
"8379289171950806623","Sophomore Year","convolk ~ Sinister",4
"7443465150252842572","Sophomore Year","Silk Sonic, Bruno Mars, Anderson .Paak ~ Skate",4
"6291016839124894785","Sophomore Year","Mick Jenkins ~ Slumber (feat. Saba, Sean Deaux & Donnie Trumpet)",4
"-6033424097098486046","Sophomore Year","Curtis Roach ~ Slyb",4
"596878969614125464","Sophomore Year","Joey Bada$$ ~ Snakes (feat. T'nah Apex)",4
"1964089335350460435","Sophomore Year","ScHoolboy Q ~ Soccer Dad",4
"-7185012493131740777","Sophomore Year","Isaiah Rashad ~ Soliloquy",4
"5136102177081064765","Sophomore Year","Yeat ~ Sorry Bout That",4
"-7763032180809511361","Sophomore Year","J. Cole ~ St. Tropez",4
"5064224464220199427","Sophomore Year","Post Malone ~ Stay",4
"5927778796460593367","Sophomore Year","Saba ~ Stop That",4
"-4953331534777722898","Sophomore Year","Mick Jenkins ~ Strange Love",4
"-338963270901027121","Sophomore Year","NxWorries, Knxwledge, Anderson .Paak ~ Suede",4
"1821250627655200052","Sophomore Year","Frank Ocean ~ Super Rich Kids (feat. Earl Sweatshirt)",4
"7873305663542082668","Sophomore Year","Buddy ~ Superghetto",4
"7514837522983993175","Sophomore Year","Guns N' Roses ~ Sweet Child O' Mine",4
"8161509763799279902","Sophomore Year","Kid Cudi ~ Swim in the Light",4
"3982091922981350148","Sophomore Year","Vince Staples ~ THE BEACH",4
"-1131989348829425601","Sophomore Year","Earl Sweatshirt ~ Tabula Rasa (feat. Armand Hammer)",4
"2758079053612026067","Sophomore Year","Young Thug ~ Take Care",4
"7659374948379855871","Sophomore Year","Zacari ~ Ten Outta Ten",4
"1172075252584278142","Sophomore Year","Roddy Ricch ~ The Box",4
"-5527761398140228113","Sophomore Year","Statik Selektah, Kota the Friend ~ The Cold",4
"7514708783193523201","Sophomore Year","Pete Rock, C.L. Smooth ~ The Creator",4
"-2717858551990273869","Sophomore Year","Jazz Cartier ~ The Downtown Cliche",4
"8017400060493364737","Sophomore Year","Mick Jenkins ~ The Fit",4
"5278306572820742371","Sophomore Year","Raleigh Ritchie ~ The Greatest",4
"-6248664251044121082","Sophomore Year","Denzel Curry ~ The Ills",4
"-8844840220911430784","Sophomore Year","Avicii ~ The Nights",4
"5495692906253482394","Sophomore Year","Anderson .Paak ~ The Season / Carry Me",4
"-7762739598577616497","Sophomore Year","Denzel Curry ~ The Smell Of Death",4
"3981558656366680888","Sophomore Year","Mac Miller ~ The Spins",4
"5426521508573426327","Sophomore Year","Mac Miller ~ Therapy",4
"2254805589934122990","Sophomore Year","PnB Rock ~ There She Go (feat. YFN Lucci)",4
"162354468390282409","Sophomore Year","Genghis Tron ~ Things Don't Look Good",4
"-8192415319353130105","Sophomore Year","Kanye West ~ Through the Wire",4
"3623854223515170715","Sophomore Year","Verzache ~ Time",4
"3693218417901264240","Sophomore Year","Pitbull, Ne-Yo ~ Time of Our Lives",4
"-4157609676333452995","Sophomore Year","Bryson Tiller ~ Timeless Interlude Pt. II",4
"-6321980645461097682","Sophomore Year","Earl Sweatshirt ~ Titanic",4
"2759046324676983462","Sophomore Year","David Guetta ~ Titanium (feat. Sia)",4
"-6608311660394232733","Sophomore Year","Isaiah Rashad ~ Tity and Dolla (feat. Hugh Augustine & Jay Rock)",4
"-8052365692805008958","Sophomore Year","Outasight ~ Tonight Is the Night",4
"-4662501641096372276","Sophomore Year","A$AP Rocky ~ Tony Tone",4
"-6176559465608585587","Sophomore Year","Jazz Cartier ~ Too Good to Be True",4
"-8411220681250578569","Sophomore Year","EARTHGANG ~ Top Down",4
"3693507833871878276","Sophomore Year","Patrick Cc: ~ Trending Topic (feat. Beku San & Tre$o)",4
"7808538008134619629","Sophomore Year","Denzel Curry ~ Troubles (feat. T-Pain)",4
"4990557341032239592","Sophomore Year","Dave East ~ Type of Time",4
"1101556443060707972","Sophomore Year","Drake ~ U With Me?",4
"-1851617675671264363","Sophomore Year","Billy Joel ~ Uptown Girl",4
"9101556125937882246","Sophomore Year","Denzel Curry ~ VENGEANCE l VENGEANCE (feat. JPEGMAFIA & ZillaKami)",4
"-3869197880314424001","Sophomore Year","VIC MENSA ~ VICTORY",4
"-6796765312451450990","Sophomore Year","Vince Staples ~ WHEN SPARKS FLY",4
"-8257566500021610214","Sophomore Year","Buddy ~ Wait Too Long (feat. Blxst)",4
"-1130434884182858413","Sophomore Year","Justin Bieber, Juice WRLD ~ Wandered To LA",4
"3407773719660214076","Sophomore Year","Travis Scott ~ Wasted (feat. Juicy J)",4
"-8844064886859972307","Sophomore Year","Isaiah Rashad ~ Webbie Flow (U Like)",4
"5422435531875409429","Sophomore Year","Guns N' Roses ~ Welcome to the Jungle",4
"1747849798704165846","Sophomore Year","Isaiah Rashad ~ West Savannah (feat. SZA)",4
"3116862502664759145","Sophomore Year","John Legend ~ Who Do We Think We Are (feat. Rick Ross)",4
"-2575553147923222020","Sophomore Year","Earl Sweatshirt ~ Whoa (feat. Tyler, The Creator)",4
"-4592550186610888893","Sophomore Year","Drake ~ With You (feat. PARTYNEXTDOOR)",4
"-7546799882771279169","Sophomore Year","Rich The Kid ~ Woah (feat. Miguel & Ty Dolla $ign)",4
"-3437294930810976691","Sophomore Year","Trippie Redd, Bali Baby ~ Woah Woah Woah",4
"-5299841445438118369","Sophomore Year","Denzel Curry ~ Worst Comes To Worst",4
"2255605019962441298","Sophomore Year","Chris Brown ~ Yeah 3X",4
"6792342570600911629","Sophomore Year","The Outfield ~ Your Love",4
"-124666502925753374","Sophomore Year","Beach House ~ Zebra",4
"-1995174458027820868","Sophomore Year","slowthai ~ adhd",4
"6864688605576516880","Sophomore Year","Smino ~ blkswn",4
"-6681542381278953492","Sophomore Year","21 Savage ~ can't leave without it",4
"-1637601032304484988","Sophomore Year","Baby Keem ~ cocoa (feat. Don Toliver)",4
"5854912781823743882","Sophomore Year","Travis Scott ~ coordinate",4
"4270487860701274630","Sophomore Year","nothing,nowhere. ~ fake friend",4
"2038932937194555766","Sophomore Year","Travis Scott ~ guidance",4
"598064302823703861","Sophomore Year","whiterosemoxie ~ higher",4
"5136505265543559736","Sophomore Year","Baby Keem ~ issues",4
"2976089823642196733","Sophomore Year","Travis Scott ~ lose",4
"4559390560140076802","Sophomore Year","Gunna ~ missing me",4
"3409003135056430714","Sophomore Year","Roddy Ricch ~ more than a trend",4
"-2934244796333789065","Sophomore Year","Roddy Ricch ~ moved to miami (feat. Lil Baby)",4
"-917920203968095829","Sophomore Year","Baby Keem ~ scars",4
"5567878245326944294","Sophomore Year","Travis Scott ~ sweet sweet",4
"6649149320865041835","Sophomore Year","Kendrick Lamar ~ untitled 07 l levitate",4
"-9131990854043061987","Sophomore Year","nothing,nowhere. ~ upside down",4
"-3511880938614335274","Sophomore Year","Baby Keem ~ vent",4
"-2715881760552423810","Sophomore-Junior Summer","Mariah Carey ~ #Beautiful (feat. Miguel)",4
"2327261869313916257","Sophomore-Junior Summer","Kenny Beats, Denzel Curry ~ 'Cosmic'.m4a (feat. Joey Bada$$)",4
"-7330856735439929838","Sophomore-Junior Summer","Drake ~ 6 Man",4
"-7041749621835828358","Sophomore-Junior Summer","Bryson Tiller ~ 7:00",4
"-3152121380255103466","Sophomore-Junior Summer","Travis Scott ~ 90210 (feat. Kacy Hill)",4
"9099872126792267953","Sophomore-Junior Summer","The Beatles ~ A Day In the Life",4
"3983392391033568041","Sophomore-Junior Summer","Earl Sweatshirt ~ AM // Radio (feat. Wiki)",4
"-1202973405131341044","Sophomore-Junior Summer","Joey Bada$$ ~ AMERIKKKAN IDOL",4
"7370983726557728129","Sophomore-Junior Summer","Kendrick Lamar ~ Ab-Souls Outro (feat. Ab-Soul)",4
"-3437392059322774213","Sophomore-Junior Summer","Buddy ~ Ain't Fair",4
"-1205912342256069235","Sophomore-Junior Summer","SOB X RBE ~ Always",4
"-123988955801594332","Sophomore-Junior Summer","Rihanna, PARTYNEXTDOOR ~ BELIEVE IT",4
"-2717674388931391643","Sophomore-Junior Summer","BROCKHAMPTON ~ BOOGIE",4
"-6968409897776537642","Sophomore-Junior Summer","A$AP Rocky ~ Babushka Boi",4
"6361845169525365006","Sophomore-Junior Summer","Trippie Redd ~ Back Back Back",4
"-3294784856731816203","Sophomore-Junior Summer","Creedence Clearwater Revival ~ Bad Moon Rising",4
"-7187464668238703308","Sophomore-Junior Summer","Melvoni, Kill Jasper ~ Badmon",4
"-554971597483256654","Sophomore-Junior Summer","whiterosemoxie ~ Badthang",4
"-4303499675279565565","Sophomore-Junior Summer","Kendrick Lamar ~ Barbed Wire (feat. Ash Riser)",4
"-2359514985684486034","Sophomore-Junior Summer","Joey Bada$$ ~ Belly of the Beast (feat. Chronixx)",4
"4057556378313075027","Sophomore-Junior Summer","Eminem ~ Berzerk",4
"-3294020654952283807","Sophomore-Junior Summer","NxWorries, Knxwledge, Anderson .Paak ~ Best One",4
"-7764134142769319058","Sophomore-Junior Summer","Daniel Caesar ~ Best Part (feat. H.E.R.)",4
"4775967024961017655","Sophomore-Junior Summer","Joey Bada$$ ~ Big Dusty",4
"-4229959115535997644","Sophomore-Junior Summer","Kendrick Lamar ~ Blow My High (Members Only)",4
"814834794826631363","Sophomore-Junior Summer","Drake ~ Blue Tint",4
"7299243820679560997","Sophomore-Junior Summer","Tyler, The Creator ~ Boredom (feat. Rex Orange County & Anna of the North)",4
"-1420169824165877488","Sophomore-Junior Summer","Lil Skies ~ Boss Up",4
"-6752789453543304498","Sophomore-Junior Summer","ScHoolboy Q ~ Break the Bank",4
"6219315959500458853","Sophomore-Junior Summer","SZA ~ Broken Clocks",4
"8379093032999025053","Sophomore-Junior Summer","Unknown Mortal Orchestra, Amine ~ Buzzin",4
"-7255987991349031332","Sophomore-Junior Summer","Don Toliver, CHASE B ~ Cafeteria (feat. Gunna)",4
"8593499395999402772","Sophomore-Junior Summer","The Weeknd ~ Call Out My Name",4
"4198240497243034921","Sophomore-Junior Summer","Trippie Redd ~ Camp Fire Tale",4
"166350743433584206","Sophomore-Junior Summer","Atwood ~ Careless",4
"-3944715380484491469","Sophomore-Junior Summer","Led Zeppelin ~ Celebration Day",4
"-6609271936833092284","Sophomore-Junior Summer","Kendrick Lamar ~ Chapter Ten",4
"-2500479135082722021","Sophomore-Junior Summer","Earl Sweatshirt ~ Chum",4
"1243317292447774713","Sophomore-Junior Summer","Zedd ~ Clarity (feat. Foxes)",4
"-6030350485858150407","Sophomore-Junior Summer","Brent Faiyaz ~ Clouded",4
"1387866294793067621","Sophomore-Junior Summer","Nirvana ~ Come As You Are",4
"3405490662529341081","Sophomore-Junior Summer","Mick Jenkins ~ Communicate (feat. Ravyn Lenae)",4
"-6536904378341500356","Sophomore-Junior Summer","Mick Jenkins ~ Contacts",4
"6147087242720158059","Sophomore-Junior Summer","Joey Bada$$ ~ Curry Chicken",4
"-699932415297468703","Sophomore-Junior Summer","Kendrick Lamar ~ Cut You Off (To Grow Closer)",4
"-4663877574001748836","Sophomore-Junior Summer","Vince Staples ~ DJ QUIK",4
"451595246159389903","Sophomore-Junior Summer","Amine ~ DR. WHOEVER",4
"1389564512844717401","Sophomore-Junior Summer","Jack Harlow ~ Dark Knight",4
"-1927345991671760086","Sophomore-Junior Summer","Rich The Kid ~ Dead Friends",4
"2180796655427482995","Sophomore-Junior Summer","Grouplove ~ Deadline",4
"8884801790582996628","Sophomore-Junior Summer","Tory Lanez, Snakehips ~ Dimelo",4
"-628837561106258963","Sophomore-Junior Summer","Metro Boomin ~ Don't Come Out the House (feat. 21 Savage)",4
"2900885871689261760","Sophomore-Junior Summer","Travis Scott ~ Don't Play (feat. The 1975 & Big Sean)",4
"6938406447782607474","Sophomore-Junior Summer","The Beach Boys ~ Don't Talk (Put Your Head On My Shoulder)",4
"-8556249199620230159","Sophomore-Junior Summer","Tory Lanez ~ Dope Boy's Diary",4
"-125930388464962213","Sophomore-Junior Summer","Anderson .Paak ~ Drugs",4
"-8624759801249414491","Sophomore-Junior Summer","Don Toliver ~ Drugs N Hella Melodies (feat. Kali Uchis)",4
"8666279782786765755","Sophomore-Junior Summer","Aries ~ EASY",4
"-2715681531590109680","Sophomore-Junior Summer","Kendrick Lamar ~ ELEMENT.",4
"-4879495041810309568","Sophomore-Junior Summer","The Black Keys ~ Everlasting Light",4
"9097523691504525278","Sophomore-Junior Summer","Interpol ~ Everything Is Wrong",4
"-627929251500982069","Sophomore-Junior Summer","Kendrick Lamar ~ FEAR.",4
"3190962595778545138","Sophomore-Junior Summer","Tom The Mail Man ~ FWM2",4
"-1999259990193835180","Sophomore-Junior Summer","No Fun Haus ~ Falling Down",4
"6074444779094998811","Sophomore-Junior Summer","Kanye West ~ Famous",4
"-8624510882157112748","Sophomore-Junior Summer","Playboi Carti ~ Fell in Luv (feat. Bryson Tiller)",4
"-1061955592146169755","Sophomore-Junior Summer","Amine ~ Fetus (feat. Injury Reserve)",4
"4993908600178188629","Sophomore-Junior Summer","Drake ~ Fire & Desire",4
"8306229938165754106","Sophomore-Junior Summer","Mick Jenkins ~ Fucked Up Outro (feat. Michael Anthony)",4
"-5383832649704055828","Sophomore-Junior Summer","Ronny & The Daytonas ~ G.T.O.",4
"-8624532205294948225","Sophomore-Junior Summer","Jack Harlow ~ GHOST",4
"-5454352045255113657","Sophomore-Junior Summer","The All-American Rejects ~ Gives You Hell",4
"-125858427487329510","Sophomore-Junior Summer","DaBaby ~ Goin Baby",4
"955494386140363290","Sophomore-Junior Summer","Wallows ~ Hard to Believe",4
"-1492326378927430441","Sophomore-Junior Summer","The Weeknd ~ Hardest To Love",4
"2255027827555360962","Sophomore-Junior Summer","ScHoolboy Q ~ Hell of a Night",4
"2397346277260564783","Sophomore-Junior Summer","Tory Lanez ~ Hillside (feat. Wiz Khalifa & Mansa)",4
"5498620668178194041","Sophomore-Junior Summer","Lil Uzi Vert, Internet Money, Don Toliver ~ His & Hers (feat. Gunna)",4
"-8844948375311563251","Sophomore-Junior Summer","Earl Sweatshirt ~ Hive (feat. Vince Staples & Casey Veggies)",4
"1894334261878196697","Sophomore-Junior Summer","Kendrick Lamar ~ Hood Politics",4
"-8769208213739046162","Sophomore-Junior Summer","Bobby Shmurda ~ Hot N*gga",4
"-4231050267900626481","Sophomore-Junior Summer","Kendrick Lamar ~ How Much a Dollar Cost (feat. James Fauntleroy & Ronald Isley)",4
"-6535089596350499230","Sophomore-Junior Summer","Lil Uzi Vert ~ How To Talk",4
"2760175854901408295","Sophomore-Junior Summer","Cage the Elephant ~ Hypocrite",4
"5641884263781900207","Sophomore-Junior Summer","Tyler, The Creator ~ I DON'T LOVE YOU ANYMORE",4
"7873120448827204471","Sophomore-Junior Summer","Wallows ~ I Don't Want to Talk",4
"8449282157638000339","Sophomore-Junior Summer","The Weeknd, Gesaffelstein ~ I Was Never There",4
"-6752760261608585413","Sophomore-Junior Summer","Future ~ I'M ON ONE (feat. Drake)",4
"5352404800111967734","Sophomore-Junior Summer","Kid Cudi ~ ILLusions",4
"236023007651615544","Sophomore-Junior Summer","Young Thug ~ Icey",4
"-7545243669124885596","Sophomore-Junior Summer","Bryson Tiller ~ In Check",4
"-9058927904159248691","Sophomore-Junior Summer","Takeoff ~ Infatuation",4
"1533595593358714240","Sophomore-Junior Summer","Famous Dex ~ JAPAN",4
"2687016904432801377","Sophomore-Junior Summer","Rick Springfield ~ Jessie's Girl",4
"739478756822732449","Sophomore-Junior Summer","Chuck Berry ~ Johnny B. Goode",4
"-412719310751532884","Sophomore-Junior Summer","PARTYNEXTDOOR ~ LOW BATTERY",4
"-7834981107571935801","Sophomore-Junior Summer","6LACK ~ Learn Ya",4
"1391485518166059341","Sophomore-Junior Summer","Drake ~ Lemon Pepper Freestyle (feat. Rick Ross)",4
"8381009388584480348","Sophomore-Junior Summer","Mick Jenkins, Da-P ~ Lemonade",4
"-9132539064656649306","Sophomore-Junior Summer","Al Green ~ Let's Stay Together",4
"2973956507224459851","Sophomore-Junior Summer","Cris Cab ~ Liar Liar",4
"-8050581718753273711","Sophomore-Junior Summer","Joey Bada$$ ~ Like Me (feat. BJ the Chicago Kid)",4
"8380554022679239552","Sophomore-Junior Summer","Soundgarden ~ Live to Rise",4
"6578866935658397202","Sophomore-Junior Summer","Ab-Soul ~ Lonely Soul (feat. Punch) / The Law (Prelude) [feat. SZA]",4
"-6392646532983996200","Sophomore-Junior Summer","Future ~ Lookin Exotic",4
"813980844732457518","Sophomore-Junior Summer","Daniel Caesar ~ Loose",4
"1677992140474917755","Sophomore-Junior Summer","Kid Cudi ~ Lovin' Me (feat. Phoebe Bridgers)",4
"2902733149343774450","Sophomore-Junior Summer","Flatbush Zombies ~ M. Bison",4
"6575972449193584083","Sophomore-Junior Summer","Hanson ~ MMMBop",4
"1895626767601225754","Sophomore-Junior Summer","EST Gee ~ Mall Map",4
"-3799080984942456967","Sophomore-Junior Summer","A Boogie wit da Hoodie ~ Man in the Mirror",4
"4558646612720446342","Sophomore-Junior Summer","Joyner Lucas ~ Mansion",4
"2181606961147877713","Sophomore-Junior Summer","Carnage ~ Mase in '97 (feat. Lil Yachty)",4
"-3871993573567362655","Sophomore-Junior Summer","Wallows ~ Missing Out",4
"6071898853302049639","Sophomore-Junior Summer","Migos ~ Modern Day",4
"-8193893533404298372","Sophomore-Junior Summer","David Bowie ~ Modern Love",4
"3621781045976525423","Sophomore-Junior Summer","Drake ~ Money In The Grave (feat. Rick Ross)",4
"-53177233430140179","Sophomore-Junior Summer","Billy Idol ~ Mony Mony",4
"-7979402387765118300","Sophomore-Junior Summer","Travis Scott, Quavo, HUNCHO JACK ~ Moon Rock",4
"-6823130605897181599","Sophomore-Junior Summer","Ty Dolla $ign, Quality Control, Lil Yachty ~ Movin' Up",4
"2759508103307387716","Sophomore-Junior Summer","Quality Control, Lil Baby, Kodak Black ~ My Dawg (feat. Quavo & Moneybagg Yo)",4
"3910417995126392319","Sophomore-Junior Summer","Joey Bada$$ ~ My Yout (feat. Collie Buddz)",4
"1318049699916078149","Sophomore-Junior Summer","Nas ~ N.Y. State of Mind",4
"-1133102017932991183","Sophomore-Junior Summer","Mac Miller ~ New Faces v2 (feat. Earl Sweatshirt and Da$h)",4
"4413835899232255897","Sophomore-Junior Summer","Tame Impala ~ New Person, Same Old Mistakes",4
"-5239459613694688544","Sophomore-Junior Summer","Jazz Cartier ~ New to Me",4
"-8699326876167802195","Sophomore-Junior Summer","Mike Dimes ~ No Trends",4
"4487613380039373541","Sophomore-Junior Summer","Dr. Dre ~ Nuthin' but a G thang (feat. Snoop Dogg)",4
"1028571849542417908","Sophomore-Junior Summer","Daniel Caesar ~ OPEN UP",4
"5641793763475273131","Sophomore-Junior Summer","Baby Keem ~ ORANGE SODA",4
"5497414494204616756","Sophomore-Junior Summer","Vince Staples ~ PAPERCUTS",4
"8593346388427003978","Sophomore-Junior Summer","Desiigner ~ Panda",4
"-6538218103078853745","Sophomore-Junior Summer","Cris Cab ~ Paradise (On Earth)",4
"-1998671283665323303","Sophomore-Junior Summer","The Beach Boys ~ Pet Sounds",4
"7224921582587101527","Sophomore-Junior Summer","Dave East ~ Phone Jumpin (feat. Wiz Khalifa)",4
"-5744318799008664798","Sophomore-Junior Summer","Kota the Friend ~ Prodigal Son",4
"-6394771510323315493","Sophomore-Junior Summer","Mick Jenkins ~ Prosperity (feat. theMIND)",4
"6143102482566363932","Sophomore-Junior Summer","Black Eyed Peas ~ Pump It",4
"4993950176976452506","Sophomore-Junior Summer","Playboi Carti ~ R.I.P. Fredo (feat. Young Nudy)",4
"6215220954834068367","Sophomore-Junior Summer","PARTYNEXTDOOR ~ RENDEZVOUS",4
"2830558460884242109","Sophomore-Junior Summer","Daniel Caesar ~ RESTORE THE FEELING (feat. Sean Leon & Jacob Collier)",4
"-3295945135935292185","Sophomore-Junior Summer","Jack Harlow ~ ROTTEN (feat. EST Gee)",4
"8668379822389477258","Sophomore-Junior Summer","Kendrick Lamar ~ Real (feat. Anna Wise)",4
"-6318607074098914034","Sophomore-Junior Summer","Ramzoid ~ Red Beams",4
"4991118362810942532","Sophomore-Junior Summer","A Boogie wit da Hoodie ~ Reply (feat. Lil Uzi Vert)",4
"598653974059242800","Sophomore-Junior Summer","YoungBoy Never Broke Again ~ Right Foot Creep",4
"-6607229201014383776","Sophomore-Junior Summer","Pusha T, Kanye West ~ Runaway (feat. Pusha T)",4
"165136431396190197","Sophomore-Junior Summer","PARTYNEXTDOOR ~ SAVAGE ANTHEM",4
"8305897525922510057","Sophomore-Junior Summer","PARTYNEXTDOOR ~ SHOWING YOU",4
"-8411299248286740600","Sophomore-Junior Summer","Brent Faiyaz ~ SKIT: OBLIVION",4
"2397428997440033891","Sophomore-Junior Summer","PARTYNEXTDOOR ~ SPLIT DECISION",4
"-7331769758034142284","Sophomore-Junior Summer","Pusha T ~ Santeria",4
"3982215302455422801","Sophomore-Junior Summer","Mick Jenkins ~ Shipwrecked (feat. The Mind)",4
"-3581598664522850120","Sophomore-Junior Summer","Earl Sweatshirt ~ Sick!",4
"1531882232336889818","Sophomore-Junior Summer","Mick Jenkins ~ Smoking Song (feat. BADBADNOTGOOD)",4
"8380522583244491988","Sophomore-Junior Summer","Cage the Elephant ~ Take It or Leave It",4
"-5454967703078375777","Sophomore-Junior Summer","Daniel Caesar ~ Take Me Away (feat. Syd)",4
"4199563182663420355","Sophomore-Junior Summer","Wallows ~ That's What I Get",4
"2110326632159955395","Sophomore-Junior Summer","Led Zeppelin ~ The Lemon Song",4
"-4373042653134263754","Sophomore-Junior Summer","whiterosemoxie ~ The Skript",4
"-1996724766587606444","Sophomore-Junior Summer","Bryson Tiller ~ Timeless Interlude",4
