"Year","Artist","Plays"
"2020","Black Sheep",2
"2020","BlocBoy JB",2
"2020","Bob Dylan",2
"2020","Bobby Darin",2
"2020","Britney Spears",2
"2020","Bruno Major",2
"2020","Calboy",2
"2020","Chad & Jeremy",2
"2020","Chitown YOMO",2
"2020","Chris LeDoux",2
"2020","DDG",2
"2020","Digable Planets",2
"2020","Dominic Fike",2
"2020","Edward Sharpe and the Magnetic Zeros",2
"2020","Etta James",2
"2020","Fly Union",2
"2020","Flyboy Tarantino, Craig Xen",2
"2020","Foo Fighters",2
"2020","Fourpoint",2
"2020","Future, Drake",2
"2020","Galantis",2
"2020","Ghost Town DJs",2
"2020","HBK",2
"2020","Hare Squead, GoldLink",2
"2020","Harry Styles",2
"2020","Hoobastank",2
"2020","Hozier",2
"2020","ICECOLDBISHOP",2
"2020","JID, A$AP Ferg",2
"2020","JID, J. Cole",2
"2020","Jack Harlow, G-Eazy",2
"2020","Jeremih",2
"2020","Jimmy Eat World",2
"2020","John Givez",2
"2020","Jonas Brothers",2
"2020","Justin Bieber",2
"2020","Karol Conka",2
"2020","Kasabian",2
"2020","Katy Perry",2
"2020","Kirk Knight",2
"2020","Korn",2
"2020","LCD Soundsystem",2
"2020","LION BABE",2
"2020","Lil Baby, Drake",2
"2020","Lil Jon, DJ Snake",2
"2020","Lil Uzi Vert, Lil Tecca",2
"2020","Lil Xxel",2
"2020","Ludacris",2
"2020","M.C. Breed, DFC",2
"2020","M83",2
"2020","MGMT",2
"2020","Maxo Kream",2
"2020","Men At Work",2
"2020","Metallica",2
"2020","Michael Da Vinci",2
"2020","Mick Jenkins, Kipp Stone",2
"2020","MihTy",2
"2020","Mike Posner",2
"2020","Mobb Deep",2
"2020","Mura Masa",2
"2020","Musa Reems",2
"2020","N.W.A.",2
"2020","NAV, Gunna",2
"2020","NAV, Metro Boomin",2
"2020","Natasha Bedingfield",2
"2020","Nebu Kiniza",2
"2020","Neil Diamond",2
"2020","Nena",2
"2020","No Doubt",2
"2020","ODESZA",2
"2020","Oh Wonder",2
"2020","Omen, Lute, EARTHGANG, Dreamville, Ari Lennox",2
"2020","One Direction",2
"2020","Otis Redding",2
"2020","Peggy Lee",2
"2020","Pete Rock, C.L. Smooth",2
"2020","Pharrell Williams, Gwen Stefani",2
"2020","Pitbull, Ne-Yo",2
"2020","Protest the Hero",2
"2020","Quality Control, Offset, Cardi B",2
"2020","Recliner",2
"2020","Rise Against",2
"2020","Roberto Szidon",2
"2020","Robin Thicke",2
"2020","Roddy Ricch, Marshmello",2
"2020","Saint Motel",2
"2020","Saweetie",2
"2020","ScHoolboy Q, REASON",2
"2020","Sean Kingston",2
"2020","Seekae",2
"2020","Shawn Smith",2
"2020","Sheck Wes",2
"2020","Simon & Garfunkel",2
"2020","Sister Gertrude Morgan, King Britt",2
"2020","Smino, Bari",2
"2020","Social Distortion",2
"2020","Soldier Kidd",2
"2020","Soulja Boy Tell 'Em",2
"2020","Spillage Village, JID, EARTHGANG",2
"2020","Stephen Jerzak",2
"2020","Surf Curse",2
"2020","Swae Lee",2
"2020","TAB The Band",2
"2020","THE DRIVER ERA",2
"2020","Tay B",2
"2020","Tay-K",2
"2020","Tee Grizzley",2
"2020","Tee Grizzley, Lil Durk",2
"2020","Tee Grizzley, Takeoff, Quality Control",2
"2020","Tegan and Sara",2
"2020","The 1-800",2
"2020","The 5th Dimension",2
"2020","The Animals",2
"2020","The B-52's",2
"2020","The Black Crowes",2
"2020","The Cool Kids",2
"2020","The Hondells",2
"2020","The Killers",2
"2020","The Night Marchers",2
"2020","The Offspring",2
"2020","The Trashmen",2
"2020","The Underachievers",2
"2020","The Wolfmen",2
"2020","Thin Lizzy",2
"2020","Tory Lanez, Snakehips",2
"2020","Travis Scott, ScHoolboy Q",2
"2020","Trevor Daniel",2
"2020","Trick Trick",2
"2020","Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean",2
"2020","Trilla Kid",2
"2020","Trippie Redd, Kid Cudi",2
"2020","Tyga",2
"2020","Ugly God",2
"2020","Unknown Mortal Orchestra, Amine",2
"2020","Urvin June, Corbin, Anthony Carey",2
"2020","Victor Oladipo",2
"2020","Victorious Cast",2
"2020","Vika Jigulina, Edward Maya",2
"2020","Vladimir Spivakov, National Philharmonic Orchestra of Russia, Daniel Lozakovich",2
"2020","Wallows",2
"2020","Will Smith",2
"2020","YBN Nahmir",2
"2020","Yugen Blakrok, Vince Staples",2
"2020","YungManny, Gunna",2
"2020","Zaytoven",2
"2020","Zedd",2
"2020","lovelytheband",2
"2021","$uicideboy$",2
"2021","100 gecs",2
"2021","5 Seconds of Summer",2
"2021","6 Dogs",2
"2021","A$AP Ferg",2
"2021","AJR",2
"2021","ALLBLACK",2
"2021","Aaron Smith",2
"2021","Ak Glock",2
"2021","Alessandra Amoroso",2
"2021","Alesso",2
"2021","Alice Deejay",2
"2021","Andy Grammer",2
"2021","Asher Roth",2
"2021","Basement Jaxx",2
"2021","Beach Bunny",2
"2021","Bell Biv DeVoe",2
"2021","Ben Howard",2
"2021","Big Wild",2
"2021","Billy Joel",2
"2021","Bloc Party",2
"2021","Blur",2
"2021","Bobby Helms",2
"2021","Bon Jovi",2
"2021","Bonnie Tyler",2
"2021","Bruce Springsteen",2
"2021","CARM",2
"2021","CHVRCHES",2
"2021","Calboy",2
"2021","Chipmunk",2
"2021","Chuck Mangione",2
"2021","Comethazine",2
"2021","Conway",2
"2021","Crab Lord",2
"2021","Culture Club",2
"2021","DDG",2
"2021","DIVINE",2
"2021","DJ ESCO",2
"2021","DJ Kool",2
"2021","DRAM",2
"2021","Dayglow",2
"2021","Dick Hyman",2
"2021","Diplo, DJ Fresh",2
"2021","Dream!",2
"2021","Dreamville, Cozz, Bas",2
"2021","Dutchavelli",2
"2021","Dynamicduo, DJ Premier",2
"2021","Edward Sharpe and the Magnetic Zeros",2
"2021","Elton John, Ed Sheeran",2
"2021","Ethan Fields",2
"2021","Famous Dex",2
"2021","Freddie Dredd",2
"2021","Gary Numan",2
"2021","Generationals",2
"2021","Ghost Town DJs",2
"2021","Guards",2
"2021","Gwen Stefani",2
"2021","Hanson",2
"2021","Harry Belafonte",2
"2021","High On Fire",2
"2021","J Boog",2
"2021","J Dilla",2
"2021","JEFF the Brotherhood",2
"2021","JID, Dreamville, Bas",2
"2021","JPEGMAFIA",2
"2021","Jack Harlow, Eminem, Cordae",2
"2021","Jain",2
"2021","Jan & Dean",2
"2021","Jay Sean",2
"2021","Jeremih",2
"2021","Jimmy Durante",2
"2021","Joe Cocker",2
"2021","Johann Strauss Orchestra, Andre Rieu",2
"2021","John Denver",2
"2021","John Newman",2
"2021","Jonas Brothers",2
"2021","Journey",2
"2021","Joy Again",2
"2021","Kanye West, Andre 3000",2
"2021","Kanye West, Bon Iver",2
"2021","Kanye West, John Legend",2
"2021","Kap G",2
"2021","Kendrick Lamar, Jay Rock, James Blake, Future",2
"2021","Kiiara",2
"2021","King Harvest",2
"2021","King Von",2
"2021","Kozad",2
"2021","Kygo",2
"2021","LCD Soundsystem",2
"2021","LICE",2
"2021","Lady Gaga",2
"2021","Lance Skiiiwalker",2
"2021","Leona Lewis",2
"2021","Lil Uzi Vert, 21 Savage",2
"2021","Lil Xxel",2
"2021","Mac DeMarco",2
"2021","Macklemore",2
"2021","Marian Hill",2
"2021","Martin Garrix",2
"2021","Matthew Wilder",2
"2021","Metro Boomin, Big Sean",2
"2021","Michael Da Vinci",2
"2021","Mick Jenkins, Markis Precise",2
"2021","Mike Posner",2
"2021","Milky Chance",2
"2021","Mustard, Migos",2
"2021","My Morning Jacket",2
"2021","Nate Ruess",2
"2021","Naughty By Nature",2
"2021","Nic D",2
"2021","Nickelback",2
"2021","Nico Vega",2
"2021","OK Go",2
"2021","OK KID",2
"2021","Odd Future",2
"2021","Oliver Francis",2
"2021","Olly Murs",2
"2021","Ozzy Osbourne",2
"2021","P-LO",2
"2021","PRO ERA",2
"2021","Pat Benatar",2
"2021","Paul McCartney",2
"2021","Peach Pit",2
"2021","Pentatonix",2
"2021","Peter Bjorn and John",2
"2021","Pharrell Williams, Gwen Stefani",2
"2021","Phoenix",2
"2021","PmBata, Dream",2
"2021","Ponderosa Twins Plus One",2
"2021","Pooh Shiesty, Jack Harlow",2
"2021","Porter Robinson",2
"2021","Pressa, Murda Beatz, Lil Uzi Vert",2
"2021","Pryda",2
"2021","Quality Control, Offset, DaBaby",2
"2021","RL Grime",2
"2021","Raekwon, Kid Cudi, Kanye West",2
"2021","Ramones",2
"2021","Ray Vaughn",2
"2021","Rich Homie Quan",2
"2021","Rick Ross, Nicki Minaj, Kanye West, JAY-Z, Bon Iver",2
"2021","Ricky Martin",2
"2021","Riton, Nightcrawlers",2
"2021","Ronny & The Daytonas",2
"2021","Ryan Tedder, Far East Movement",2
"2021","Ryan Trey",2
"2021","SALES",2
"2021","Sam Smith",2
"2021","Sam.Sts",2
"2021","Scoob & Sydney",2
"2021","Selena Gomez",2
"2021","Seven Lions, Noah Kahan, Gryffin",2
"2021","Sia",2
"2021","Skepta",2
"2021","Skepta, Pop Smoke, Kid Cudi",2
"2021","Skrillex",2
"2021","Skylar Grey",2
"2021","Smokepurpp, Murda Beatz",2
"2021","Soft Cell",2
"2021","Southside, Doe Boy",2
"2021","Spin Doctors",2
"2021","Starship",2
"2021","Sting, Shaggy",2
"2021","Stokeswood",2
"2021","Sufjan Stevens",2
"2021","Summer Walker, Drake",2
"2021","Survivor",2
"2021","T.I.",2
"2021","T.I., Justin Timberlake",2
"2021","Tay-K",2
"2021","The All-American Rejects",2
"2021","The Animals",2
"2021","The Backseat Lovers",2
"2021","The Band CAMINO",2
"2021","The Cab",2
"2021","The Kid LAROI",2
"2021","The Knack",2
"2021","The Knife",2
"2021","The Longest Johns",2
"2021","The Naked and Famous",2
"2021","The Spencer Davis Group",2
"2021","The Strokes",2
"2021","The Surfaris",2
"2021","The Willowz",2
"2021","Timeflies",2
"2021","Tom Jones",2
"2021","Travis Porter",2
"2021","Travis Scott, Pop Smoke, JACKBOYS",2
"2021","Trey Songz",2
"2021","Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean",2
"2021","Trippie Redd, Cydnee with a C, Chris King",2
"2021","Trippie Redd, Khalil, Cydnee with a C",2
"2021","Trippie Redd, Rocket Da Goon, Chris King",2
"2021","Troye Sivan",2
"2021","UMI",2
"2021","USS",2
"2021","Vampire Weekend",2
"2021","Victor Oladipo",2
"2021","Vladimir Fedoseyev, Victor Popov, Moscow Radio Symphony Orchestra, Andrea Bocelli, Academy Of Choir Art Of Russia",2
"2021","Wiz Khalifa, Snoop Dogg",2
"2021","YNW Melly",2
"2021","YS Lost",2
"2021","Yogi",2
"2021","Yolanda Be Cool, DCUP",2
"2021","Young Thug, Travis",2
"2021","Zack Fox, Kenny Beats",2
"2021","Zaytoven",2
"2021","Zedd",2
"2021","monte booker",2
"2021","tobi lou, Galimatias",2
"2021","twenty one pilots",2
"2022","3OH!3",2
"2022","98kb",2
"2022","AJR",2
"2022","Addivt",2
"2022","Alexandra Stan",2
"2022","AlunaGeorge",2
"2022","Andrew Gold",2
"2022","Arden Jones",2
"2022","At the Drive-In",2
"2022","Baauer",2
"2022","Bahamas",2
"2022","Bananarama",2
"2022","Bas, A$AP Ferg",2
"2022","Bass Drum of Death",2
"2022","Bastille",2
"2022","Big Boi",2
"2022","Bleachers",2
"2022","Bobby """"Boris"""" Pickett & The Crypt-Kickers",2
"2022","Bowling for Soup",2
"2022","Bright Eyes",2
"2022","Bruno Major",2
"2022","Buddy Holly",2
"2022","CHVRCHES",2
"2022","Calvin Priice",2
"2022","Cap'n Jazz",2
"2022","Chipmunk",2
"2022","Chrishan",2
"2022","Classified",2
"2022","Cream",2
"2022","Crystal Fighters",2
"2022","D.E.E.P",2
"2022","DOM KENNEDY",2
"2022","Daniel Powter",2
"2022","Daughtry",2
"2022","David Dallas",2
"2022","Dean Martin",2
"2022","Destiny's Child",2
"2022","Doja Cat",2
"2022","Drop City Yacht Club",2
"2022","Earth, Wind & Fire",2
"2022","Eazy-E",2
"2022","El Canto del Loco",2
"2022","Empire Cast",2
"2022","Eurythmics",2
"2022","Finch",2
"2022","Flipp Dinero",2
"2022","Flume",2
"2022","Flyboy Tarantino, Craig Xen",2
"2022","Freddie Dredd",2
"2022","From First to Last",2
"2022","Galantis",2
"2022","Gene Autry",2
"2022","Gloria Gaynor",2
"2022","Golden Earring",2
"2022","Good Charlotte",2
"2022","Griff",2
"2022","Hailee Steinfeld",2
"2022","Haiti Babii",2
"2022","Hawthorne Heights",2
"2022","Head Automatica",2
"2022","Heart",2
"2022","HeathisHuman",2
"2022","Home",2
"2022","Hoobastank",2
"2022","ICECOLDBISHOP",2
"2022","Icona Pop",2
"2022","Indila",2
"2022","Internet Money",2
"2022","J. Cole, Dreamville",2
"2022","JID, Denzel Curry",2
"2022","Jack Harlow, G-Eazy",2
"2022","Jack Johnson",2
"2022","Jain",2
"2022","Jason Mraz",2
"2022","Jawbreaker",2
"2022","Jeezy",2
"2022","Jennifer Lopez",2
"2022","Jesse McCartney",2
"2022","Joe Satriani",2
"2022","Joey Bada$$, Glass Animals",2
"2022","Joey Trap",2
"2022","John Denver",2
"2022","John Fogerty",2
"2022","John Mayer",2
"2022","Kanye West, Bon Iver",2
"2022","Kanye West, John Legend",2
"2022","Keys N Krates",2
"2022","Kiss",2
"2022","Klondike Blonde",2
"2022","Kris Allen",2
"2022","LINKIN PARK, JAY-Z",2
"2022","Lee Bannon, Joey Bada$$",2
"2022","Lil Baby, Drake",2
"2022","Lil Kleine",2
"2022","Lil LimaBean, Lil Barnacle",2
"2022","Lil West",2
"2022","Lil Xxel",2
"2022","Lilskrt4k",2
"2022","Lindsey Stirling",2
"2022","Little Mix",2
"2022","Los Rakas",2
"2022","Luke Christopher",2
"2022","Luniz",2
"2022","MAGIC!",2
"2022","MKTO",2
"2022","MUTEMATH",2
"2022","Mack Papi",2
"2022","Marian Hill",2
"2022","Mary J. Blige",2
"2022","Maxo Kream",2
"2022","Michael Giacchino, Camille",2
"2022","Mick Jenkins, Charlie Sloth",2
"2022","Migos, Future",2
"2022","Milky Chance",2
"2022","Mineral",2
"2022","Moneybagg Yo, Lil Baby",2
"2022","Mr. Mister",2
"2022","Mura Masa",2
"2022","My Favorite Color, Aviad",2
"2022","N.W.A.",2
"2022","Naughty Boy",2
"2022","Ne-Yo",2
"2022","New Politics",2
"2022","Nicki Minaj, Lil Wayne, Drake",2
"2022","Nicole Dollanganger",2
"2022","Nova",2
"2022","Oh Wonder",2
"2022","Olivia Rodrigo",2
"2022","Omarion",2
"2022","Owl City",2
"2022","PRO ERA",2
"2022","Pap Chanel, Future",2
"2022","Passenger",2
"2022","Paul Anka",2
"2022","Paul McCartney",2
"2022","Peezy, Bandgang Masoe, Babyface Ray",2
"2022","Perry Como",2
"2022","Playboi Carti, Lil Yachty, Future",2
"2022","PnB Rock, Kodak Black, A Boogie wit da Hoodie",2
"2022","Punch, Ab-Soul",2
"2022","Quality Control, Kollision",2
"2022","Quality Control, Offset, Cardi B",2
"2022","Quinn XCII",2
"2022","Ray Vaughn",2
"2022","Remy Ma, JAY-Z, Fat Joe",2
"2022","Rhye, King Henry",2
"2022","Rich Homie Quan",2
"2022","Rihanna, Paul McCartney, Kanye West",2
"2022","Rob Thomas",2
"2022","Roddy Ricch, Internet Money, Don Toliver",2
"2022","Route 94",2
"2022","Sage the Gemini",2
"2022","Santigold",2
"2022","Saves The Day",2
"2022","Scatman John",2
"2022","Simple Plan",2
"2022","Sir, D Smoke",2
"2022","Skrillex",2
"2022","Sleepy Hallow",2
"2022","Sleepy Hallow, Foushee",2
"2022","Smino, Ravyn Lenae",2
"2022","Social Distortion",2
"2022","Soft Cell",2
"2022","Something Corporate",2
"2022","Sounds of Blackness",2
"2022","Starship",2
"2022","Status Quo",2
"2022","Stevie Nicks",2
"2022","Stillwater Giants",2
"2022","Survivor",2
"2022","Swae Lee, Khalid",2
"2022","T-Pain, Chuckie",2
"2022","T-Wayne",2
"2022","TOBi, Jazz Cartier",2
"2022","Tay-K",2
"2022","Tears for Fears",2
"2022","Tems",2
"2022","The Anniversary",2
"2022","The Citizens of Halloween",2
"2022","The Drifters",2
"2022","The Flaming Lips",2
"2022","The Game, Kanye West",2
"2022","The Hollies",2
"2022","The Kid LAROI",2
"2022","The Knack",2
"2022","The Mamas & The Papas",2
"2022","The Rolling Stones",2
"2022","The Starting Line",2
"2022","The Verve",2
"2022","The Watts 103rd Street Rhythm Band, Charles Wright",2
"2022","The Weeknd, Ariana Grande",2
"2022","The White Stripes",2
"2022","The Wolfmen",2
"2022","Thrice",2
"2022","Tiesto, Dzeko",2
"2022","Tinie Tempah",2
"2022","Toby Keith",2
"2022","Toro y Moi",2
"2022","Travis Scott, Baby Keem",2
"2022","Travis Scott, JACKBOYS",2
"2022","Travis Scott, Metro Boomin, Future",2
"2022","Travis Scott, Pop Smoke, JACKBOYS",2
"2022","Trevor Daniel",2
"2022","Trey Songz",2
"2022","Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean",2
"2022","Trippie Redd, Bali Baby",2
"2022","Trippie Redd, PARTYNEXTDOOR",2
"2022","Trippie Redd, Rocket Da Goon, Chris King",2
"2022","Twista, Kanye West, Jamie Foxx",2
"2022","Ty Dolla $ign, Khalid, 6LACK",2
"2022","Ty Dolla $ign, Lauren Jauregui",2
"2022","Tyga",2
"2022","U2",2
"2022","Underoath",2
"2022","UnoTheActivist, Trippie Redd",2
"2022","Ursa the Chef, Mick Jenkins",2
"2022","Vance Joy",2
"2022","WESTSIDE BOOGIE",2
"2022","Wes",2
"2022","Wes Walker, Dyl",2
"2022","William Horberg, Robert Wienroder, Anna Hauss",2
"2022","Wiz Khalifa, Snoop Dogg",2
"2022","YBN Nahmir, Almighty Jay",2
"2022","Yebba, Drake",2
"2022","Yelawolf",2
"2022","Yogi",2
"2022","Young Thug, Quality Control, Lil Yachty",2
"2022","Young Thug, Travis Scott",2
"2022","Yung Gravy",2
"2022","Yuno",2
"2022","Zaytoven",2
"2022","bbno$, Y2K",2
"2022","beabadoobee, Powfu",2
"2022","monte booker",2
"2022","slowthai, Deb Never",2
"2022","slowthai, Skepta",2
"2016","2 Milly",1
"2016","21 Savage",1
"2016","5 Seconds of Summer",1
"2016","A.CHAL",1
"2016","AC/DC",1
"2016","AJR",1
"2016","Alberta Cross",1
"2016","Alesso",1
"2016","Ariana Grande",1
"2016","Asher Roth",1
"2016","Audio Push",1
"2016","BANDGANG",1
"2016","Bahamas",1
"2016","BandGang Lonnie Bands",1
"2016","Brando Finito",1
"2016","Breathe Carolina",1
"2016","Bruno Mars",1
"2016","Bun B",1
"2016","CRO",1
"2016","Calvin Harris",1
"2016","Cartoon Cereal",1
"2016","Chamillionaire",1
"2016","Chedda Da Connect",1
"2016","Childish Major",1
"2016","Chris Miles",1
"2016","Christian TV",1
"2016","Clams Casino",1
"2016","Conrad Sewell",1
"2016","DJ Designer Drugz",1
"2016","DJ Luke Nasty",1
"2016","DJ Snake",1
"2016","DVBBS, Borgeous",1
"2016","DaAce",1
"2016","Daft Punk",1
"2016","Dan Bull",1
"2016","David Dallas",1
"2016","DeJ Loaf",1
"2016","Death from Above 1979",1
"2016","Demar",1
"2016","Donnie Trumpet & The Social Experiment",1
"2016","Ellie Goulding",1
"2016","Elvis Presley",1
"2016","Figure",1
"2016","Flo Rida",1
"2016","Fly Union",1
"2016","Foo Fighters",1
"2016","Freddie Joachim",1
"2016","Funkadelic",1
"2016","G-Unit",1
"2016","Ghemon",1
"2016","Glenn Morrison",1
"2016","Gorillaz",1
"2016","Gotye",1
"2016","Grimes",1
"2016","Grouplove",1
"2016","Gwen Stefani",1
"2016","Hotel St. George",1
"2016","Ice-T",1
"2016","JAY-Z, Beyonce Knowles",1
"2016","Ja Rule",1
"2016","Jadakiss",1
"2016","Jain",1
"2016","Jake Miller",1
"2016","Jay Fay, DJ Fresh",1
"2016","Jet",1
"2016","Jetta",1
"2016","Joey Bada$$, Glass Animals",1
"2016","Juicy J",1
"2016","K'naan",1
"2016","KR Official",1
"2016","Kali Uchis",1
"2016","Keys N Krates",1
"2016","Lais",1
"2016","Lauryn Hill",1
"2016","LazyTown",1
"2016","Lil Jon",1
"2016","Lil Kleine",1
"2016","Lizzo, Caroline Smith",1
"2016","Louis Armstrong and His Orchestra",1
"2016","M City JR",1
"2016","MKTO",1
"2016","Maino",1
"2016","Mannie Fresh",1
"2016","Mark Knight",1
"2016","Mary J. Blige",1
"2016","Mason Chase",1
"2016","Michael Jackson",1
"2016","Mike WiLL Made-It",1
"2016","Mila J",1
"2016","Milla",1
"2016","Mumford & Sons",1
"2016","Nao",1
"2016","NehruvianDOOM",1
"2016","Neon Trees",1
"2016","Nick Jonas",1
"2016","Nico Vega",1
"2016","Now, Now",1
"2016","Oh Honey",1
"2016","Ol' Dirty Bastard",1
"2016","Owl City",1
"2016","PRIORY",1
"2016","Phillip Phillips",1
"2016","Portugal. The Man",1
"2016","Pritam, Piyush Kapoor, Arijit Singh, Aditi Singh Sharma",1
"2016","Project Pat",1
"2016","Pryda",1
"2016","Puff Daddy & The Family",1
"2016","Quiet Riot",1
"2016","Raury",1
"2016","Reuel",1
"2016","Rob Curly",1
"2016","Rockabye Baby!",1
"2016","Rocko",1
"2016","Ron Artest",1
"2016","SBTRKT",1
"2016","Sage the Gemini, Kevin Gates, Juicy J, Future",1
"2016","Sam Sparro",1
"2016","Sisqo",1
"2016","Skrillex, Damian """"Jr. Gong"""" Marley",1
"2016","Skylar Grey",1
"2016","Soulja Boy Tell 'Em",1
"2016","Speaker Knockerz",1
"2016","Statik Selektah",1
"2016","Stevie Wonder",1
"2016","Stokeswood",1
"2016","Swedish House Mafia",1
"2016","T-Pain",1
"2016","Talib Kweli",1
"2016","The Internet",1
"2016","The Lonely Island",1
"2016","The Moth & The Flame",1
"2016","The Neighbourhood",1
"2016","The Watts 103rd Street Rhythm Band, Charles Wright",1
"2016","The White Stripes",1
"2016","Theophilus London",1
"2016","Tigertown",1
"2016","Timeflies",1
"2016","Tor Miller",1
"2016","Twista",1
"2016","Vishal & Shekhar, Benny Dayal",1
"2016","Vishal & Shekhar, Neeti Mohan, Benny Dayal",1
"2016","Wallpaper.",1
"2016","We Are Toonz",1
"2016","Xperience",1
"2016","Yael Naim",1
"2016","Yo Gotti, Travis Scott, Quavo, Kanye West, Gucci Mane, Desiigner, Big Sean, 2 Chainz",1
"2016","Yogi",1
"2016","Yoko Shimomura",1
"2016","Yuksek",1
"2016","ZAYN",1
"2016","d-pow",1
"2016","fousey",1
"2017","98kb",1
"2017","Ady Suleiman",1
"2017","Aloe Blacc",1
"2017","American Authors",1
"2017","August Alsina",1
"2017","BORNS",1
"2017","Bad Religion",1
"2017","Beastie Boys",1
"2017","Blackstreet",1
"2017","Bridgit Mendler",1
"2017","Butterfly Boucher",1
"2017","Casey Veggies",1
"2017","Cashmere Cat",1
"2017","CeeLo Green",1
"2017","Charlie Heat, Ant Beale",1
"2017","Chester Watson",1
"2017","Chris Botti",1
"2017","Chris Miles",1
"2017","Conway",1
"2017","DJ Fresh",1
"2017","DJ MoneyMade",1
"2017","Dae Dae",1
"2017","Dame D.O.L.L.A.",1
"2017","Dean Martin",1
"2017","Derez De'Shon",1
"2017","Dion",1
"2017","Disclosure",1
"2017","Dynamicduo, DJ Premier",1
"2017","Earl St. Clair",1
"2017","Ennio Morricone",1
"2017","Estelle",1
"2017","Everette Harp",1
"2017","Flo Rida",1
"2017","Florida Georgia Line",1
"2017","Focus",1
"2017","Fountains of Wayne",1
"2017","Frankie Valli & The Four Seasons",1
"2017","Ghemon",1
"2017","Ghost Town DJs",1
"2017","Gotye",1
"2017","Grolok Panicrum",1
"2017","Guards",1
"2017","Gym Class Heroes",1
"2017","Hendersin",1
"2017","Hermitude",1
"2017","Hoodie Allen",1
"2017","Hudson Mohawke",1
"2017","Ice Cube",1
"2017","J Hus, Dave",1
"2017","JayTurnTheLightsDown",1
"2017","Jeremih, 50 Cent",1
"2017","Jessie J",1
"2017","Joe Moses",1
"2017","Joey Bada$$, Glass Animals",1
"2017","John Givez",1
"2017","KAMI",1
"2017","KONGOS",1
"2017","Kali Uchis",1
"2017","Kanye West, JAY-Z, Big Sean",1
"2017","Katie Got Bandz",1
"2017","Keys N Krates",1
"2017","Kiiara",1
"2017","Kodie Shane",1
"2017","Kotze Kotzev",1
"2017","LINKIN PARK, JAY-Z",1
"2017","LION BABE",1
"2017","Lack of Afro",1
"2017","Lady Leshurr",1
"2017","Lauryn Hill",1
"2017","Leon Bridges",1
"2017","Lil Baby",1
"2017","Lil Wayne, Kanye West, Eminem, Drake",1
"2017","Lindsey Webster",1
"2017","London On Da Track",1
"2017","MAGIC!",1
"2017","Madvillain",1
"2017","Majid Jordan",1
"2017","Marcus Marr, Chet Faker",1
"2017","Mariah Carey",1
"2017","Mary J. Blige",1
"2017","Mason Chase",1
"2017","Matt OX",1
"2017","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",1
"2017","Mavado",1
"2017","Maxine Nightingale",1
"2017","Mike Posner",1
"2017","Mikky Ekko",1
"2017","Miley Cyrus",1
"2017","Naughty Boy",1
"2017","Nicki Minaj, Lil Wayne",1
"2017","Oddisee",1
"2017","Of Monsters and Men",1
"2017","Pat Metheny Group",1
"2017","Paul McCartney",1
"2017","Pell",1
"2017","Pete Rock, C.L. Smooth",1
"2017","Phoenix",1
"2017","Pink Guy",1
"2017","RJD2, Dean Martin",1
"2017","Red Hot Chili Peppers",1
"2017","Remy Ma",1
"2017","Rich Gang",1
"2017","Rich Homie Quan",1
"2017","Rihanna, Kanye West, JAY-Z",1
"2017","Rixton",1
"2017","Ro Ransom",1
"2017","Run The Jewels",1
"2017","Ryan Lewis, Macklemore, Hollis",1
"2017","SBTRKT",1
"2017","SahBabii",1
"2017","Sir Sly",1
"2017","Sizzla",1
"2017","Skrillex",1
"2017","Special EFX",1
"2017","Stillwater Giants",1
"2017","T-Pain, Ne-Yo",1
"2017","T-Wayne",1
"2017","Taio Cruz, Ludacris",1
"2017","Taylor Bennett",1
"2017","The Band Perry",1
"2017","The Cab",1
"2017","The Cataracs, Far East Movement, Dev",1
"2017","The Cool Kids",1
"2017","The Fray",1
"2017","The Moth & The Flame",1
"2017","The Naked and Famous",1
"2017","The Neighbourhood",1
"2017","The Raconteurs",1
"2017","The Watts 103rd Street Rhythm Band, Charles Wright",1
"2017","Tinie Tempah",1
"2017","Train",1
"2017","Trenchtown",1
"2017","Trey Songz",1
"2017","Trick Trick",1
"2017","Wale, Omarion",1
"2017","Wizkid",1
"2017","YG Hootie",1
"2017","Young Money",1
"2017","Young Rising Sons",1
"2017","Zayion McCall, Zay Hilfigerrr",1
"2017","brentalfloss",1
"2017","drake",1
"2017","leaf beach, fushou.",1
"2017","mike.",1
"2017","twenty one pilots",1
"2017","will.i.am, The Script",1
"2018","$uicideboy$",1
"2018","2 Guys n the Parque",1
"2018","2Pac",1
"2018","2forwOyNE",1
"2018","3OH!3",1
"2018","88GLAM",1
"2018","AJR",1
"2018","Alan Silvestri",1
"2018","Alesso",1
"2018","Alex Clare",1
"2018","Alicia Keys",1
"2018","Aloe Blacc",1
"2018","AlunaGeorge",1
"2018","Asher Roth",1
"2018","Bass Drum of Death",1
"2018","Beastie Boys",1
"2018","Beau Young Prince",1
"2018","Beyonce",1
"2018","Big Boi",1
"2018","Blackway, Black Caviar",1
"2018","Britt Nicole",1
"2018","Bruno Major",1
"2018","Burt Bacharach",1
"2018","Busta Rhymes",1
"2018","Capital Cities",1
"2018","Cardi B",1
"2018","Casey Veggies",1
