"Month","Artist","Plays"
"03","Good Night World",2
"03","Grady",2
"03","Harrison Storm",2
"03","Harry Hudson",2
"03","Havanna Chandri",2
"03","Hearts & Colors",2
"03","Hector Warrens",2
"03","Herbie Hancock",2
"03","Hollow Coves",2
"03","Hot Chelle Rae",2
"03","Hyperparadise",2
"03","Idzi Kowalczyk",2
"03","Imam Muda Najdi",2
"03","Ina Wroldsen",2
"03","Indecent Sound",2
"03","Iselinn",2
"03","Jack & Jack",2
"03","Jack Harlow",2
"03","Jakob Ahlbom",2
"03","Jamie Troy",2
"03","Jayco",2
"03","Jaymes Young",2
"03","Jeanelle Bolduc",2
"03","Jenevieve",2
"03","Jennifer Lopez",2
"03","Jess Benko",2
"03","Jidenna",2
"03","Joaquin Mans",2
"03","Johann Pachelbel",2
"03","John Ocean",2
"03","Jonathan Coffey",2
"03","Jordan Seigel",2
"03","Josep Alba",2
"03","Joseph Beg",2
"03","Joseph McGrahl",2
"03","Judi Khan",2
"03","Juliana Stipe",2
"03","Jungle",2
"03","Juno Reed",2
"03","Justice Skolnik",2
"03","KSI",2
"03","Kaivon",2
"03","Keeva Craig",2
"03","Kevin Smuts",2
"03","King Princess",2
"03","Klangkarussell",2
"03","Kodak Black",2
"03","LANY",2
"03","La Reve",2
"03","Late Era",2
"03","League of Legends",2
"03","Leerseite",2
"03","Leon White",2
"03","Levi Stills",2
"03","Little Venice",2
"03","Logan Pinchback",2
"03","Lokss",2
"03","Lulleaux",2
"03","Lupe Fiasco",2
"03","Luv.Ly",2
"03","MOWE",2
"03","Maasho",2
"03","Machine Gun Kelly",2
"03","Mahalia",2
"03","Mako",2
"03","Maria Lynn",2
"03","Mark Diamond",2
"03","Martin Jensen",2
"03","Masala Roo",2
"03","Massimu",2
"03","Masterkraft",2
"03","Matilda Charpie",2
"03","Matt Hansen",2
"03","Mattia Cupelli",2
"03","Maverick Sabre",2
"03","Max Richter",2
"03","Megan Britt",2
"03","Melody Leonard",2
"03","Melting Sunset",2
"03","Michael Franti & Spearhead",2
"03","Michel Landau",2
"03","Mike Williams",2
"03","Milky Chance",2
"03","Miscel",2
"03","Modal Colours",2
"03","Mohit Chauhan",2
"03","Monty Datta",2
"03","Mutemath",2
"03","Nao",2
"03","Natiruts",2
"03","Naughty Boy",2
"03","Ne-Yo",2
"03","Nebu Kiniza",2
"03","Nelly Furtado",2
"03","Neotantra",2
"03","Nessa Manuel",2
"03","Niall Horan",2
"03","Nicholas Sipka",2
"03","Night Poets",2
"03","Nils August Valentin",2
"03","Nity Nite",2
"03","Noa Sandberg",2
"03","Noname",2
"03","Novo Talos",2
"03","Oliver Evilo",2
"03","Olivia Rodrigo",2
"03","Osteriana",2
"03","Ozuna",2
"03","P!nk",2
"03","PJ Morton",2
"03","Pandrezz",2
"03","Paradise Sunset",2
"03","Passenger",2
"03","Peter Hollens",2
"03","Peter Sandberg",2
"03","Phillip Phillips",2
"03","Phoebe Bridgers",2
"03","Piso 21",2
"03","Planete Sauvage",2
"03","Project AER",2
"03","RKCB",2
"03","RL Grime",2
"03","RY X",2
"03","Rae Morris",2
"03","Rainbow Kitten Surprise",2
"03","Rannar Sillard",2
"03","Rebelution",2
"03","Recueil",2
"03","Regendum",2
"03","Reuben Hensley",2
"03","Rich Brian",2
"03","Rnla",2
"03","Robin Laureli",2
"03","Roger Reuse",2
"03","Rook1e",2
"03","Rosa Lovstrom",2
"03","Ross Lynch",2
"03","Ryan Lott",2
"03","SLANDER",2
"03","ScHoolboy Q",2
"03","Sean Paul",2
"03","Selma Strom",2
"03","Sezja",2
"03","SiR",2
"03","Silas Mathiasen",2
"03","Sky Wishes",2
"03","Sleep Lab",2
"03","Sleepdealer",2
"03","Slow Magic",2
"03","Slumberville",2
"03","Snoop Dogg",2
"03","Sofasound",2
"03","Solidao",2
"03","SpaceWalkers",2
"03","Spacetactular",2
"03","Spheres",2
"03","Staffa Iona",2
"03","Stella Kovalyova",2
"03","Stevie Wonder",2
"03","Stormzy",2
"03","Strange Imagining",2
"03","Sub Urban",2
"03","Surf Mesa",2
"03","Sven Stierna",2
"03","Syla Lo",2
"03","Syndrome",2
"03","TAL",2
"03","Tainy",2
"03","Tame Impala",2
"03","Tanishk Bagchi",2
"03","Taylor Swift",2
"03","The Beatles",2
"03","The Killers",2
"03","The Neighbourhood",2
"03","The Nowhows",2
"03","The Script",2
"03","The Tides",2
"03","The Vamps",2
"03","Thomas Newman",2
"03","Tibeauthetraveler",2
"03","Tom Misch",2
"03","Tones And I",2
"03","Tyler Shaw",2
"03","Universal Balance",2
"03","Urkoma",2
"03","Usher",2
"03","Vancouver Sleep Clinic",2
"03","Vilhelm Brandt",2
"03","Vishal Casey",2
"03","Wes Jools",2
"03","Weston Estate",2
"03","Wolfgang Snow",2
"03","Wun Two",2
"03","Xuitcasecity",2
"03","Yasmin Gough",2
"03","Yoke Lore",2
"03","Yonatan Awate",2
"03","Young T & Bugsey",2
"03","Young the Giant",2
"03","Yung Gravy",2
"03","Yung Pinch",2
"03","Yuno",2
"03","Zac Efron",2
"03","Zach Gill",2
"03","Zims Ele",2
"03","Ziv Zaifman",2
"03","evan",2
"03","frumhere",2
"03","gianni & kyle",2
"03","hiyasu",2
"03","invention_",2
"03","lilbootycall",2
"03","love-sadKID",2
"03","miss Isa",2
"03","mt. fujitive",2
"03","potsu",2
"03","quickly, quickly",2
"03","tobi lou",2
"03","xerLK",2
"04","2 Chainz",2
"04","21 Savage",2
"04","24kGoldn",2
"04","6ix9ine",2
"04","ASTN",2
"04","AUSTN",2
"04","Adeline Verver",2
"04","Advaitas",2
"04","Afroman",2
"04","Alaina Castillo",2
"04","Alan Ellis",2
"04","Alaskan Tapes",2
"04","Albin Urias",2
"04","Alena Cherny",2
"04","Alexander Molina",2
"04","Alfie Templeman",2
"04","Aloe Blacc",2
"04","Ambienetic",2
"04","Amine",2
"04","Amir Obe",2
"04","Amit Trivedi",2
"04","Ammachi",2
"04","Andrew Belle",2
"04","Andrew Rayel",2
"04","Angele",2
"04","Angelo De Augustine",2
"04","Anthem Lights",2
"04","Anthony Russo",2
"04","Aphex Twin",2
"04","Arlo Parks",2
"04","Armaan Malik",2
"04","Astral Shade",2
"04","Atli ?orirsson",2
"04","Audrey Mika",2
"04","Autograf",2
"04","BURNS",2
"04","Backstreet Boys",2
"04","Bas",2
"04","Bedroom",2
"04","Ben Kyle",2
"04","Ben Sollee",2
"04","Benj Pasek",2
"04","Benjamin Martins",2
"04","Binary One",2
"04","Binaural Landscapes",2
"04","Blackbird Blackbird",2
"04","Bobby Bazini",2
"04","Bolshiee",2
"04","Bonnie Mathis",2
"04","Boyce Avenue",2
"04","CAL",2
"04","Caleb Belkin",2
"04","Carlos Vives",2
"04","Casiio",2
"04","Chandeller",2
"04","Charles Bolt",2
"04","Chieloka",2
"04","Christian Leave",2
"04","Christina Perri",2
"04","Christos Konstantinidis",2
"04","Clairo",2
"04","Claude Debussy",2
"04","Conan Gray",2
"04","Conor Matthews",2
"04","Conor Maynard",2
"04","Corey Hommel",2
"04","Costantino Carrara",2
"04","Crystal Fighters",2
"04","Cuco",2
"04","DJ Khaled",2
"04","DNCE",2
"04","Dan Diego",2
"04","Dan Romer",2
"04","Danny Brown",2
"04","Darcie Roman",2
"04","Daryl Hall & John Oates",2
"04","Davai",2
"04","David Huntsinger",2
"04","David Simon, Anitha",2
"04","Dayonas Dream",2
"04","Dazik69",2
"04","Delacey",2
"04","Demi Lovato",2
"04","Dexta Daps",2
"04","Diamonds",2
"04","Diljit Dosanjh",2
"04","Disclosure",2
"04","Dom Kennedy",2
"04","Doma Cyno",2
"04","Don Diablo",2
"04","Dynoro",2
"04","ELHAE",2
"04","Early Hours",2
"04","Eklipse",2
"04","Elenor Fuchs",2
"04","Elm Lake",2
"04","Elton John",2
"04","Empire of the Sun",2
"04","Enchanted Feel",2
"04","Enlightment Spirits",2
"04","Eryk Kamylla",2
"04","Ethan Beckett",2
"04","Ethan DeRose",2
"04","Evan Michael Brown",2
"04","Evelyn Stein",2
"04","Evening River",2
"04","Ex-poets",2
"04","Facading",2
"04","Felix Hertzog",2
"04","Ferdinando Zetticci",2
"04","Fickle Friends",2
"04","Five For Fighting",2
"04","Fleurie",2
"04","Floriscope",2
"04","Forest Creatures",2
"04","Foster",2
"04","Foulds",2
"04","Francis and the Lights",2
"04","Fuego",2
"04","Fujitsu",2
"04","GRACEY",2
"04","GRiZ",2
"04","Geek",2
"04","Gentle Bones",2
"04","Geonose",2
"04","Gerda Holmes",2
"04","Gil Talmi",2
"04","Glades",2
"04","Gorillaz",2
"04","Grace Gaustad",2
"04","Grace VanderWaal",2
"04","H.1",2
"04","HEDEGAARD",2
"04","Hakaisu",2
"04","Haleema Pham",2
"04","Haley Reinhart",2
"04","Harmony Byrne",2
"04","Harrison Storm",2
"04","Harry Hudson",2
"04","Headie One",2
"04","Herbie Hancock",2
"04","Hilder Sky",2
"04","Hitimpulse",2
"04","INZO",2
"04","Ikioma",2
"04","Imran Khan",2
"04","Ina Wroldsen",2
"04","Indecent Sound",2
"04","Intentional Vibes",2
"04","JON VINYL",2
"04","JT Roach",2
"04","Jack Jezzro",2
"04","Jacob Collier",2
"04","Jake Hope",2
"04","James Carter",2
"04","Jasleen Royal",2
"04","Jasmine Thompson",2
"04","Jennifer Lopez",2
"04","Jhove",2
"04","Jonathan Coffey",2
"04","Jords",2
"04","Joseph Beg",2
"04","Joshua Hyslop",2
"04","Jozef Gatysik",2
"04","Jubel",2
"04","Judi Khan",2
"04","Juke Ross",2
"04","Juno Reed",2
"04","Jupiter Grains",2
"04","Justin Wellington",2
"04","Justnormal",2
"04","KAROL G",2
"04","KAYDEN",2
"04","KRISTAL",2
"04","Kamryn Freeman",2
"04","Kansh",2
"04","Kaskade",2
"04","Kaua Correia",2
"04","Kendall Miles",2
"04","Kendji Girac",2
"04","Kesha",2
"04","Kevin Krauter",2
"04","Klaangen",2
"04","Knxwledge",2
"04","Kris Kross Amsterdam",2
"04","LANY",2
"04","LUCHS",2
"04","Lapsley",2
"04","Late Era",2
"04","Lauren Daigle",2
"04","League of Legends",2
"04","Leah Clark",2
"04","Leerseite",2
"04","Lele Pons",2
"04","Lianne La Havas",2
"04","Lil Mosey",2
"04","Lil Uzi Vert",2
"04","Limes",2
"04","Limestone Quarry",2
"04","Limited Tym",2
"04","Little Circuits",2
"04","Little Venice",2
"04","Logic",2
"04","Lokss",2
"04","Lou D'Audrey",2
"04","Loud Luxury",2
"04","Luke Christopher",2
"04","Luna Lighthouse",2
"04","Lunaire",2
"04","MARINA",2
"04","MEMBA",2
"04","MOTHICA",2
"04","Maasho",2
"04","Magical Piano Player",2
"04","Maja Balder",2
"04","Maleek Berry",2
"04","Manvarv",2
"04","Maren Morris",2
"04","Mario",2
"04","Mario Bautista",2
"04","Martin Jensen",2
"04","Martin O'Donnell",2
"04","Masala Roo",2
"04","Matisyahu",2
"04","Matt Hansen",2
"04","Matt Large",2
"04","Mattia Cupelli",2
"04","Maximilian Sievert",2
"04","Mayol",2
"04","Mike Williams",2
"04","Miley Cyrus",2
"04","Mjuk",2
"04","Moana Karaoke",2
"04","Moby",2
"04","Modl",2
"04","Monsune",2
"04","Monty Datta",2
"04","Mr. Probz",2
"04","Munn",2
"04","Mura Masa",2
"04","NF",2
"04","Nasty C",2
"04","Natalie Jane",2
"04","Ne-Yo",2
"04","Nessa Manuel",2
"04","Niall Horan",2
"04","Niccolo Pagliani",2
"04","Nico Segal",2
"04","Nils Frahm",2
"04","Nimus",2
"04","Nity Nite",2
"04","No Suits",2
"04","Noa Sandberg",2
"04","Nora En Pure",2
"04","OMI",2
"04","OZZIE",2
"04","Oasis",2
"04","Omega",2
"04","Omotesando",2
"04","Oscar Collin",2
"04","Osteriana",2
"04","P!nk",2
"04","Pacecamp",2
"04","PakistaniPlug",2
"04","Parachute",2
"04","Paratone",2
"04","Paul Freeman",2
"04","Paul Whitacre",2
"04","Pearl Melendez",2
"04","Peer Lynge",2
"04","Peter Hollens",2
"04","Phoebe Ryan",2
"04","Piotr Miteska",2
"04","Piso 21",2
"04","Playboi Carti",2
"04","Poo Bear",2
"04","Pop Smoke",2
"04","Popcaan",2
"04","Queen",2
"04","RUDE",2
"04","Rae Morris",2
"04","Rainbow Rise",2
"04","Random Rab",2
"04","Ray Dalton",2
"04","Reem",2
"04","Regard",2
"04","Regina Mira",2
"04","Reka Ioescu",2
"04","Relajar",2
"04","Roger Reuse",2
"04","Roman Muller",2
"04","S. Carey",2
"04","Saib",2
"04","Sara Bareilles",2
"04","Savannah De Lucia",2
"04","Seeva",2
"04","Sergei Andreyev",2
"04","Sezja",2
"04","Shafqat Amanat Ali",2
"04","Shashwat Sachdev",2
"04","Shibb",2
"04","Shiloh Dynasty",2
"04","Shreya Ghoshal",2
"04","Sigala",2
"04","Silas Mathiasen",2
"04","Silje Mansson",2
"04","Siona Swin",2
"04","Skinz",2
"04","Sky Wishes",2
"04","Smeyeul.",2
"04","Snakehips",2
"04","Snoh Aalegra",2
"04","Sole Sole",2
"04","Solene Edgar",2
"04","Solidao",2
"04","Soulja Boy",2
"04","Stella Kovalyova",2
"04","Steve Aoki",2
"04","Strawberry Guy",2
"04","Sufjan Stevens",2
"04","Suriel Hess",2
"04","Syla Lo",2
"04","T.I.",2
"04","Tainy",2
"04","Tenno",2
"04","Terrace Martin",2
"04","Thaehan",2
"04","The Avener",2
"04","The Bravery",2
"04","The Destination",2
"04","The Foundations",2
"04","The Killers",2
"04","The Score",2
"04","The Tides",2
"04","The Wanted",2
"04","The Wldlfe",2
"04","Tibeauthetraveler",2
"04","Toko",2
"04","Tom Misch",2
"04","Tom The Mail Man",2
"04","Tori Kelly",2
"04","Trevor Kowalski",2
"04","Trond Asker",2
"04","Tungevaag",2
"04","Turquoise & Fire",2
"04","TyLuv.",2
"04","Tyga",2
"04","U.S.A. For Africa",2
"04","UNSECRET",2
"04","Urkoma",2
"04","Vaclav Slezak",2
"04","Vala Capon",2
"04","Vincent Fanguro",2
"04","Vishal Casey",2
"04","Vivek - Mervin",2
"04","Volatilis",2
"04","Voyager",2
"04","Wet",2
"04","Weyes Blood",2
"04","Whitney Houston",2
"04","Wiz Khalifa",2
"04","Wizkid",2
"04","Wolfgang Snow",2
"04","Wun Two",2
"04","Xuitcasecity",2
"04","YSRBEATS",2
"04","Yasmin Gough",2
"04","Yasumu",2
"04","Yellow Days",2
"04","Ymlacio",2
"04","Yo La Tengo",2
"04","Young Money",2
"04","YoungBoy Never Broke Again",2
"04","Yung Pinch",2
"04","ZUHAIR",2
"04","Zac Samuel",2
"04","Zac Tenenbaum",2
"04","Zion & Lennox",2
"04","brillion.",2
"04","chief.",2
"04","dabl",2
"04","flor",2
"04","invention_",2
"04","kudo",2
"04","less.people",2
"04","love-sadKID",2
"04","mxmtoon",2
"04","node: project",2
"04","nosubject",2
"04","rei brown",2
"04","slchld",2
"04","xerLK",2
"04","yonderling",2
"05","A$AP Rocky",2
"05","Aaron Lansing",2
"05","Aaron May",2
"05","Aazar",2
"05","Abraham Mateo",2
"05","Alex & Sierra",2
"05","Alonestar",2
"05","Amanda Frances",2
"05","Ambar Lucid",2
"05","Anders Soldh",2
"05","Andrew Belle",2
"05","Andrew Rayel",2
"05","Angelo De Augustine",2
"05","Anirudh Ravichander",2
"05","Ant Saunders",2
"05","Arin Ray",2
"05","Armaan Malik",2
"05","Astrid S",2
"05","Astron",2
"05","Ava Max",2
"05","B.o.B",2
"05","BORNS",2
"05","Bad Suns",2
"05","Beauvois",2
"05","Becoming Young",2
"05","Ben Howard",2
"05","Benjamin Martins",2
"05","Bernard Dubicki",2
"05","Big Gigantic",2
"05","Big Star",2
"05","Big Time Rush",2
"05","Birdy",2
"05","Black Atlass",2
"05","Bloom Line",2
"05","Blue Ivy",2
"05","Bon Iver",2
"05","Boy In Space",2
"05","Boyce Avenue",2
"05","Brain Study Music Guys",2
"05","CaRter",2
"05","Cash Cash",2
"05","Chaka Demus & Pliers",2
"05","Chalk Gang",2
"05","Chance Pena",2
"05","Chapters",2
"05","Chieloka",2
"05","Chill Bees",2
"05","Chris Burton",2
"05","Chris Webby",2
"05","Christina Aguilera",2
"05","Cleo Sol",2
"05","Clinton Kane",2
"05","Clyde Boudreaux",2
"05","Cold hands",2
"05","Conan Gray",2
"05","D Smoke",2
"05","DaBaby",2
"05","Daigo Hanada",2
"05","Dance Fruits Music",2
"05","Daniel Jang",2
"05","Dappy",2
"05","Davai",2
"05","David Archuleta",2
"05","Davido",2
"05","Daya",2
"05","Dayglow",2
"05","Decidic FX",2
"05","Deep Sleep Music Collective",2
"05","Demi Lovato",2
"05","Dexys Midnight Runners",2
"05","DiRTY RADiO",2
"05","Dizzy",2
"05","Dj Kass",2
"05","Djo",2
"05","Don Mazuck",2
"05","Donato Manna",2
"05","Donovan Lakeberg",2
"05","Drax Project",2
"05","Dreamville",2
"05","EON NOIRE",2
"05","EVAN GIIA",2
"05","Ebb & Flod",2
"05","Edward Ong",2
"05","Eklipse",2
"05","Elenor Fuchs",2
"05","Elevie J",2
"05","Elijah Who",2
"05","Elise Eriksen",2
"05","Else",2
"05","Elskavon",2
"05","Emelie Norstadt",2
"05","Emile Pandolfi",2
"05","Epic Soundscapes",2
"05","Eternity Forever",2
"05","Fabricantes De Lluvia",2
"05","Factorial FX",2
"05","Fats Domino",2
"05","Fenne Lily",2
"05","Flatbush Zombies",2
"05","Flo Rida",2
"05","Floriscope",2
"05","Franco De Vita",2
"05","Frank Sinatra",2
"05","Frank Walker",2
"05","Frankie Valli & The Four Seasons",2
"05","Furco",2
"05","GASHI",2
"05","Gallant",2
"05","Game Music Composer | Oliver Moya Bueno",2
"05","Gavriel",2
"05","George Taylor",2
"05","Gil Talmi",2
"05","Goldbird",2
"05","Goth Babe",2
"05","Guus Dielissen",2
"05","Hoodie Allen",2
"05","Horizon Blue",2
"05","Hot Chelle Rae",2
"05","Hozier",2
"05","IGRAINE",2
"05","INZO",2
"05","Il Sognatore",2
"05","Internet Money",2
"05","Irizarry Barraza",2
"05","Iyaz",2
"05","JT Roach",2
"05","Jabberwocky",2
"05","Jack Stauber",2
"05","Jake Scott",2
"05","Jakob",2
"05","Jasleen Royal",2
"05","Jason Isbell and the 400 Unit",2
"05","Jay Loud",2
"05","Jay Rock",2
"05","Jazmine Sullivan",2
"05","Jeremih",2
"05","Jeryko",2
"05","Jessie Reyez",2
"05","Jim Brickman",2
"05","Joaquin Mans",2
"05","Joel Corry",2
"05","John Adams",2
"05","John De Sohn",2
"05","Jome",2
"05","Jon E. Amber",2
"05","Jordan Beggs",2
"05","Josef Passagio",2
"05","KIDS SEE GHOSTS",2
"05","KIRBY",2
"05","KLYMVX",2
"05","KWAYE",2
"05","Kacey Musgraves",2
"05","Kap G",2
"05","Kazy Lambist",2
"05","Kelsea Ballerini",2
"05","Kevin Garrett",2
"05","Keywest",2
"05","Ki:Theory",2
"05","Kodak Black",2
"05","Koste",2
"05","Kyle Landry",2
"05","LOONY",2
"05","LUCHS",2
"05","Lana Jax",2
"05","Late Era",2
"05","Leah Clark",2
"05","Levi Stills",2
"05","Lights From A Distance",2
"05","Lijo George",2
"05","Lil Nas X",2
"05","LissA",2
"05","Lizzo",2
"05","Lord Huron",2
"05","Lost Frequencies",2
"05","Loud Luxury",2
"05","Louis Armstrong",2
"05","Louis Landon",2
"05","Louis Tomlinson",2
"05","Love Falk",2
"05","Luca",2
"05","Luh Kel",2
"05","Lunaire",2
"05","Lunay",2
"05","Lykke Li",2
"05","MKTO",2
"05","MVCA",2
"05","MYA",2
"05","Mabel",2
"05","Macklemore",2
"05","Mansionair",2
"05","Manuel Turizo",2
"05","Margaret James",2
"05","Mark Diamond",2
"05","Mark Klaver",2
"05","Marnik",2
"05","Master KG",2
"05","Mat Kearney",2
"05","Matisyahu",2
"05","Matt Terry",2
"05","Matthew Rai",2
"05","Medasin",2
"05","Michael Giacchino",2
"05","Michel Landau",2
"05","Minnz Piano",2
"05","Modl",2
"05","Mome",2
"05","Momento",2
"05","Mounika.",2
"05","Mustard",2
"05","Mutemath",2
"05","Myles Cameron",2
"05","NATTI NATASHA",2
"05","Nathan Lane",2
"05","Natural Sound Selections",2
"05","Nature Recordings",2
"05","Naughty Boy",2
"05","Nebu Kiniza",2
"05","Niccolo Pagliani",2
"05","Nick Cannon",2
"05","Nick Jonas",2
"05","Nightcall",2
"05","Niko Rubio",2
"05","Nils Frahm",2
"05","Nimrat Khaira",2
"05","Nina Chuba",2
"05","Nina Cobham",2
"05","NoMBe",2
"05","OTR",2
"05","Oceans Ahead",2
"05","Oliver Riot",2
"05","Olivver the Kid",2
"05","Olov Helge",2
"05","One Direction",2
"05","PJ Morton",2
"05","Passion Pit",2
"05","Pathos Humano",2
"05","Peter Hollens",2
"05","Phillipp Vogler",2
"05","Pia Mia",2
"05","Prateek Kuhad",2
"05","Project 46",2
"05","Purple Tulips",2
"05","Pyres",2
"05","RL Grime",2
"05","ROLE MODEL",2
"05","ROSALIA",2
"05","ROSIE",2
"05","RY X",2
"05","Rachel Platten",2
"05","Rain Recorders",2
"05","Rain Recordings",2
"05","Rain Sound Studio",2
"05","Rain Sounds ACE",2
"05","RainDear",2
"05","Rainbow Kitten Surprise",2
"05","Randy Newman",2
"05","Rannar Sillard",2
"05","Ravyn Lenae",2
"05","Ray J",2
"05","Remi Wolf",2
"05","Reo Cragun",2
"05","Rhys",2
"05","Rick Hagen",2
"05","Rishi Kumar",2
"05","Ritt Momney",2
"05","Rochak Kohli",2
"05","Romeo Santos",2
"05","Ronald Emery",2
"05","Rosie Darling",2
"05","Roy Woods",2
"05","Ruben Pol",2
"05","SEBASTIAN PAUL",2
"05","SG Lewis",2
"05","SJUR",2
"05","SLANDER",2
"05","SYDE",2
"05","Saba",2
"05","Sabrina Carpenter",2
"05","Sage The Gemini",2
"05","Sahlene Williams",2
"05","Sam Hunt",2
"05","Sara Bareilles",2
"05","Sara Kays",2
"05","Sech",2
"05","Seeva",2
"05","Shreya Ghoshal",2
"05","Silje Mansson",2
"05","Sinead Harnett",2
"05","Sir Sly",2
"05","Skeptika",2
"05","Skip Marley",2
"05","Skizzy Mars",2
"05","Skrillex",2
"05","Sky Fall SF",2
"05","Sophia Lopez",2
"05","Sounds of Nature Noise",2
"05","Spa Music Paradise",2
"05","Stanaj",2
"05","Staso",2
"05","Steven Goldmund",2
"05","Stevie B",2
"05","Strange Imagining",2
"05","Study Music Research",2
"05","Szigeti Aliz",2
"05","Taylor Davis",2
"05","Ted Mandy",2
"05","The 1975",2
"05","The Fray",2
"05","The Killers",2
"05","The Outdoor Library",2
"05","The Script",2
"05","The Sleep Helpers",2
"05","The Spacies",2
"05","The Vamps",2
"05","Thomston",2
"05","Thunderstorm Sound Bank",2
"05","Tiny Meat Gang",2
"05","Tobias Berntsson",2
"05","Topic",2
"05","Tunji Ige",2
"05","Tyla Yaweh",2
"05","Tyler Ward",2
"05","UB40",2
"05","Usher",2
"05","Vaclav Slezak",2
"05","Vicetone",2
"05","Viclo",2
"05","Victoria Monet",2
"05","Volatilis",2
"05","WATTS",2
"05","WOOF! IT'S BILLY",2
"05","Waht Poo",2
"05","Waka Flocka Flame",2
"05","Wale",2
"05","Wayne Mack",2
"05","Wild Rivers",2
"05","Wildflowers",2
"05","Wolfgang Snow",2
"05","Xuitcasecity",2
"05","Yoe Mase",2
"05","Young T & Bugsey",2
"05","Yue Yan Jen",2
"05","Zak Brady",2
"05","Zara Larsson",2
"05","Zion & Lennox",2
"05","carobae",2
"05","gigi",2
"05","m3lly",2
"05","marcos g",2
"05","mazie",2
"05","niff_",2
"05","nourii",2
"05","pluko",2
"05","sad alex",2
"05","shy martin",2
"05","weirdboi",2
"05","xerLK",2
"06","$NOT",2
"06","$ummer$",2
"06","21 Savage",2
"06","2CELLOS",2
"06","A$AP Rocky",2
"06","Adekunle Gold",2
"06","Adele",2
"06","Adeline Verver",2
"06","Ajay Stephens",2
"06","Alan Ellis",2
"06","Albin Urias",2
"06","Alexander Bennet",2
"06","Alexander Sterling",2
"06","Amellia Grey",2
"06","Amenazzy",2
"06","Amtrac",2
"06","Anderson .Paak",2
"06","Andrew Belle",2
"06","Andrew Rayel",2
"06","Anjulie",2
"06","Antoine Minot",2
"06","Anup Rubens",2
"06","Ardhito Pramono",2
"06","Ariella Zeitlin",2
"06","Ark Patrol",2
"06","Ashnikko",2
"06","Atlas in Motion",2
"06","Atli ?orirsson",2
"06","Ava Max",2
"06","Backstreet Boys",2
"06","Bakar",2
"06","Barbarossa",2
"06","Bea Miller",2
"06","Before You Exit",2
"06","Ben Kyle",2
"06","Benny Sings",2
"06","Berlioz",2
"06","Big Time Rush",2
"06","Billie Marten",2
"06","Blewbird",2
"06","Bliss Porter",2
"06","Bonjr",2
"06","Bonnie Mathis",2
"06","Boreal Embla",2
"06","Bravo",2
"06","Broken Back",2
"06","Caius Biel",2
"06","Cameron Sinosa",2
"06","Canyon City",2
"06","Carlie Hanson",2
"06","Casper Esmann",2
"06","Chantel Jeffries",2
"06","Chill Fruits Music",2
"06","Chilled Pig",2
"06","Chilled Teddy",2
"06","ChocQuibTown",2
"06","Chris Burton",2
"06","Christina Perri",2
"06","Ciara",2
"06","City Girls",2
"06","Claire Rosinkranz",2
"06","Colbie Caillat",2
"06","Common Kings",2
"06","Conan Gray",2
"06","DJ Katch",2
"06","Da?i Freyr",2
"06","Daniel Gunnarsson",2
"06","Dappy",2
"06","Daughter",2
"06","David Ripperton",2
"06","De Seu",2
"06","Debyah",2
"06","Delit Quirion",2
"06","Delle Alpi",2
"06","Demi Lovato",2
"06","Destiny's Child",2
"06","Diplo",2
"06","Dirty Heads",2
"06","Dizzy",2
"06","Djo",2
"06","Don Mazuck",2
"06","Dormantia",2
"06","Drake Chisholm",2
"06","Dream Runner",2
"06","Dream, Ivory",2
"06","Dries Wold",2
"06","Duke Dumont",2
"06","EMBRZ",2
"06","EXES",2
"06","Eagles",2
"06","Edward Ong",2
"06","Ekali",2
"06","Eleonora Feldt",2
"06","Emiel Samandar",2
"06","Eminem",2
"06","Emmitt Howard",2
"06","Enchanted Feel",2
"06","Eris Justin",2
"06","Erratic Peace",2
"06","Eryk Kamylla",2
"06","Escape Velocity",2
"06","Etham",2
"06","Ethan Beckett",2
"06","Euloria",2
"06","Evann McIntosh",2
"06","FLOOR CRY",2
"06","Fall Out Boy",2
"06","Fancy Cars",2
"06","Faye",2
"06","Faye Webster",2
"06","Fetty Wap",2
"06","Fifth Harmony",2
"06","Finn",2
"06","Fleur East",2
"06","Flipp Dinero",2
"06","Florida Georgia Line",2
"06","Florist",2
"06","Flower Face",2
"06","Forester",2
"06","Foster",2
"06","Foster The People",2
"06","GASHI",2
"06","GOLDHOUSE",2
"06","GRACEY",2
"06","GRiZ",2
"06","Gabrielle Aplin",2
"06","Gavin DeGraw",2
"06","Gerda Holmes",2
"06","Ghibran",2
"06","Gianni Goggia",2
"06","Glenn Travis",2
"06","Goody Grace",2
"06","Grace Carter",2
"06","Grace VanderWaal",2
"06","Great Good Fine Ok",2
"06","Greta Van Fleet",2
"06","Haley Reinhart",2
"06","Han",2
"06","Harmony Byrne",2
"06","Harrison Storm",2
"06","Hayley Williams",2
"06","Hector Warrens",2
"06","Hello Artemisia!",2
"06","Hermitude",2
"06","Herve Pagez",2
"06","Hilda",2
"06","Holmsey",2
"06","Hook N Sling",2
"06","Hot Chelle Rae",2
"06","Hozier",2
"06","INST",2
"06","Imran Khan",2
"06","Ina Wroldsen",2
"06","Isaiah Rashad",2
"06","J. Cole",2
"06","JID",2
"06","JORDANN",2
"06","JR JR",2
"06","JT Roach",2
"06","James Carter",2
"06","James Heather",2
"06","Janee",2
"06","Jay Belshaw",2
