"MonthYear","Artist","Plays"
"2019-06","21 Savage",2
"2019-06","6ix9ine",2
"2019-06","A$AP Rocky",2
"2019-06","Amine",2
"2019-06","Avicii",2
"2019-06","Beyonce",2
"2019-06","Bruno Mars",2
"2019-06","DNCE",2
"2019-06","DaBaby",2
"2019-06","Future",2
"2019-06","George Harrison",2
"2019-06","Huncho Jack",2
"2019-06","ILOVEMAKONNEN",2
"2019-06","Joey Bada$$",2
"2019-06","John Newman",2
"2019-06","Jorja Smith",2
"2019-06","KYLE",2
"2019-06","Migos",2
"2019-06","Mr. Probz",2
"2019-06","Mura Masa",2
"2019-06","Nico & Vinz",2
"2019-06","Owl City",2
"2019-06","SOB X RBE",2
"2019-06","Sia",2
"2019-06","Taylor Swift",2
"2019-06","The Police",2
"2019-06","The Script",2
"2019-06","The Wanted",2
"2019-06","The Weeknd",2
"2019-06","Usher",2
"2019-06","YNW Melly",2
"2019-06","ZAYN",2
"2019-06","benny blanco",2
"2019-07","Aerosmith",2
"2019-07","Billie Eilish",2
"2019-07","Billy Joel",2
"2019-07","Bon Jovi",2
"2019-07","Chinmayi",2
"2019-07","Dreamville",2
"2019-07","Elton John",2
"2019-07","Hoodie Allen",2
"2019-07","Joey Bada$$",2
"2019-07","Kevin Abstract",2
"2019-07","Led Zeppelin",2
"2019-07","Lynyrd Skynyrd",2
"2019-07","Macklemore & Ryan Lewis",2
"2019-07","Mura Masa",2
"2019-07","Rae Sremmurd",2
"2019-07","Red Hot Chili Peppers",2
"2019-07","SOB X RBE",2
"2019-07","Snoop Dogg",2
"2019-07","Srinivas",2
"2019-07","Taylor Swift",2
"2019-07","The Temptations",2
"2019-07","Tom Petty",2
"2019-07","Tyler, The Creator",2
"2019-07","WALK THE MOON",2
"2019-07","XXXTENTACION",2
"2019-07","YG",2
"2019-08","A Boogie Wit da Hoodie",2
"2019-08","Ariana Grande",2
"2019-08","Beyonce",2
"2019-08","Bon Jovi",2
"2019-08","Daft Punk",2
"2019-08","Eminem",2
"2019-08","Fleetwood Mac",2
"2019-08","Gloria Gaynor",2
"2019-08","Huncho Jack",2
"2019-08","ILOVEMAKONNEN",2
"2019-08","Joey Bada$$",2
"2019-08","Kido",2
"2019-08","Kodak Black",2
"2019-08","Playboi Carti",2
"2019-08","Redbone",2
"2019-08","The Jackson 5",2
"2019-08","Trippie Redd",2
"2019-09","6ix9ine",2
"2019-09","A$AP Rocky",2
"2019-09","Agni Bjark",2
"2019-09","Alexis Ffrench",2
"2019-09","Arctic Monkeys",2
"2019-09","Benny Treskow",2
"2019-09","Berlioz",2
"2019-09","Bionda van der Ham",2
"2019-09","Black Elk",2
"2019-09","Bruno Bavota",2
"2019-09","Carl Easterling",2
"2019-09","Carl Stark Willgold",2
"2019-09","Charlie Key",2
"2019-09","Claire Pinette",2
"2019-09","Darrell Boxman",2
"2019-09","Dmitry Evgrafov",2
"2019-09","Dreamville",2
"2019-09","Dustin O'Halloran",2
"2019-09","Eik Octobre",2
"2019-09","Enno Aare",2
"2019-09","Eoin Henderson",2
"2019-09","Flipp Dinero",2
"2019-09","Gabriel Olafs",2
"2019-09","Harry Bergqvist",2
"2019-09","Heike Blau",2
"2019-09","Hermann",2
"2019-09","Hugar",2
"2019-09","Jacob David",2
"2019-09","Jan Kubec",2
"2019-09","Jean-Michel Blais",2
"2019-09","Jen Libby",2
"2019-09","Jensine Fleischer",2
"2019-09","Jozef Gatysik",2
"2019-09","Julius Aston",2
"2019-09","Karin Borg",2
"2019-09","Kodak Black",2
"2019-09","Kris Wu",2
"2019-09","Libor Kolman",2
"2019-09","Lil Baby",2
"2019-09","Lionel Scardino",2
"2019-09","Mae Ji-Yoon",2
"2019-09","Martin Greenbaum",2
"2019-09","Matt Stewart-Evans",2
"2019-09","Max Swan",2
"2019-09","Maya Astrom",2
"2019-09","Mbo Mentho",2
"2019-09","Mia Strass",2
"2019-09","Migos",2
"2019-09","Mike Posner",2
"2019-09","Once Proven",2
"2019-09","Oneke",2
"2019-09","Ossie Woods",2
"2019-09","Ozymandias",2
"2019-09","Peter Cavallo",2
"2019-09","Peter Sandberg",2
"2019-09","Piotr Miteska",2
"2019-09","Plinki Plonki",2
"2019-09","Poppy Ackroyd",2
"2019-09","Regina Mira",2
"2019-09","Ricki Westberg",2
"2019-09","Robert Haigh",2
"2019-09","Romaine LaGrande",2
"2019-09","Rosie Carney",2
"2019-09","Ruben Galloway",2
"2019-09","S.A. Karl",2
"2019-09","SYML",2
"2019-09","Saddest Girl In The World",2
"2019-09","Sage The Gemini",2
"2019-09","Sebastian Zawadzki",2
"2019-09","Slow Fade Sailors",2
"2019-09","Sufi Ellman",2
"2019-09","The Arcadian Wild",2
"2019-09","The Daydream Club",2
"2019-09","The Strokes",2
"2019-09","Tom Petty",2
"2019-09","Twista",2
"2019-09","Tyler, The Creator",2
"2019-09","Una Luna",2
"2019-09","Valbona Ceferin",2
"2019-09","Vikingur Olafsson",2
"2019-09","Y2K",2
"2019-09","Yung Gravy",2
"2019-10","Andy Gbormittah",2
"2019-10","Aron Edwards",2
"2019-10","Black Elk",2
"2019-10","Carl Easterling",2
"2019-10","Charlotte Funke",2
"2019-10","Darrell Boxman",2
"2019-10","Eurythmics",2
"2019-10","Fabrizio Paterlini",2
"2019-10","Falerina Paquet",2
"2019-10","Fioretta Rizzo",2
"2019-10","Frank Ocean",2
"2019-10","Half Moon Run",2
"2019-10","Hermann",2
"2019-10","Hior Chronik",2
"2019-10","Hugar",2
"2019-10","Jacob David",2
"2019-10","Jan Kubec",2
"2019-10","Jim Perkins",2
"2019-10","Joseph Caleb",2
"2019-10","Journey",2
"2019-10","Jozef Gatysik",2
"2019-10","Julius Aston",2
"2019-10","Kasper Schill",2
"2019-10","Layla Frost",2
"2019-10","Leon Noel",2
"2019-10","Ludovico Einaudi",2
"2019-10","Mae Ji-Yoon",2
"2019-10","Mbo Mentho",2
"2019-10","Nel Brim",2
"2019-10","Nena",2
"2019-10","Peter Broderick",2
"2019-10","Quinn MacKenzie",2
"2019-10","Ray Hutchcraft",2
"2019-10","Redbone",2
"2019-10","Romaine LaGrande",2
"2019-10","Ruben Galloway",2
"2019-10","Sam Eber",2
"2019-10","Sigrid Vass",2
"2019-10","Slow Fade Sailors",2
"2019-10","Sufi Ellman",2
"2019-10","The Daydream Club",2
"2019-10","The Rolling Stones",2
"2019-11","Ace Frehley",2
"2019-11","Jaden",2
"2019-11","Led Zeppelin",2
"2019-11","Mac Miller",2
"2019-11","PARTYNEXTDOOR",2
"2019-12","21 Savage",2
"2019-12","A.R. Rahman",2
"2019-12","Aerosmith",2
"2019-12","Bobby Shmurda",2
"2019-12","Creedence Clearwater Revival",2
"2019-12","DRAM",2
"2019-12","Flipp Dinero",2
"2019-12","Frank Ocean",2
"2019-12","Lynyrd Skynyrd",2
"2019-12","Polo G",2
"2019-12","Quality Control",2
"2019-12","Shankar Mahadevan",2
"2019-12","Shordie Shordie",2
"2019-12","TOTO",2
"2019-12","Tee Grizzley",2
"2019-12","The Rolling Stones",2
"2019-12","YG",2
"2019-12","YNW Melly",2
"2020-01","Billy Joel",2
"2020-01","Black Eyed Peas",2
"2020-01","Bruce Springsteen",2
"2020-01","Capital Cities",2
"2020-01","Carly Rae Jepsen",2
"2020-01","Creedence Clearwater Revival",2
"2020-01","David Guetta",2
"2020-01","Green Day",2
"2020-01","Hailee Steinfeld",2
"2020-01","Mr. Probz",2
"2020-01","Taio Cruz",2
"2020-01","The Police",2
"2020-01","The Wanted",2
"2020-01","blackbear",2
"2020-02","Aerosmith",2
"2020-02","Bon Jovi",2
"2020-02","Elton John",2
"2020-02","Eurythmics",2
"2020-02","Neha Kakkar",2
"2020-02","Ramones",2
"2020-02","Shaan",2
"2020-02","Suraj Jagan",2
"2020-02","TOTO",2
"2020-02","Tom Petty",2
"2020-02","Udit Narayan",2
"2020-03","Avicii",2
"2020-03","Bazzi",2
"2020-03","Beyonce",2
"2020-03","David Lee Murphy",2
"2020-03","Dreamville",2
"2020-03","Faygogotcash",2
"2020-03","Jeremy Zucker",2
"2020-03","Jo Dee Messina",2
"2020-03","John Michael Montgomery",2
"2020-03","Juice WRLD",2
"2020-03","Kenny Chesney",2
"2020-03","Lil Tjay",2
"2020-03","Mary Chapin Carpenter",2
"2020-03","NAV",2
"2020-03","Polo G",2
"2020-03","Reba McEntire",2
"2020-03","Ruel",2
"2020-03","Snoop Dogg",2
"2020-03","Sunidhi Chauhan",2
"2020-03","Tom The Mail Man",2
"2020-03","Trisha Yearwood",2
"2020-03","Ty Herndon",2
"2020-03","Vishal Dadlani",2
"2020-03","Wynonna",2
"2020-03","YBN Nahmir",2
"2020-03","Yung Hurn",2
"2020-03","ilyTOMMY",2
"2020-04","Billy Joel",2
"2020-04","Boston",2
"2020-04","Calvin Harris",2
"2020-04","Elton John",2
"2020-04","Ozzy Osbourne",2
"2020-04","The Police",2
"2020-04","Tom Petty",2
"2020-05","Bryson Tiller",2
"2020-05","DripReport",2
"2020-05","Eurythmics",2
"2020-05","Journey",2
"2020-05","Osibih",2
"2020-05","PARTYNEXTDOOR",2
"2020-05","Pacific Air",2
"2020-05","Phil Collins",2
"2020-05","Ramones",2
"2020-05","Shankar Mahadevan",2
"2020-05","Shankar-Ehsaan-Loy",2
"2020-05","The Jackson 5",2
"2020-05","Van Halen",2
"2020-05","Wings",2
"2020-06","ABBA",2
"2020-06","Alina Baraz",2
"2020-06","Arizona Zervas",2
"2020-06","Avicii",2
"2020-06","Bantu",2
"2020-06","Bas",2
"2020-06","Bon Jovi",2
"2020-06","Childish Gambino",2
"2020-06","Chris Brown",2
"2020-06","DNCE",2
"2020-06","Ellie Goulding",2
"2020-06","Eurythmics",2
"2020-06","Fleetwood Mac",2
"2020-06","Jill Scott",2
"2020-06","Juice WRLD",2
"2020-06","KIDS SEE GHOSTS",2
"2020-06","Mike Posner",2
"2020-06","Mura Masa",2
"2020-06","Noisestorm",2
"2020-06","Phil Collins",2
"2020-06","Shakira",2
"2020-06","The Jackson 5",2
"2020-06","The Police",2
"2020-06","fun.",2
"2020-07","A$AP Rocky",2
"2020-07","Akon",2
"2020-07","Chris Brown",2
"2020-07","Ellie Goulding",2
"2020-07","Elton John",2
"2020-07","Justin Timberlake",2
"2020-07","Love",2
"2020-07","Migos",2
"2020-07","Noisestorm",2
"2020-07","Pacific Air",2
"2020-07","Paul Simon",2
"2020-07","Roddy Ricch",2
"2020-07","Shakira",2
"2020-07","Tame Impala",2
"2020-08","2Pac",2
"2020-08","6ix9ine",2
"2020-08","Akon",2
"2020-08","Ansel Elgort",2
"2020-08","Arizona Zervas",2
"2020-08","Baby Keem",2
"2020-08","Bob Seger",2
"2020-08","Capital Cities",2
"2020-08","Carly Rae Jepsen",2
"2020-08","Chris Brown",2
"2020-08","David Bowie",2
"2020-08","Ed Sheeran",2
"2020-08","Elton John",2
"2020-08","G-Eazy",2
"2020-08","Gotye",2
"2020-08","Gym Class Heroes",2
"2020-08","Huncho Jack",2
"2020-08","Iyaz",2
"2020-08","Juice WRLD",2
"2020-08","Khalid",2
"2020-08","Kodak Black",2
"2020-08","Lil Mosey",2
"2020-08","Lil Tecca",2
"2020-08","Machine Gun Kelly",2
"2020-08","Migos",2
"2020-08","Mike Posner",2
"2020-08","Mike WiLL Made-It",2
"2020-08","PARTYNEXTDOOR",2
"2020-08","Phil Collins",2
"2020-08","Rae Sremmurd",2
"2020-08","Roddy Ricch",2
"2020-08","ScHoolboy Q",2
"2020-08","Shakira",2
"2020-08","T-Pain",2
"2020-08","TOTO",2
"2020-08","Talking Heads",2
"2020-08","The Wanted",2
"2020-08","YG",2
"2020-08","blackbear",2
"2020-09","A$AP Rocky",2
"2020-09","Akon",2
"2020-09","Bastille",2
"2020-09","Big Sean",2
"2020-09","Carly Rae Jepsen",2
"2020-09","Cream",2
"2020-09","Creedence Clearwater Revival",2
"2020-09","Dave",2
"2020-09","Dominique Cerejo",2
"2020-09","Dreamville",2
"2020-09","HYTYD",2
"2020-09","Imran Khan",2
"2020-09","Jason Derulo",2
"2020-09","Jimi Hendrix",2
"2020-09","Juice WRLD",2
"2020-09","Khalid",2
"2020-09","LEGAXY",2
"2020-09","Labh Janjua",2
"2020-09","Lehmber Hussainpuri",2
"2020-09","Lorde",2
"2020-09","Marshmello",2
"2020-09","P-Lo",2
"2020-09","Rahat Fateh Ali Khan",2
"2020-09","Selena Gomez",2
"2020-09","Sunidhi Chauhan",2
"2020-09","The Beach Boys",2
"2020-09","The Beatles",2
"2020-09","The Paul Butterfield Blues Band",2
"2020-09","V Jackk",2
"2020-10","A Tribe Called Quest",2
"2020-10","A.R. Rahman",2
"2020-10","Anti Lilly",2
"2020-10","Asher Roth",2
"2020-10","Blu",2
"2020-10","Elaquent",2
"2020-10","G-Eazy",2
"2020-10","Genra",2
"2020-10","Gotye",2
"2020-10","Grand Puba",2
"2020-10","Half Empty",2
"2020-10","Idealism",2
"2020-10","Imran Khan",2
"2020-10","Ivan Ave",2
"2020-10","Large Professor",2
"2020-10","Leslie West",2
"2020-10","Lil Uzi Vert",2
"2020-10","Loyle Carner",2
"2020-10","Made in M",2
"2020-10","Max I Million",2
"2020-10","Migos",2
"2020-10","Mike Posner",2
"2020-10","Pacific Air",2
"2020-10","Pete Rock",2
"2020-10","Pop Smoke",2
"2020-10","Psalm Trees",2
"2020-10","Queen",2
"2020-10","Rae Sremmurd",2
"2020-10","SL",2
"2020-10","Santana",2
"2020-10","Shankar-Ehsaan-Loy",2
"2020-10","Slum Village",2
"2020-10","SwuM",2
"2020-10","Syrup",2
"2020-10","The Mouse Outfit",2
"2020-10","The Silhouettes Project",2
"2020-10","UNCOMMENN",2
"2020-10","Undagawds",2
"2020-10","Zmeyev",2
"2020-10","goosetaf",2
"2020-11","2 Chainz",2
"2020-11","24kGoldn",2
"2020-11","6ix9ine",2
"2020-11","A$AP Rocky",2
"2020-11","Aliotta Haynes Jeremiah",2
"2020-11","Amine",2
"2020-11","BROCKHAMPTON",2
"2020-11","Birds Of The West",2
"2020-11","Blaccmass",2
"2020-11","DaniLeigh",2
"2020-11","Daryl Hall & John Oates",2
"2020-11","David Guetta",2
"2020-11","Depf",2
"2020-11","Dreamville",2
"2020-11","Electric Light Orchestra",2
"2020-11","FKJ",2
"2020-11","Fetty Wap",2
"2020-11","Flughand",2
"2020-11","G R I Z",2
"2020-11","Gloria Gaynor",2
"2020-11","Half Empty",2
"2020-11","Hast",2
"2020-11","Huey Daze",2
"2020-11","Iris Temple",2
"2020-11","Jaden",2
"2020-11","James Blake",2
"2020-11","Jerry Goldsmith",2
"2020-11","Joey Bada$$",2
"2020-11","John Legend",2
"2020-11","Jr. Wellness",2
"2020-11","Kevoe West",2
"2020-11","Loafy Building",2
"2020-11","Lost Kids",2
"2020-11","Lynyrd Skynyrd",2
"2020-11","Metro Boomin",2
"2020-11","Michael Buble",2
"2020-11","Nat King Cole",2
"2020-11","Otis Ubaka",2
"2020-11","Ozzy Osbourne",2
"2020-11","Pachakuti",2
"2020-11","Pandrezz",2
"2020-11","Phlocalyst",2
"2020-11","Pink Floyd",2
"2020-11","Plusma",2
"2020-11","Quinte",2
"2020-11","RINI",2
"2020-11","RIZ LA VIE",2
"2020-11","Ramones",2
"2020-11","Ray Charles",2
"2020-11","Red Hot Chili Peppers",2
"2020-11","Rex Orange County",2
"2020-11","Ryan Beatty",2
"2020-11","Saib",2
"2020-11","Saltyyyy V",2
"2020-11","Sammy TQ",2
"2020-11","SiR",2
"2020-11","Ski Mask The Slump God",2
"2020-11","THE SCOTTS",2
"2020-11","The All-American Singers",2
"2020-11","The Jackson 5",2
"2020-11","The Paul Butterfield Blues Band",2
"2020-11","The Temptations",2
"2020-11","Torky Tork",2
"2020-11","Twotrees",2
"2020-11","YG",2
"2020-11","Young Thug",2
"2020-11","goosetaf",2
"2020-11","lisnn",2
"2020-11","paris91",2
"2020-11","sumishii",2
"2020-12","21 Savage",2
"2020-12","6ix9ine",2
"2020-12","A Boogie Wit da Hoodie",2
"2020-12","Aerosmith",2
"2020-12","Bob Seger",2
"2020-12","CB",2
"2020-12","Calvin Harris",2
"2020-12","Childish Gambino",2
"2020-12","Electric Light Orchestra",2
"2020-12","Elton John",2
"2020-12","Eurythmics",2
"2020-12","Famous Dex",2
"2020-12","Fetty Wap",2
"2020-12","G-Eazy",2
"2020-12","George Harrison",2
"2020-12","Harlem Spartans",2
"2020-12","Huncho Jack",2
"2020-12","Jack Harlow",2
"2020-12","Justin Bieber",2
"2020-12","Led Zeppelin",2
"2020-12","Loski",2
"2020-12","Louis Armstrong",2
"2020-12","Lynyrd Skynyrd",2
"2020-12","Mr. Probz",2
"2020-12","Nafe Smallz",2
"2020-12","Nana",2
"2020-12","Redbone",2
"2020-12","Rupert Holmes",2
"2020-12","Russ",2
"2020-12","SLXWCLXP",2
"2020-12","Sublime",2
"2020-12","THE SCOTTS",2
"2020-12","The Alchemist",2
"2020-12","The Doobie Brothers",2
"2020-12","The Jackson 5",2
"2020-12","The Police",2
"2020-12","The Temptations",2
"2020-12","Young T & Bugsey",2
"2021-01","2 Chainz",2
"2021-01","Bon Jovi",2
"2021-01","Bruce Springsteen",2
"2021-01","Dua Lipa",2
"2021-01","Luna Shadows",2
"2021-01","Redbone",2
"2021-01","S. D. Burman",2
"2021-01","The J. Geils Band",2
"2021-01","The Jackson 5",2
"2021-01","Thin Lizzy",2
"2021-01","Wings",2
"2021-01","Young Thug",2
"2021-02","A Boogie Wit da Hoodie",2
"2021-02","Allman Brothers Band",2
"2021-02","Asha Bhosle",2
"2021-02","Bastille",2
"2021-02","Bhupen Hazarika",2
"2021-02","Bobby Dreamz BIG",2
"2021-02","Daryl Hall & John Oates",2
"2021-02","Don Diablo",2
"2021-02","Elton John",2
"2021-02","GROUPLOVE",2
"2021-02","Glen Campbell",2
"2021-02","Gotye",2
"2021-02","Halsey",2
"2021-02","Hast",2
"2021-02","Imran Khan",2
"2021-02","Jatin-Lalit",2
"2021-02","John Coltrane",2
"2021-02","Konteks",2
"2021-02","Lofi Fruits Music",2
"2021-02","Lynyrd Skynyrd",2
"2021-02","Machine Gun Kelly",2
"2021-02","Martin Jensen",2
"2021-02","Miguel",2
"2021-02","Morgan Wallen",2
"2021-02","PRETTYMUCH",2
"2021-02","Pop Smoke",2
"2021-02","The Chainsmokers",2
"2021-02","The Jackson 5",2
"2021-02","Thirupathi V Sathyanarayana",2
"2021-02","Udit Narayan",2
"2021-02","XXXTENTACION",2
"2021-02","Young Thug",2
"2021-02","gianni & kyle",2
"2021-02","halfpastseven",2
"2021-03","070 Shake",2
"2021-03","2 Chainz",2
"2021-03","A Boogie Wit da Hoodie",2
"2021-03","ABBA",2
"2021-03","AJR",2
"2021-03","Aerosmith",2
"2021-03","Alec Benjamin",2
"2021-03","Amar Arshi",2
"2021-03","Arctic Monkeys",2
"2021-03","Chinmayi",2
"2021-03","Cream",2
"2021-03","DaBaby",2
"2021-03","Daniel Caesar",2
"2021-03","Dean Lewis",2
"2021-03","Dream",2
"2021-03","Ed Sheeran",2
"2021-03","Electric Light Orchestra",2
"2021-03","Gunna",2
"2021-03","John Newman",2
"2021-03","KYLE",2
"2021-03","King Harvest",2
"2021-03","Kodaline",2
"2021-03","Lata Mangeshkar",2
"2021-03","Lil Baby",2
"2021-03","Lil Uzi Vert",2
"2021-03","Luke Christopher",2
"2021-03","MAX",2
"2021-03","Machine Gun Kelly",2
"2021-03","Maluma",2
"2021-03","Mario Judah",2
"2021-03","Marshmello",2
"2021-03","Martin Jensen",2
"2021-03","Mary Shannon",2
"2021-03","Mick Jenkins",2
"2021-03","Moon Taxi",2
"2021-03","Owl City",2
"2021-03","PARTYNEXTDOOR",2
"2021-03","Rahat Fateh Ali Khan",2
"2021-03","Raphael Lake",2
"2021-03","Selena Gomez",2
"2021-03","Shakira",2
"2021-03","Sunidhi Chauhan",2
"2021-03","Vishal Dadlani",2
"2021-03","WALK THE MOON",2
"2021-03","Yvng Jin",2
"2021-04","AG Club",2
"2021-04","Aastha Gill",2
"2021-04","Akon",2
"2021-04","Amar Arshi",2
"2021-04","BIGBABYGUCCI",2
"2021-04","Billy Joel",2
"2021-04","Black Eyed Peas",2
"2021-04","Curren$y",2
"2021-04","Daryl Hall & John Oates",2
"2021-04","Dominique Cerejo",2
"2021-04","Earl Sweatshirt",2
"2021-04","Ellie Goulding",2
"2021-04","Famous Dex",2
"2021-04","Gotye",2
"2021-04","HM Surf",2
"2021-04","Imran Khan",2
"2021-04","Iyaz",2
"2021-04","JID",2
"2021-04","Kainbeats",2
"2021-04","Kris Wu",2
"2021-04","LUCKI",2
"2021-04","Labh Janjua",2
"2021-04","Lata Mangeshkar",2
"2021-04","Lehmber Hussainpuri",2
"2021-04","Lynyrd Skynyrd",2
"2021-04","Miguel",2
"2021-04","NAV",2
"2021-04","Neha Kakkar",2
"2021-04","Pi'erre Bourne",2
"2021-04","Quinn XCII",2
"2021-04","Robinson",2
"2021-04","Roy Woods",2
"2021-04","S N U G",2
"2021-04","Saba",2
"2021-04","Selena Gomez",2
"2021-04","Shaan",2
"2021-04","Snoop Dogg",2
"2021-04","Tame Impala",2
"2021-04","Team Astro",2
"2021-04","The Doobie Brothers",2
"2021-04","Thouxanbanfauni",2
"2021-04","Tom The Mail Man",2
"2021-04","Udit Narayan",2
"2021-04","Vishal Dadlani",2
"2021-04","YNW Melly",2
"2021-04","Young Nudy",2
"2021-04","dryhope",2
"2021-04","tobi lou",2
"2021-05","6ix9ine",2
"2021-05","A$AP Ferg",2
"2021-05","Avicii",2
"2021-05","CHASE B",2
"2021-05","CVBZ",2
"2021-05","Chief Keef",2
"2021-05","D. Savage",2
"2021-05","Daryl Hall & John Oates",2
"2021-05","Eagles",2
"2021-05","Fitz and The Tantrums",2
"2021-05","Frank Ocean",2
"2021-05","Free Nationals",2
"2021-05","Galantis",2
"2021-05","Isaiah Rashad",2
"2021-05","JAY-Z",2
"2021-05","Jaden",2
"2021-05","Jeremih",2
"2021-05","Led Zeppelin",2
"2021-05","Lil Baby",2
"2021-05","Lil Wayne",2
"2021-05","Lilskrt4k",2
"2021-05","Lynyrd Skynyrd",2
"2021-05","Mac Miller",2
"2021-05","Majid Jordan",2
"2021-05","Marshmello",2
"2021-05","ODIE",2
"2021-05","Osibih",2
"2021-05","Pi'erre Bourne",2
"2021-05","Portugal. The Man",2
"2021-05","Skrillex",2
"2021-05","Tank",2
"2021-05","The Chainsmokers",2
"2021-05","The Doobie Brothers",2
"2021-05","The Jackson 5",2
"2021-05","The Mamas & The Papas",2
"2021-05","The Rolling Stones",2
"2021-05","Tory Lanez",2
"2021-05","Van Morrison",2
"2021-06","A Boogie Wit da Hoodie",2
"2021-06","Bas",2
"2021-06","Billy Joel",2
"2021-06","CVBZ",2
"2021-06","Eagles",2
"2021-06","FITZ",2
"2021-06","Fetty Wap",2
"2021-06","Fleetwood Mac",2
"2021-06","Flo Rida",2
"2021-06","HYTYD",2
"2021-06","Kota the Friend",2
"2021-06","Led Zeppelin",2
"2021-06","Lil Mosey",2
"2021-06","Lil Tecca",2
"2021-06","Lil Wayne",2
"2021-06","Lil Yachty",2
"2021-06","Mr. Probz",2
"2021-06","Neon Trees",2
"2021-06","Pacific Air",2
"2021-06","Pharrell Williams",2
"2021-06","Red Hot Chili Peppers",2
"2021-06","SZA",2
"2021-06","Sigala",2
"2021-06","The Barden Bellas",2
"2021-06","The Police",2
"2021-06","The Wanted",2
"2021-06","Zack Fox",2
"2021-07","Alina Baraz",2
"2021-07","CVBZ",2
"2021-07","Claude Debussy",2
"2021-07","Doja Cat",2
"2021-07","Internet Money",2
"2021-07","JAY-Z",2
"2021-07","Luna Shadows",2
"2021-07","Macklemore & Ryan Lewis",2
"2021-07","Miguel",2
"2021-07","Mike Posner",2
"2021-07","NxWorries",2
"2021-07","Selena Gomez",2
"2021-07","Wings",2
"2021-08","6ix9ine",2
"2021-08","A$AP Rocky",2
"2021-08","Aries",2
"2021-08","Billy Joel",2
"2021-08","Blaccmass",2
"2021-08","Bob Seger",2
"2021-08","Boston",2
"2021-08","DJ Khaled",2
"2021-08","DaBaby",2
"2021-08","Dobie Gray",2
"2021-08","Dreamville",2
"2021-08","Dwn2earth",2
"2021-08","Eminem",2
"2021-08","Fitz and The Tantrums",2
"2021-08","Fleetwood Mac",2
"2021-08","GoldLink",2
"2021-08","Ilaiyaraaja",2
"2021-08","Lynyrd Skynyrd",2
"2021-08","MKTO",2
"2021-08","Machine Gun Kelly",2
"2021-08","Majid Jordan",2
"2021-08","Milky Chance",2
"2021-08","OneRepublic",2
"2021-08","P-Lo",2
"2021-08","P. B. Sreenivas",2
"2021-08","Philadelphia Orchestra",2
"2021-08","RJMrLA",2
"2021-08","Radiohead",2
"2021-08","Raimu",2
"2021-08","The Lemonheads",2
"2021-08","Vance Joy",2
"2021-08","Vani Jairam",2
"2021-08","Weezer",2
"2021-08","Wiz Khalifa",2
"2021-08","Young Stoner Life",2
"2021-08","blackbear",2
"2021-08","mike.",2
"2021-09","A$AP Mob",2
"2021-09","Big Sean",2
"2021-09","Bruno Mars",2
"2021-09","Cochise",2
"2021-09","Cordae",2
"2021-09","DJ Scheme",2
"2021-09","DaBaby",2
"2021-09","Daft Punk",2
"2021-09","David Shire",2
"2021-09","Dayglow",2
"2021-09","Diddy",2
"2021-09","Eminem",2
"2021-09","IDK",2
"2021-09","Ilaiyaraaja",2
"2021-09","Joyner Lucas",2
"2021-09","KC & The Sunshine Band",2
"2021-09","Key Glock",2
"2021-09","Kodak Black",2
"2021-09","Logic",2
"2021-09","Old Man Canyon",2
"2021-09","Rae Sremmurd",2
"2021-09","Rooga",2
"2021-09","S. Janaki",2
"2021-09","SSGKobe",2
"2021-09","Sheck Wes",2
"2021-09","Smino",2
"2021-09","The Beatles",2
"2021-09","The Kid LAROI",2
"2021-09","Tory Lanez",2
"2021-09","Vani Jairam",2
"2021-09","Young Nudy",2
"2021-09","Young Thug",2
"2021-09","iann dior",2
"2021-10","2 Chainz",2
"2021-10","21 Savage",2
"2021-10","Aliotta Haynes Jeremiah",2
"2021-10","Arizona Zervas",2
"2021-10","Axwell /\ Ingrosso",2
"2021-10","Benny Dayal",2
"2021-10","Billy Joel",2
"2021-10","Bryce Vine",2
"2021-10","CHASE B",2
"2021-10","Coldplay",2
"2021-10","David Guetta",2
"2021-10","Dexys Midnight Runners",2
"2021-10","Eagles",2
"2021-10","Earth, Wind & Fire",2
"2021-10","Elton John",2
"2021-10","George Harrison",2
"2021-10","Gunna",2
"2021-10","John Newman",2
"2021-10","Khalid",2
"2021-10","Mr. Probz",2
"2021-10","Mustard",2
"2021-10","Neha Kakkar",2
"2021-10","Polo G",2
"2021-10","Post Malone",2
"2021-10","RL Grime",2
"2021-10","SZA",2
"2021-10","ScHoolboy Q",2
"2021-10","Swedish House Mafia",2
"2021-10","The Police",2
"2021-10","Trippie Redd",2
"2021-10","Waka Flocka Flame",2
"2021-10","boy pablo",2
"2021-10","fun.",2
"2021-11","Aastha Gill",2
"2021-11","Aliotta Haynes Jeremiah",2
"2021-11","Bruno Mars",2
"2021-11","CHASE B",2
"2021-11","Calvin Harris",2
"2021-11","Chief Keef",2
"2021-11","Crystal Fighters",2
"2021-11","Dean Martin",2
"2021-11","Don Omar",2
"2021-11","Frank Sinatra",2
"2021-11","Galantis",2
"2021-11","Gene Autry",2
"2021-11","Joey Bada$$",2
"2021-11","Lil Uzi Vert",2
"2021-11","Lynyrd Skynyrd",2
"2021-11","Mac Miller",2
"2021-11","Macklemore & Ryan Lewis",2
"2021-11","Mariah Carey",2
"2021-11","Mustard",2
"2021-11","Neha Kakkar",2
"2021-11","Nirvana",2
"2021-11","Pacific Air",2
"2021-11","Pitbull",2
