"Season","Artist","Plays"
"Fall","Lenny Loops",1
"Fall","Leo Finka",1
"Fall","LeviathanJPTV",1
"Fall","Lewis Capaldi",1
"Fall","Lil Dicky",1
"Fall","Lil He77",1
"Fall","Lil Jon",1
"Fall","Lil Skies",1
"Fall","Lil Xan",1
"Fall","Lilac",1
"Fall","Lily Allen",1
"Fall","Linearwave",1
"Fall","Link up TV",1
"Fall","Little Richard",1
"Fall","Little River Band",1
"Fall","London Yellow",1
"Fall","Lord Huron",1
"Fall","Loreno Mayer",1
"Fall","Lou Monte",1
"Fall","Loverboy",1
"Fall","Lowkey",1
"Fall","Lucky Daye",1
"Fall","Luis Fonsi",1
"Fall","Luke Bryan",1
"Fall","Luke Christopher",1
"Fall","Luke Combs",1
"Fall","Luke Wild",1
"Fall","Lute",1
"Fall","M.I.A.",1
"Fall","MANIK MC",1
"Fall","MC Glitchy",1
"Fall","Made On Info",1
"Fall","Madeus",1
"Fall","Magic System",1
"Fall","Malia Lou",1
"Fall","Mando Audio",1
"Fall","Manic Street Preachers",1
"Fall","Manuel",1
"Fall","MarMar Oso",1
"Fall","Marcos Caixa",1
"Fall","Martina McBride",1
"Fall","Mathic",1
"Fall","Mgbwild",1
"Fall","Mila Coolness",1
"Fall","Miles Davis",1
"Fall","Miley Cyrus",1
"Fall","Miramare",1
"Fall","Mistah F.A.B.",1
"Fall","Mister Ethan",1
"Fall","Mixtape Madness",1
"Fall","Miyagi & Andy Panda",1
"Fall","Mnogoznaal",1
"Fall","Modha",1
"Fall","Move 78",1
"Fall","Mr Mantega",1
"Fall","Mr. Nicky",1
"Fall","Mudrigo",1
"Fall","Muriel Bostdorp",1
"Fall","Mvdb",1
"Fall","Mvdk",1
"Fall","Myles Cameron",1
"Fall","N.E.R.D",1
"Fall","NEIKED",1
"Fall","NMST",1
"Fall","NOTD",1
"Fall","Nabil Wu",1
"Fall","Nardo Wick",1
"Fall","Naresh Iyer",1
"Fall","Nas",1
"Fall","Nat King Cole Trio",1
"Fall","Naughty Boy",1
"Fall","Neeraj Shridhar",1
"Fall","Nef The Pharaoh",1
"Fall","Neil Young",1
"Fall","New Order",1
"Fall","Nikki Lane",1
"Fall","Nix Northwest",1
"Fall","Noah Kahan",1
"Fall","Nothingtosay",1
"Fall","Nouman Khalid",1
"Fall","Novo Amor",1
"Fall","ODIE",1
"Fall","OFB",1
"Fall","OMI",1
"Fall","Odd Future",1
"Fall","Oingo Boingo",1
"Fall","Ol' Burger Beats",1
"Fall","Oliver Hazard",1
"Fall","Our Last Night",1
"Fall","PENPALS",1
"Fall","PLVTINUM",1
"Fall","PRETTYMUCH",1
"Fall","PRICE",1
"Fall","Pandiraj",1
"Fall","Paramore",1
"Fall","Paul Rosenberg",1
"Fall","Penn Masala",1
"Fall","Pepper Coyote",1
"Fall","Peter Kind",1
"Fall","Peter Schilling",1
"Fall","Phantom Planet",1
"Fall","Pharrell Williams",1
"Fall","Phillip Phillips",1
"Fall","Playa",1
"Fall","Portaledge",1
"Fall","Priceless Da Roc",1
"Fall","Professor Crabb",1
"Fall","Quavo",1
"Fall","Quill",1
"Fall","RAIZA BIZA",1
"Fall","REMI",1
"Fall","REO Speedwagon",1
"Fall","Raekwon",1
"Fall","Ralph Jet",1
"Fall","Randy Newman",1
"Fall","Raphael Lake",1
"Fall","Rauw Alejandro",1
"Fall","Rebounder",1
"Fall","Revolutionary Rhythm",1
"Fall","Rick Springfield",1
"Fall","Ricky Martin",1
"Fall","Rio Da Yung Og",1
"Fall","Rita Ora",1
"Fall","Ritchie Valens",1
"Fall","Riton",1
"Fall","Rixton",1
"Fall","Rizik",1
"Fall","Rook1e",1
"Fall","Rosemary Wilkinson",1
"Fall","Roy Orbison",1
"Fall","Rucka Rucka Ali",1
"Fall","Ruelle",1
"Fall","Ryan Hailey",1
"Fall","Ryder Sinclair",1
"Fall","Ryler Smith",1
"Fall","S.P. Charan",1
"Fall","SAINt JHN",1
"Fall","SLACKCiRCUS",1
"Fall","SOB",1
"Fall","SWAGGER",1
"Fall","Saba",1
"Fall","Sage The Gemini",1
"Fall","Sahara",1
"Fall","Saint BeDa",1
"Fall","Sainte",1
"Fall","Salim-Sulaiman",1
"Fall","Sammy Adams",1
"Fall","Sandaru Sathsara",1
"Fall","Sardine Slayer",1
"Fall","Satyr",1
"Fall","Sav12",1
"Fall","Saweetie",1
"Fall","Screen Jazzmaster",1
"Fall","Seizure Machine",1
"Fall","Seneca B",1
"Fall","Seth Bishop",1
"Fall","Shokk",1
"Fall","Shontelle",1
"Fall","Shordie Shordie",1
"Fall","Sia",1
"Fall","Silambarasan TR",1
"Fall","Simon & Garfunkel",1
"Fall","Sitting Duck",1
"Fall","SkinBone",1
"Fall","Skryptonite",1
"Fall","Sleepermane",1
"Fall","Smash Mouth",1
"Fall","Smoke Trees",1
"Fall","Solange",1
"Fall","Soup",1
"Fall","Spectacular Diagnostics",1
"Fall","Spokeman",1
"Fall","Stamper",1
"Fall","Steve Aoki",1
"Fall","Styx",1
"Fall","Submerse",1
"Fall","Sukhwinder Singh",1
"Fall","Sundar C. Babu",1
"Fall","Susan Egan",1
"Fall","T.I.",1
"Fall","TABAL",1
"Fall","TLC",1
"Fall","TREVR",1
"Fall","TV Girl",1
"Fall","Taco",1
"Fall","Talib Kweli",1
"Fall","Tamia",1
"Fall","Tennessee Ernie Ford",1
"Fall","Teyana Taylor",1
"Fall","The BREED",1
"Fall","The Backseat Lovers",1
"Fall","The Cast of Paradise PD",1
"Fall","The Del-Vikings",1
"Fall","The Jacka",1
"Fall","The Junior Beats",1
"Fall","The Kid Daytona",1
"Fall","The Last Goodnight",1
"Fall","The Runaways",1
"Fall","The Score",1
"Fall","The Spencer Davis Group",1
"Fall","The Starting 5ive",1
"Fall","The Strokes",1
"Fall","The Tams",1
"Fall","The Tano Jones Revelry",1
"Fall","The Thrills",1
"Fall","The Upside Downs",1
"Fall","The Vamps",1
"Fall","The-Dream",1
"Fall","TheStalli",1
"Fall","Thelonious Coltrane",1
"Fall","Them",1
"Fall","Theophilus London",1
"Fall","Third Eye Blind",1
"Fall","Thirupathi V Sathyanarayana",1
"Fall","This Is Tomorrow",1
"Fall","Thouxanbanfauni",1
"Fall","Tiago Frugoli Ensemble",1
"Fall","Tim Haywood",1
"Fall","Timbaland",1
"Fall","Tion Wayne",1
"Fall","Tokyo Machine",1
"Fall","Tom Doolie",1
"Fall","Tom Hanks",1
"Fall","Tom Jones",1
"Fall","Tom Walker",1
"Fall","Tony Bennett",1
"Fall","Tony Orlando & Dawn",1
"Fall","Toploader",1
"Fall","Tori Kelly",1
"Fall","Train",1
"Fall","Triumph",1
"Fall","Tweeko",1
"Fall","TyLuv.",1
"Fall","Tyla Yaweh",1
"Fall","URCHN",1
"Fall","Us The Duo",1
"Fall","Vani Jairam",1
"Fall","Verbalase",1
"Fall","Village People",1
"Fall","Vincent Rayn",1
"Fall","Vineotap",1
"Fall","Vonuzal",1
"Fall","WINNER",1
"Fall","Wajid",1
"Fall","Warren G",1
"Fall","Weston & Teston",1
"Fall","Westside Gunn",1
"Fall","White Town",1
"Fall","Xanndo",1
"Fall","Xavier Omar",1
"Fall","Y.SJ",1
"Fall","YBN Nahmir",1
"Fall","YFN Lucci",1
"Fall","YG Rob",1
"Fall","YNW BSlime",1
"Fall","Yashita Sharma",1
"Fall","Yebba",1
"Fall","Yo Gotti",1
"Fall","Yolanda Be Cool",1
"Fall","Young Dolph",1
"Fall","Young Nudy",1
"Fall","Yukmouth",1
"Fall","YungGen",1
"Fall","Yuvan Shankar Raja",1
"Fall","Yvng Jin",1
"Fall","Zakir Hussain",1
"Fall","Zaps",1
"Fall","Ziv Zaifman",1
"Fall","Zomboy",1
"Fall","belluh27",1
"Fall","blackwave.",1
"Fall","coldbrew",1
"Fall","countrystar420",1
"Fall","dryhope",1
"Fall","easy life",1
"Fall","gishfang",1
"Fall","iLL BLU",1
"Fall","invention_",1
"Fall","j'san",1
"Fall","lazy oscar",1
"Fall","less.people",1
"Fall","loland",1
"Fall","mrgirl",1
"Fall","pettersson",1
"Fall","pluko",1
"Fall","popadiclo",1
"Fall","prxz",1
"Fall","redveil",1
"Fall","rei brown",1
"Fall","rocomoco",1
"Fall","squeeda",1
"Fall","stream_error",1
"Fall","takeo",1
"Fall","tsubi club",1
"Fall","wyn wyn",1
"Fall","yums",1
"Spring","$uicideboy$",1
"Spring","80purppp",1
"Spring","88-Keys",1
"Spring","A$AP Mob",1
"Spring","A$AP NAST",1
"Spring","A.CHAL",1
"Spring","A.K.",1
"Spring","AJR",1
"Spring","Adam Hicks",1
"Spring","Addict.",1
"Spring","Ahmad Jamal Trio",1
"Spring","Air Supply",1
"Spring","Ajay-Atul",1
"Spring","Ajmw",1
"Spring","Alesso",1
"Spring","Alice Deejay",1
"Spring","Ankitha",1
"Spring","Antonio Giacca",1
"Spring","Atlanta Rhythm Section",1
"Spring","Axwell /\ Ingrosso",1
"Spring","B<U+01B1>BBLE",1
"Spring","BORNS",1
"Spring","BRONSON",1
"Spring","Baby Weight",1
"Spring","BabyTron",1
"Spring","Backstreet Boys",1
"Spring","Bad Bunny",1
"Spring","Barlito",1
"Spring","Bee Gees",1
"Spring","Benny Dayal",1
"Spring","Bhad Bhabie",1
"Spring","Big Boi",1
"Spring","Big Shaq",1
"Spring","Billy Marchiafava",1
"Spring","Birds Of The West",1
"Spring","Biskwiq",1
"Spring","Blac Bamboo",1
"Spring","Blue Swede",1
"Spring","Blues Image",1
"Spring","Bo Burnham",1
"Spring","Bob Dylan",1
"Spring","Bobby Dreamz BIG",1
"Spring","Bobby Shmurda",1
"Spring","Borgeous",1
"Spring","Brick + Mortar",1
"Spring","Bugzy Malone",1
"Spring","Burrito Eats",1
"Spring","Busta Rhymes",1
"Spring","Butcher Brown",1
"Spring","CAZZETTE",1
"Spring","Cap Kendricks",1
"Spring","Capital Bra",1
"Spring","Carrie Underwood",1
"Spring","Cascada",1
"Spring","Cash Kidd",1
"Spring","Cashmere Cat",1
"Spring","Casiio",1
"Spring","Cazzu",1
"Spring","Central Cee",1
"Spring","Chancla",1
"Spring","Chavo",1
"Spring","Cherub",1
"Spring","Chinmayi",1
"Spring","Clap Cotton",1
"Spring","Cochise",1
"Spring","Crash Kings",1
"Spring","Crosby, Stills, Nash & Young",1
"Spring","DJ Boss Man",1
"Spring","DJ Scheme",1
"Spring","DJ Snake",1
"Spring","DRWN.",1
"Spring","DWLLRS",1
"Spring","DYVN",1
"Spring","Danger Mouse",1
"Spring","David Kushner",1
"Spring","Dbangz",1
"Spring","Dean Lewis",1
"Spring","Dee Watkins",1
"Spring","Deorro",1
"Spring","Derek & The Dominos",1
"Spring","Desiigner",1
"Spring","Don Diablo",1
"Spring","Don Philippe",1
"Spring","Dpsht",1
"Spring","Dr. Dundiff",1
"Spring","DragonForce",1
"Spring","Drakeo the Ruler",1
"Spring","Droop-E",1
"Spring","Duan Wasi",1
"Spring","Duke Dumont",1
"Spring","Dustin Lenji",1
"Spring","Dylan Sinclair",1
"Spring","E-40",1
"Spring","ENRA",1
"Spring","Eagle-Eye Cherry",1
"Spring","Elephante",1
"Spring","Elior",1
"Spring","Elsei",1
"Spring","Empire of the Sun",1
"Spring","Enluv",1
"Spring","Fat Joe",1
"Spring","Fed Nance",1
"Spring","Fedde Le Grand",1
"Spring","Filter",1
"Spring","Fin",1
"Spring","Flosstradamus",1
"Spring","Frankie Valli",1
"Spring","Franky Rizardo",1
"Spring","GROUPLOVE",1
"Spring","Gas Lab",1
"Spring","Gaullin",1
"Spring","George Michael",1
"Spring","Gianna Nannini",1
"Spring","Gianni",1
"Spring","Glass Animals",1
"Spring","Gloria Gaynor",1
"Spring","Going Deeper",1
"Spring","Goldenninjah",1
"Spring","Grandmaster Tilden",1
"Spring","Gregor Salto",1
"Spring","Guapdad 4000",1
"Spring","Guns N' Roses",1
"Spring","Guustavv",1
"Spring","Gwen Stefani",1
"Spring","Hakan Hellstrom",1
"Spring","Hariharan",1
"Spring","Headie One",1
"Spring","Helios",1
"Spring","Hell Ya Fucking Right",1
"Spring","High John",1
"Spring","Highly Suspect",1
"Spring","Hippie Sabotage",1
"Spring","Honk!",1
"Spring","HoodRich Pablo Juan",1
"Spring","Horsegirl",1
"Spring","Hozier",1
"Spring","Hubert Daviz",1
"Spring","Ian Ewing",1
"Spring","J Alvarez",1
"Spring","JPEGMAFIA",1
"Spring","Jae Trill",1
"Spring","Jake Jurant",1
"Spring","James Arthur",1
"Spring","James Blake",1
"Spring","Jamie Foxx",1
"Spring","Jay Worthy",1
"Spring","Jazzinuf",1
"Spring","Jazzy James",1
"Spring","Jessie Reyez",1
"Spring","JiKay",1
"Spring","Joey Trap",1
"Spring","John Denver",1
"Spring","Joji",1
"Spring","Joyner Lucas",1
"Spring","Jr. Wellness",1
"Spring","Jungle",1
"Spring","KANKAN",1
"Spring","KOMOREBI",1
"Spring","KSI",1
"Spring","Kansas",1
"Spring","Kaskade",1
"Spring","Kehlani",1
"Spring","Kenny Mason",1
"Spring","Kevin Abstract",1
"Spring","Kevin Gates",1
"Spring","Kill The Buzz",1
"Spring","Kishore Kumar",1
"Spring","Knowsum",1
"Spring","Konteks",1
"Spring","Korn",1
"Spring","Krewella",1
"Spring","Kristal Gandhi",1
"Spring","Kubuch",1
"Spring","Kyle Dixon & Michael Stein",1
"Spring","Lady Gaga",1
"Spring","Lamar Azul",1
"Spring","Lazlow",1
"Spring","Leezy",1
"Spring","Liam Gallagher",1
"Spring","Lil Broomstick",1
"Spring","Lil Durk",1
"Spring","Lil Gnar",1
"Spring","Lil Jon & The East Side Boyz",1
"Spring","Lil Loaded",1
"Spring","Lo'Dale",1
"Spring","London On Da Track",1
"Spring","Loop Schrauber",1
"Spring","Lord Huron",1
"Spring","Lost Kings",1
"Spring","Loud Luxury",1
"Spring","Luis Fonsi",1
"Spring","Luna Shadows",1
"Spring","Luny Tunes",1
"Spring","Lxst",1
"Spring","M-Cubed",1
"Spring","M.I.A.",1
"Spring","MAX",1
"Spring","MIXK",1
"Spring","MORTEN",1
"Spring","Mac Dre",1
"Spring","Maceo Plex",1
"Spring","Mad Squablz",1
"Spring","Made in M",1
"Spring","Madison Hughes",1
"Spring","Marnik",1
"Spring","Mashonda",1
"Spring","Massive Attack",1
"Spring","Matt Simons",1
"Spring","MattOfficiel",1
"Spring","Matthew Mole",1
"Spring","Max Drazen",1
"Spring","Max MacVeety",1
"Spring","Melanie Martinez",1
"Spring","Michael Scott Fan Club",1
"Spring","Mike Dimes",1
"Spring","Mike Sherm",1
"Spring","Miley Cyrus",1
"Spring","Moe",1
"Spring","Moe Vision",1
"Spring","Montana of 300",1
"Spring","Mujo",1
"Spring","Mylo B",1
"Spring","Myriad",1
"Spring","N.E.R.D",1
"Spring","NEIKED",1
"Spring","NGO",1
"Spring","Natalie La Rose",1
"Spring","Nathan Kawanishi",1
"Spring","Nebu Kiniza",1
"Spring","Nia Sultana",1
"Spring","Nick Mason's Saucerful of Secrets",1
"Spring","Nipsey Hussle",1
"Spring","No Spirit",1
"Spring","Oasis",1
"Spring","Octavian",1
"Spring","Of Monsters and Men",1
"Spring","Onlybino!",1
"Spring","Orestes Gomez",1
"Spring","Orleans",1
"Spring","P. Susheela",1
"Spring","Pablo Cruise",1
"Spring","Palmasur",1
"Spring","Pantone",1
"Spring","Paris & Simo",1
"Spring","Patrick O'Hearn",1
"Spring","Paul McCartney",1
"Spring","Penn Masala",1
"Spring","Peter Kind",1
"Spring","Petit Biscuit",1
"Spring","PnB Rock",1
"Spring","Poco",1
"Spring","Pressure",1
"Spring","Pretty Vicious",1
"Spring","Pritam",1
"Spring","Problem",1
"Spring","Project AER",1
"Spring","Purrple Cat",1
"Spring","Pusher",1
"Spring","RL Grime",1
"Spring","RLLBTS",1
"Spring","RY X",1
"Spring","Raimu",1
"Spring","Rain Man",1
"Spring","Rainbow",1
"Spring","Rakim",1
"Spring","Raouf Beats",1
"Spring","Rascal Flatts",1
"Spring","Rashid Ali",1
"Spring","Ray Stevens",1
"Spring","Rejjie Snow",1
"Spring","Rich Brian",1
"Spring","Rich Homie Quan",1
"Spring","Richie Rych",1
"Spring","Rob $tone",1
"Spring","Robin Schulz",1
"Spring","Rudimental",1
"Spring","SLUMBERJACK",1
"Spring","SahBabii",1
"Spring","Saib",1
"Spring","Saiko",1
"Spring","Salt-N-Pepa",1
"Spring","Salva",1
"Spring","Sam Cross",1
"Spring","Sam Smith",1
"Spring","Santino Le Saint",1
"Spring","Schmiddunsk",1
"Spring","Sea in the Sky",1
"Spring","Seals and Crofts",1
"Spring","Sech",1
"Spring","Seeb",1
"Spring","Seven Lions",1
"Spring","Sha Mula",1
"Spring","Sheff G",1
"Spring","Silver",1
"Spring","Skence",1
"Spring","Smeeagain",1
"Spring","Snorlads",1
"Spring","SoFaygo",1
"Spring","SoNE",1
"Spring","Social House",1
"Spring","Sonder",1
"Spring","SoulChef",1
"Spring","Soulja Boy",1
"Spring","SpoonBeats",1
"Spring","Steely Dan",1
"Spring","Steve Angello",1
"Spring","Sugarloaf",1
"Spring","Sweatson Klank",1
"Spring","SwuM",1
"Spring","System Of A Down",1
"Spring","T.I.",1
"Spring","TRIBEZ.",1
"Spring","Taj Mahal",1
"Spring","Take Me To Your Best Friends House",1
"Spring","Tay-K",1
"Spring","Teebs",1
"Spring","Teo",1
"Spring","The Alchemist",1
"Spring","The Band",1
"Spring","The Byrds",1
"Spring","The Game",1
"Spring","The Grass Roots",1
"Spring","The Heavy",1
"Spring","The Kid LAROI",1
"Spring","The Raconteurs",1
"Spring","The Smiths",1
"Spring","The Sugarhill Gang",1
"Spring","Thundercat",1
"Spring","Thunderclap Newman",1
"Spring","Tiago PZK",1
"Spring","Timeflies",1
"Spring","Tinashe",1
"Spring","Tis L",1
"Spring","TobyMac",1
"Spring","Tom Doolie",1
"Spring","Tom Odell",1
"Spring","Toonorth",1
"Spring","Trevor Jackson",1
"Spring","Two Door Cinema Club",1
"Spring","TyLuv.",1
"Spring","UKDD",1
"Spring","Umberto Giordano",1
"Spring","UnoTheActivist",1
"Spring","Vani Jairam",1
"Spring","Veorra",1
"Spring","Veronica Maggio",1
"Spring","Vishal-Shekhar",1
"Spring","Vodka",1
"Spring","Vory",1
"Spring","Vundabar",1
"Spring","Walmart Yodel Kid",1
"Spring","Warren G",1
"Spring","Westside Gunn",1
"Spring","Wham!",1
"Spring","Wynn",1
"Spring","XanMan",1
"Spring","Xavier Wulf",1
"Spring","YBN Nahmir",1
"Spring","YN Jay",1
"Spring","Yasumu",1
"Spring","Young the Giant",1
"Spring","YoungBoy Never Broke Again",1
"Spring","Yung Bans",1
"Spring","Yung Bleu",1
"Spring","Zen Park",1
"Spring","Zion & Lennox",1
"Spring","Zo Val",1
"Spring","alt-J",1
"Spring","at Wendys",1
"Spring","benny blanco",1
"Spring","don C",1
"Spring","dvsn",1
"Spring","easy life",1
"Spring","farewell",1
"Spring","fourwalls",1
"Spring","girl in red",1
"Spring","gnash",1
"Spring","goosetaf",1
"Spring","kudo",1
"Spring","l'Outlander",1
"Spring","less.people",1
"Spring","milligon",1
"Spring","paris91",1
"Spring","svrite",1
"Spring","tomcbumpz",1
"Spring","twuan",1
"Spring","xander.",1
"Summer","$uicideboy$",1
"Summer","*67",1
"Summer","070 Shake",1
"Summer","10kkev",1
"Summer","24Lik",1
"Summer","3OH!3",1
"Summer","5 Seconds of Summer",1
"Summer","83 Babies",1
"Summer","<U+5434><U+4EA6><U+51E1>",1
"Summer","A. M. Rajah",1
"Summer","A.K.",1
"Summer","Aastha Gill",1
"Summer","Ace Hood",1
"Summer","Adnan Sami",1
"Summer","Alec Benjamin",1
"Summer","Alex Newell",1
"Summer","Alicia Keys",1
"Summer","Amaal Mallik",1
"Summer","Amar Arshi",1
"Summer","Amerie",1
"Summer","Andy Mineo",1
"Summer","Andy Williams",1
"Summer","Angele",1
"Summer","Annamayya Keerthana",1
"Summer","Arijit Singh",1
"Summer","Arunmozhi",1
"Summer","Atif Aslam",1
"Summer","Atomic Drum Assembly",1
"Summer","Ausar",1
"Summer","Axwell /\ Ingrosso",1
"Summer","BJ The Chicago Kid",1
"Summer","Bachman-Turner Overdrive",1
"Summer","Backstreet Boys",1
"Summer","Bad Bunny",1
"Summer","Badshah",1
"Summer","Bebe Rexha",1
"Summer","Becky Hill",1
"Summer","BermudaCal",1
"Summer","Bernard Herrmann",1
"Summer","Bhavatharini",1
"Summer","Big Hooch",1
"Summer","Big Pun",1
"Summer","Big Thief",1
"Summer","Blackstreet",1
"Summer","Blasterjaxx",1
"Summer","Bob Dylan",1
"Summer","Bobby Helms",1
"Summer","Boney M.",1
"Summer","Booman Forever",1
"Summer","Bow Wow",1
"Summer","Boyish",1
"Summer","Brenda Lee",1
"Summer","CRAY",1
"Summer","CZARFACE",1
"Summer","Cab'Ral",1
"Summer","Camille Saint-Saens",1
"Summer","Carneyval",1
"Summer","Chanel West Coast",1
"Summer","Charli XCX",1
"Summer","Charlie Puth",1
"Summer","Chase Martin",1
"Summer","Chavo",1
"Summer","Chicago",1
"Summer","Cobra Starship",1
"Summer","Cookin Soul",1
"Summer","Corey St.Rose",1
"Summer","Counting Crows",1
"Summer","Cozz",1
"Summer","Crystal Fighters",1
"Summer","DMX",1
"Summer","Danger Mouse",1
"Summer","DavidTheTragic",1
"Summer","Davido",1
"Summer","Dean Lewis",1
"Summer","Dean Martin",1
"Summer","DelMar",1
"Summer","Demi Lovato",1
"Summer","Desiigner",1
"Summer","Dexys Midnight Runners",1
"Summer","Diggy",1
"Summer","Dimitri Vegas & Like Mike",1
"Summer","Dion",1
"Summer","Don McLean",1
"Summer","Dre nello",1
"Summer","Dropkick Murphys",1
"Summer","E I S U",1
"Summer","E-40",1
"Summer","EST Gee",1
"Summer","Ella Mai",1
"Summer","Elujay",1
"Summer","FKA twigs",1
"Summer","FRENSHIP",1
"Summer","Fall Out Boy",1
"Summer","Farruko",1
"Summer","Flora Vida",1
"Summer","Franz Liszt",1
"Summer","G Mills",1
"Summer","GRANDVIEW",1
"Summer","George Frideric Handel",1
"Summer","Ghantasala",1
"Summer","Gianni",1
"Summer","Gustavo Santaolalla",1
"Summer","H.E.R.",1
"Summer","Hard Bass School",1
"Summer","Headie One",1
"Summer","HoodRich Pablo Juan",1
"Summer","Hozier",1
"Summer","Hubert Daviz",1
"Summer","INTRXVRT",1
"Summer","Iggy Azalea",1
"Summer","J.I the Prince of N.Y",1
"Summer","J.O.B",1
"Summer","JBlanked",1
"Summer","JPEGMAFIA",1
"Summer","Jacob Sigman",1
"Summer","Jagjit Singh",1
"Summer","Jake Paul",1
"Summer","James Blake",1
"Summer","Jay Worthy",1
"Summer","Jazz Cartier",1
"Summer","Jency",1
"Summer","Jesse McCartney",1
"Summer","Jet",1
"Summer","Jimmy Durante",1
"Summer","Jon Bellion",1
"Summer","Jordan Mackampa",1
"Summer","Justice",1
"Summer","K'NAAN",1
"Summer","KAYTRANADA",1
"Summer","KILLY",1
"Summer","KJ King of Hearts",1
"Summer","KSI",1
"Summer","KT6900",1
"Summer","Kaaris",1
"Summer","Kehlani",1
"Summer","Kesha",1
"Summer","Kevin Gates",1
"Summer","Key Nyata",1
"Summer","Kirk Knight",1
"Summer","Klondike Blonde",1
"Summer","L. R. Eswari",1
"Summer","Labrinth",1
"Summer","Last Dinosaurs",1
"Summer","Leon Bridges",1
"Summer","Leona Lewis",1
"Summer","Leos Janacek",1
"Summer","Lil Gnar",1
"Summer","Lil Keed",1
"Summer","Linkin Park",1
"Summer","Little Bruce",1
"Summer","Lou Reed",1
"Summer","Loud Luxury",1
"Summer","Low Phil",1
"Summer","Lunar",1
"Summer","M. S. Subbulakshmi",1
"Summer","ME+L",1
"Summer","Mac Ayres",1
"Summer","Maggie Rogers",1
"Summer","Malaysia Vasudevan",1
"Summer","Manna Dey",1
"Summer","Matt Maeson",1
"Summer","Matty Wood$",1
"Summer","Maurice Ravel",1
"Summer","Mehdi Hassan",1
"Summer","Michael Jackson",1
"Summer","Michel Telo",1
"Summer","Mistah F.A.B.",1
"Summer","Mohit Chauhan",1
"Summer","Molchat Doma",1
"Summer","Montana of 300",1
"Summer","Morpheus Two",1
"Summer","Mr. Green",1
"Summer","Nardo Wick",1
"Summer","Nebu Kiniza",1
"Summer","Neil Diamond",1
"Summer","Nelly Furtado",1
"Summer","Nevada",1
"Summer","New Boyz",1
"Summer","New Order",1
"Summer","Nia Sultana",1
"Summer","NickyDiesel",1
"Summer","Nipsey Hussle",1
"Summer","Noel Redding",1
"Summer","Nometronn",1
"Summer","Noor Jehan",1
"Summer","Nursery Rhymes ABC",1
"Summer","O2worldwide",1
"Summer","Oddisee",1
"Summer","Ozzy Osbourne",1
"Summer","PNL",1
"Summer","PRETTYMUCH",1
"Summer","Palace",1
"Summer","Partenaire Particulier",1
"Summer","Passenger",1
"Summer","Pastor Rex",1
"Summer","Pat Ron",1
"Summer","Paul Rosenberg",1
"Summer","Peach Pit",1
"Summer","Pink Hoodie",1
"Summer","PnB Rock",1
"Summer","Poetics",1
"Summer","Pontiac Puma",1
"Summer","Premo Rice",1
"Summer","R. Kelly",1
"Summer","R3HAB",1
"Summer","RINZ.",1
"Summer","Ramu",1
"Summer","Raphael Lake",1
"Summer","Rashid Ali",1
"Summer","Raw Art Movement",1
"Summer","Rich Chambers",1
"Summer","RichaadEB",1
"Summer","Rick Astley",1
"Summer","Rick James",1
"Summer","Ricky Martin",1
"Summer","Riovaz",1
"Summer","Rob $tone",1
"Summer","Rod Wave",1
"Summer","Run-D.M.C.",1
"Summer","SHLOK",1
"Summer","SL",1
"Summer","Saba",1
"Summer","Sam Feldt",1
"Summer","Sam Smith",1
"Summer","Sammy Shiblaq",1
"Summer","Sean Kingston",1
"Summer","ShiShi",1
"Summer","Shouse",1
"Summer","Sided",1
"Summer","Sidual.",1
"Summer","Sirkazhi Govindarajan",1
"Summer","Sitting Duck",1
"Summer","Slumm Prince",1
"Summer","Sly & The Family Stone",1
"Summer","Smiley",1
"Summer","Steely Dan",1
"Summer","Steve Winwood",1
"Summer","Suigeneris",1
"Summer","Sukhwinder Singh",1
"Summer","Sunday Service Choir",1
"Summer","Suraj Jagan",1
"Summer","TLC",1
"Summer","Tavares",1
"Summer","Team Astro",1
"Summer","Tems",1
"Summer","Terrace Martin",1
"Summer","Teyana Taylor",1
"Summer","The Alchemist",1
"Summer","The Animals",1
"Summer","The Baby Einstein Music Box Orchestra",1
"Summer","The Backseat Lovers",1
"Summer","The Band",1
"Summer","The Buttertones",1
"Summer","The Byrds",1
"Summer","The Chords",1
"Summer","The Cure",1
"Summer","The Drums",1
"Summer","The Legends",1
"Summer","The Ronettes",1
"Summer","Theophilus London",1
"Summer","Tim McGraw",1
"Summer","Tino Szn",1
"Summer","Todd Rundgren",1
"Summer","Toddler Tunes",1
"Summer","Tohaj",1
"Summer","Tom Petty and the Heartbreakers",1
"Summer","Tony Bennett",1
"Summer","Trevor Spitta",1
"Summer","True Story Gee",1
"Summer","Ugly God",1
"Summer","Uma Ramanan",1
"Summer","Uncle Kracker",1
"Summer","Unni Menon",1
"Summer","Vampire Weekend",1
"Summer","Veeramani Raju",1
"Summer","Village People",1
"Summer","Vinnies Pm",1
"Summer","Wake the Wild",1
"Summer","Wale",1
"Summer","Walter Murphy",1
"Summer","Wes Walker",1
"Summer","White Town",1
"Summer","Winnetka Bowling League",1
"Summer","YBN Nahmir",1
"Summer","Yawn Shop",1
"Summer","Yebba",1
"Summer","Yo Gotti",1
"Summer","Yung Bans",1
"Summer","Yung Simmie",1
"Summer","Yvng Jin",1
"Summer","Yvonne Elliman",1
"Summer","Zack Fox",1
"Summer","bLAck pARty",1
"Summer","datcurryboi",1
