"Artist","Plays","Songs","First Listen","Plays Per Song"
"Bleachers",2,1,"2022-10-22",2
"Blu",2,2,"2020-10-31",1
"Blue Wednesday",2,2,"2020-11-27",1
"Bob Dylan",2,2,"2019-03-30",1
"Britney Spears",2,1,"2020-01-14",2
"Burrito Brown",2,2,"2020-11-27",1
"CB",2,2,"2020-12-12",1
"Caillou",2,1,"2018-10-31",2
"Carrie Underwood",2,2,"2019-03-30",1
"Cascada",2,1,"2020-01-14",2
"Cash Kidd",2,1,"2021-09-29",2
"Chancla",2,2,"2020-11-27",1
"Charlotte Funke",2,1,"2019-10-07",2
"Chavo",2,1,"2021-04-30",2
"Christina Perri",2,2,"2022-09-28",1
"Christy Nockels",2,2,"2022-09-28",1
"Chuck Berry",2,2,"2020-09-23",1
"Cobra Starship",2,2,"2022-03-19",1
"Conan Gray",2,2,"2019-01-23",1
"CrazyJaZz",2,2,"2022-04-26",1
"DJ Rell",2,1,"2022-09-30",2
"DJ Snake",2,2,"2016-04-18",1
"DUSTY LOCANE",2,1,"2022-06-21",2
"Danger Mouse",2,1,"2022-06-20",2
"DaniLeigh",2,1,"2020-11-22",2
"Dave",2,1,"2020-09-08",2
"David Lee Murphy",2,2,"2020-03-18",1
"David Shire",2,1,"2021-09-13",2
"Deorro",2,2,"2016-04-24",1
"Depf",2,1,"2020-11-27",2
"Desiigner",2,1,"2016-04-28",2
"Diary Of Dreams",2,1,"2018-08-07",2
"Dobie Gray",2,1,"2021-08-20",2
"Don Fizzy",2,1,"2022-04-26",2
"Drxnk",2,2,"2022-04-26",1
"Dzeko & Torres",2,1,"2016-04-27",2
"EARTHGANG",2,2,"2019-11-25",1
"Edith Piaf",2,2,"2018-04-19",1
"Elaquent",2,2,"2020-10-31",1
"Ella Mai",2,2,"2020-11-22",1
"Elujay",2,1,"2022-02-14",2
"Example",2,1,"2016-05-01",2
"FKJ",2,1,"2020-11-28",2
"Fat Joe",2,1,"2020-11-29",2
"Faygogotcash",2,1,"2020-03-05",2
"Fed Nance",2,2,"2020-11-27",1
"Florida Georgia Line",2,2,"2017-10-03",1
"Funtahen",2,1,"2022-06-13",2
"G R I Z",2,1,"2020-11-27",2
"GAMPER & DADONI",2,1,"2021-10-23",2
"GRANDVIEW",2,1,"2022-01-25",2
"Gallery Provence",2,1,"2022-06-17",2
"Gene Autry",2,1,"2021-11-01",2
"Genra",2,2,"2020-10-31",1
"Glass Animals",2,2,"2019-12-11",1
"Good Guys Go to Heaven",2,1,"2022-04-25",2
"Goodnyght",2,2,"2021-12-09",1
"Grady",2,1,"2022-10-27",2
"Grand Puba",2,2,"2020-10-31",1
"H.1",2,2,"2021-12-09",1
"HAIM",2,2,"2016-04-29",1
"Handbook",2,2,"2020-10-31",1
"Harlem Spartans",2,2,"2020-12-12",1
"Her's",2,2,"2022-02-11",1
"Higher Brothers",2,2,"2018-04-20",1
"Hoffy Beats",2,1,"2022-04-26",2
"HoodRich Pablo Juan",2,1,"2022-03-27",2
"Hozier",2,2,"2021-08-08",1
"Huey Daze",2,1,"2020-11-27",2
"Hulk Hodn",2,1,"2020-11-27",2
"ICYTWAT",2,1,"2022-07-23",2
"IDK",2,2,"2021-09-11",1
"Idealism",2,1,"2020-10-30",2
"Idina Menzel",2,2,"2021-11-01",1
"Iris Temple",2,1,"2020-11-22",2
"Ivan Ave",2,2,"2020-10-31",1
"J.O.B",2,1,"2022-01-18",2
"JPEGMAFIA",2,2,"2020-08-24",1
"Jatin-Lalit",2,2,"2021-02-20",1
"Jay Safari",2,1,"2022-12-06",2
"Jay Worthy",2,2,"2022-05-24",1
"Jazzy James",2,2,"2020-11-27",1
"Jerry Goldsmith",2,1,"2020-11-28",2
"Jill Scott",2,2,"2020-06-15",1
"Jimmy Buffett",2,1,"2020-07-30",2
"Jmbeatz",2,2,"2022-12-09",1
"Jo Dee Messina",2,2,"2020-03-18",1
"John Coltrane",2,2,"2021-02-02",1
"John Michael Montgomery",2,2,"2020-03-18",1
"Jordy Dazz",2,2,"2016-04-21",1
"Joseph Caleb",2,1,"2019-10-07",2
"K. J. Yesudas",2,1,"2021-08-30",2
"KLIM",2,1,"2022-04-26",2
"KSI",2,2,"2021-05-30",1
"Kanisan",2,2,"2020-11-27",1
"Katashi Kaito",2,2,"2020-10-30",1
"Kehlani",2,2,"2016-04-28",1
"Kenny Loggins",2,2,"2019-01-28",1
"Kevoe West",2,2,"2020-11-27",1
"Knife Party",2,1,"2016-04-23",2
"Kodaline",2,1,"2021-03-11",2
"Kool & The Gang",2,2,"2022-10-23",1
"Kurt Stewart",2,2,"2021-12-09",1
"LBL",2,1,"2020-10-30",2
"LEGAXY",2,1,"2020-09-25",2
"LMFAO",2,2,"2022-01-30",1
"Large Professor",2,2,"2020-10-31",1
"Legend Yae",2,1,"2022-07-17",2
"Leo Sayer",2,1,"2019-09-25",2
"Leslie West",2,2,"2020-10-04",1
"Lichtboje",2,1,"2022-04-26",2
"Lil Gnar",2,2,"2020-05-07",1
"Lil Keed",2,2,"2021-01-16",1
"Lil Xan",2,2,"2017-11-13",1
"Lilskrt4k",2,1,"2021-05-28",2
"Lofi Fruits Music",2,1,"2021-02-11",2
"London On Da Track",2,1,"2018-06-17",2
"Loop Schrauber",2,2,"2021-02-14",1
"Loski",2,2,"2020-12-11",1
"Lost Kids",2,2,"2020-11-22",1
"Love",2,1,"2020-07-14",2
"Loverboy",2,2,"2019-11-25",1
"Loyle Carner",2,2,"2020-10-31",1
"Maluma",2,1,"2021-03-04",2
"Mario Judah",2,1,"2021-03-21",2
"Martin Solveig",2,1,"2021-10-27",2
"Martina McBride",2,2,"2020-03-18",1
"Mary Chapin Carpenter",2,2,"2020-03-18",1
"Max I Million",2,1,"2020-10-30",2
"Maxo Kream",2,2,"2019-07-27",1
"Mike Dimes",2,2,"2022-03-01",1
"Miley Cyrus",2,2,"2016-04-19",1
"Mistah F.A.B.",2,1,"2022-09-02",2
"Moderator",2,2,"2022-04-26",1
"Modernmadeit",2,2,"2022-12-09",1
"Molchat Doma",2,1,"2021-03-09",2
"Moneybagg Yo",2,2,"2021-05-30",1
"Montana of 300",2,1,"2022-06-16",2
"Moon Taxi",2,1,"2021-03-11",2
"Morgan Wallen",2,1,"2021-02-11",2
"Mr. Green",2,1,"2022-02-10",2
"Mvdk",2,1,"2020-11-27",2
"Nafe Smallz",2,2,"2020-12-12",1
"Nana",2,2,"2020-12-25",1
"Nebu Kiniza",2,1,"2019-08-22",2
"Nena",2,2,"2019-10-10",1
"New Order",2,1,"2021-07-28",2
"Nia Sultana",2,1,"2022-06-12",2
"Nickelback",2,2,"2022-09-30",1
"Nicky Jam",2,1,"2016-04-18",2
"Nicky Romero",2,1,"2016-04-30",2
"Nipsey Hussle",2,1,"2020-08-25",2
"Oatmello",2,1,"2022-04-26",2
"Onlybino!",2,1,"2022-03-16",2
"Otis Neon",2,1,"2020-10-30",2
"Otis Ubaka",2,2,"2020-11-27",1
"P. Jayachandran",2,2,"2021-08-30",1
"PSY",2,1,"2022-01-29",2
"Pachakuti",2,1,"2020-11-27",2
"Pandrezz",2,1,"2020-11-27",2
"Passenger",2,1,"2021-03-10",2
"Paul Rosenberg",2,1,"2018-08-31",2
"Penn Masala",2,1,"2018-11-15",2
"Pete Rock",2,2,"2020-10-31",1
"PhatCap!",2,1,"2021-11-09",2
"Phigross",2,1,"2022-08-10",2
"Philadelphia Orchestra",2,2,"2021-08-28",1
"Phillip Phillips",2,1,"2021-03-10",2
"Pierce Fulton",2,2,"2016-04-18",1
"Plain White T's",2,1,"2022-10-22",2
"Plusma",2,1,"2020-11-27",2
"Preme",2,1,"2019-01-10",2
"Quinn MacKenzie",2,1,"2019-10-07",2
"Quinte",2,1,"2020-11-27",2
"RINI",2,1,"2020-11-23",2
"RIZ LA VIE",2,2,"2020-11-28",1
"RTB MB",2,1,"2022-07-07",2
"Ray Hutchcraft",2,1,"2019-10-07",2
"Reba McEntire",2,2,"2020-03-18",1
"Ricegum",2,2,"2017-08-31",1
"Rich Homie Quan",2,2,"2020-05-10",1
"Richie Rych",2,2,"2021-02-13",1
"Rick Astley",2,1,"2018-02-08",2
"Ricky Martin",2,1,"2022-09-09",2
"Rio Da Yung Og",2,2,"2022-02-14",1
"Riovaz",2,1,"2022-01-18",2
"Rob $tone",2,1,"2018-04-20",2
"Rudimental",2,2,"2021-03-10",1
"Rugby Wild",2,2,"2022-09-01",1
"Ryan Beatty",2,1,"2020-11-28",2
"S. D. Burman",2,2,"2021-01-28",1
"SAINt JHN",2,2,"2021-09-25",1
"SLXWCLXP",2,1,"2020-12-10",2
"SP-Mato",2,1,"2022-04-26",2
"Sade",2,2,"2022-09-28",1
"Samm Henshaw",2,2,"2022-08-10",1
"Sammy TQ",2,1,"2020-11-27",2
"Sara Bareilles",2,2,"2022-09-28",1
"Saweetie",2,2,"2018-11-05",1
"Screen Jazzmaster",2,2,"2020-11-27",1
"ScrewStache",2,1,"2022-08-03",2
"Seb Zillner",2,1,"2022-04-26",2
"Sebastian Kamae",2,2,"2022-04-26",1
"Sigurd Barrett",2,1,"2022-03-01",2
"SleazyWorld Go",2,2,"2022-12-07",1
"Sleeping At Last",2,2,"2021-12-07",1
"Slum Village",2,2,"2020-10-31",1
"Spencer Hunt",2,2,"2021-12-09",1
"Srinivas",2,1,"2019-07-05",2
"Steely Dan",2,2,"2020-08-04",1
"Steve Aoki",2,1,"2022-03-19",2
"Strehlow",2,1,"2022-04-26",2
"Sub Focus",2,1,"2016-04-29",2
"Sukhwinder Singh",2,1,"2019-07-29",2
"Supergrass",2,1,"2022-03-01",2
"Syrup",2,2,"2020-10-31",1
"Ta-ku",2,1,"2020-10-30",2
"Tabi",2,1,"2022-04-26",2
"Tank",2,1,"2021-05-23",2
"Tear Da Club Up Thugs",2,1,"2018-05-01",2
"Teyana Taylor",2,2,"2018-08-22",1
"The All-American Rejects",2,2,"2022-10-08",1
"The All-American Singers",2,1,"2020-11-01",2
"The Barden Bellas",2,2,"2021-06-19",1
"The Carters",2,2,"2018-07-12",1
"The Grass Roots",2,2,"2019-01-29",1
"The Mouse Outfit",2,2,"2020-10-31",1
"The Roots",2,2,"2020-10-31",1
"The Silhouettes Project",2,2,"2020-10-31",1
"The Temper Trap",2,1,"2016-04-24",2
"The Tides",2,1,"2019-09-26",2
"The Very Nice Interesting Singer Man",2,2,"2017-07-25",1
"The Vines",2,2,"2022-04-15",1
"The Wombats",2,2,"2022-02-11",1
"The-Dream",2,2,"2018-01-06",1
"Theophilus London",2,1,"2022-08-08",2
"Toby Schay",2,1,"2020-10-30",2
"Tom Doolie",2,2,"2020-11-26",1
"Tom Walker",2,2,"2017-10-12",1
"Tony Bennett",2,1,"2022-09-09",2
"Trap Remix Guys",2,2,"2022-12-09",1
"Trdee",2,2,"2022-09-16",1
"Trisha Mohring",2,1,"2022-01-18",2
"Trisha Yearwood",2,2,"2020-03-18",1
"Twotrees",2,1,"2020-11-27",2
"Ty Herndon",2,2,"2020-03-18",1
"TyLuv.",2,2,"2021-04-29",1
"UFO",2,2,"2020-02-15",1
"Undagawds",2,2,"2020-10-31",1
"V Jackk",2,1,"2020-09-16",2
"V.I.C.",2,1,"2022-10-23",2
"Verzache",2,1,"2022-10-28",2
"Vicente Fernandez",2,2,"2019-05-31",1
"Village People",2,2,"2020-11-06",1
"Vince Guaraldi Trio",2,2,"2021-11-01",1
"Westside Gunn",2,2,"2020-10-31",1
"Wheels on the Bus",2,2,"2022-09-09",1
"White Town",2,1,"2022-08-03",2
"Wyl",2,1,"2020-10-30",2
"Wynonna",2,2,"2020-03-18",1
"Yebba",2,1,"2022-07-15",2
"Young T & Bugsey",2,2,"2020-12-12",1
"Yung Bans",2,2,"2021-04-30",1
"Yung Hurn",2,1,"2020-03-08",2
"bbno$",2,2,"2018-04-20",1
"bill clesen",2,1,"2022-01-18",2
"blink-182",2,1,"2016-05-01",2
"flamingo zamperoni",2,1,"2022-04-26",2
"golden era",2,1,"2021-03-20",2
"halfpastseven",2,2,"2021-02-13",1
"iLOVEFRiDAY",2,1,"2019-01-17",2
"ilyTOMMY",2,1,"2020-03-08",2
"less.people",2,2,"2021-04-22",1
"lisnn",2,1,"2020-11-27",2
"loland",2,2,"2020-11-27",1
"papichuloteej",2,1,"2022-01-18",2
"pettersson",2,1,"2020-11-27",2
"sumishii",2,2,"2020-11-27",1
"*67",1,1,"2022-09-01",1
"*NSYNC",1,1,"2021-11-01",1
"03 Greedo",1,1,"2020-03-07",1
"10kkev",1,1,"2022-09-16",1
"147 CalBoy",1,1,"2019-01-06",1
"2015 Dynamo Hitz",1,1,"2017-09-30",1
"2nd Exit",1,1,"2020-10-31",1
"30",1,1,"2020-12-12",1
"38 Special",1,1,"2019-11-25",1
"3OH!3",1,1,"2020-08-29",1
"4LGANG G5iVE",1,1,"2022-01-09",1
"5 Seconds of Summer",1,1,"2018-07-12",1
"7apes",1,1,"2020-10-30",1
"80purppp",1,1,"2022-03-25",1
"83 Babies",1,1,"2019-08-09",1
"88-Keys",1,1,"2019-04-01",1
"9lokknine",1,1,"2019-11-15",1
"<U+30BB><U+30AD><U+30C8><U+30AA>.<U+30B7><U+30B2><U+30AA>",1,1,"2021-03-03",1
"A Great Big World",1,1,"2022-09-28",1
"A$AP NAST",1,1,"2021-04-29",1
"A. M. Rajah",1,1,"2021-09-09",1
"AK420",1,1,"2021-02-14",1
"Aad",1,1,"2017-09-26",1
"Ace Hood",1,1,"2022-07-26",1
"Action Pack",1,1,"2020-03-07",1
"Adam Hicks",1,1,"2021-06-19",1
"Adam Lambert",1,1,"2021-03-10",1
"Addict.",1,1,"2022-04-12",1
"Adnan Sami",1,1,"2020-09-13",1
"Afroman",1,1,"2022-09-30",1
"Agatino Romero",1,1,"2020-09-25",1
"Ahmad Jamal Trio",1,1,"2021-06-06",1
"Air Supply",1,1,"2020-05-16",1
"Ajay-Atul",1,1,"2022-04-13",1
"Ajit Singh",1,1,"2021-02-19",1
"Ajmw",1,1,"2021-04-27",1
"Alessia Cara",1,1,"2021-02-28",1
"Alesso",1,1,"2022-06-18",1
"Alexander Scriabin",1,1,"2021-02-24",1
"Alextbh",1,1,"2020-11-28",1
"Alice Deejay",1,1,"2022-04-28",1
"Alifia, Sonu Kakkar, Bob",1,1,"2021-03-05",1
"Alison Krauss",1,1,"2022-09-28",1
"Allem Iversom",1,1,"2021-12-09",1
"Aloe Blacc",1,1,"2022-10-17",1
"Amaal Mallik",1,1,"2019-07-15",1
"Ambjaay",1,1,"2019-12-21",1
"Ambush Buzzworl",1,1,"2020-12-12",1
"America",1,1,"2021-12-26",1
"American Dad! Cast",1,1,"2022-12-09",1
"American Paratrooper",1,1,"2022-12-09",1
"Amerie",1,1,"2022-08-04",1
"Amy-Leigh Williamson",1,1,"2019-10-17",1
"Angele",1,1,"2019-07-06",1
"Angry Children",1,1,"2022-12-09",1
"AnimationStation",1,1,"2022-12-09",1
"Ankitha",1,1,"2018-06-08",1
"Annamayya Keerthana",1,1,"2021-09-02",1
"Anti Lilly & Phoniks",1,1,"2020-10-31",1
"Antologie",1,1,"2019-09-26",1
"Antonio Giacca",1,1,"2016-05-01",1
"Arijit Singh",1,1,"2019-07-15",1
"Aron Risa",1,1,"2019-10-17",1
"Arunmozhi",1,1,"2021-09-10",1
"Asdek",1,1,"2020-09-25",1
"Aso",1,1,"2021-12-09",1
"Atlanta Rhythm Section",1,1,"2021-03-27",1
"Augustine",1,1,"2021-12-02",1
"Ausar",1,1,"2022-09-01",1
"Awon",1,1,"2020-10-31",1
"Axian",1,1,"2021-02-17",1
"Ayzon",1,1,"2021-02-14",1
"B Lou",1,1,"2018-02-28",1
"B-Side",1,1,"2020-10-30",1
"B<U+01B1>BBLE",1,1,"2022-04-26",1
"BANNERS",1,1,"2021-03-11",1
"BRONSON",1,1,"2022-04-12",1
"BTS",1,1,"2017-10-09",1
"Baby Kata",1,1,"2022-12-09",1
"Baby Weight",1,1,"2022-05-27",1
"Bachman-Turner Overdrive",1,1,"2020-07-30",1
"Bad History",1,1,"2022-12-09",1
"Badfinger",1,1,"2021-02-26",1
"Badshah",1,1,"2019-07-10",1
"Baka Not Nice",1,1,"2018-12-19",1
"Barlito",1,1,"2020-05-19",1
"Baskem",1,1,"2022-01-25",1
"BassBears",1,1,"2020-09-25",1
"Battman Carter",1,1,"2022-12-09",1
"Beatchild",1,1,"2021-02-14",1
"Becky Hill",1,1,"2022-09-03",1
"Bedroom",1,1,"2022-09-30",1
"Bei Ru",1,1,"2020-10-31",1
"Bellecour",1,1,"2020-09-25",1
"Ben Beal",1,1,"2020-10-31",1
"Ben Rector",1,1,"2022-09-28",1
"Benny Camaro",1,1,"2020-09-25",1
"BermudaCal",1,1,"2022-09-01",1
"Bernard Herrmann",1,1,"2019-07-29",1
"Bhavatharini",1,1,"2021-08-30",1
"Big Hooch",1,1,"2022-08-01",1
"Big Memer",1,1,"2022-12-09",1
"Big Pun",1,1,"2022-07-02",1
"Big Thief",1,1,"2022-08-13",1
"Bill & Pecker",1,1,"2021-02-14",1
"Bill Evans",1,1,"2021-11-01",1
"Bill Withers",1,1,"2022-02-21",1
"Bill adlib",1,1,"2020-11-27",1
"Billy Marchiafava",1,1,"2020-05-07",1
"Billy Ray Cyrus",1,1,"2020-03-18",1
"Billy Sick",1,1,"2022-12-09",1
"Billy Squier",1,1,"2019-11-25",1
"Biskwiq",1,1,"2020-06-19",1
"Blac Bamboo",1,1,"2022-04-25",1
"Black Star",1,1,"2020-10-31",1
"Blackstreet",1,1,"2022-08-04",1
"Blasterjaxx",1,1,"2022-09-17",1
"Blu & Exile",1,1,"2020-10-31",1
"Blue Swede",1,1,"2017-05-26",1
"Blues Image",1,1,"2021-03-27",1
"Blur",1,1,"2022-01-21",1
"Blxst",1,1,"2022-01-23",1
"Bo Burnham",1,1,"2018-04-15",1
"Board-Man",1,1,"2020-11-27",1
"Bob Marley & The Wailers",1,1,"2022-10-23",1
"Bobbi Humphrey",1,1,"2020-12-17",1
"Bobby Darin",1,1,"2022-02-20",1
"Bobby Rydell",1,1,"2022-10-08",1
"Boney M.",1,1,"2021-09-05",1
"Bonner's Soup",1,1,"2022-02-11",1
"Booman Forever",1,1,"2022-09-01",1
"Borgeous",1,1,"2016-04-27",1
"Bow Wow",1,1,"2021-07-16",1
"Boyz II Men",1,1,"2022-09-30",1
"Brett Eldredge",1,1,"2018-12-04",1
"Brick + Mortar",1,1,"2022-04-15",1
"Broken Bells",1,1,"2022-02-11",1
"Brothers Osborne",1,1,"2018-10-10",1
"Brous One",1,1,"2021-02-13",1
"Bubbles & The Shit Rockers",1,1,"2022-12-09",1
"Bugzy Malone",1,1,"2022-04-17",1
"Burl Ives",1,1,"2022-10-01",1
"Burrito Eats",1,1,"2022-04-25",1
"Butcher Brown",1,1,"2021-06-06",1
"C1",1,1,"2020-12-12",1
"CAZZETTE",1,1,"2016-04-22",1
"CHAiN",1,1,"2022-12-09",1
"CHEERIO KING",1,1,"2022-12-09",1
"CJ",1,1,"2020-10-22",1
"CNCO",1,1,"2017-11-12",1
"COIN",1,1,"2021-02-11",1
"CRAY",1,1,"2020-09-20",1
"Cab'Ral",1,1,"2022-09-01",1
"Camille Saint-Saens",1,1,"2021-07-26",1
"Capital Bra",1,1,"2020-05-13",1
"Carl Perkins",1,1,"2020-09-23",1
"Carneyval",1,1,"2022-09-01",1
"Cautious Clay",1,1,"2020-11-28",1
"Cazzu",1,1,"2022-06-05",1
"CeeLo Green",1,1,"2022-12-08",1
"Cha Cha",1,1,"2022-12-09",1
"Chanel West Coast",1,1,"2017-07-13",1
"Charles Hamilton",1,1,"2022-03-18",1
"Charli XCX",1,1,"2022-07-29",1
"Chase Martin",1,1,"2022-09-01",1
"Cheap Trick",1,1,"2020-02-14",1
"Cherub",1,1,"2021-06-16",1
"Chicago",1,1,"2020-08-04",1
"Chiccote's Beats",1,1,"2021-12-09",1
"Chill Beats Music",1,1,"2020-10-30",1
"Chloe George",1,1,"2022-11-03",1
"Chloe x Halle",1,1,"2022-02-10",1
"Choker",1,1,"2020-11-28",1
"Chris Wilson",1,1,"2022-12-09",1
"Chubby Checker",1,1,"2020-09-23",1
"Chuck Sutton",1,1,"2022-01-18",1
"Ciara",1,1,"2022-09-28",1
"Ciscero",1,1,"2020-10-31",1
"City Girls",1,1,"2022-01-22",1
"Clap Cotton",1,1,"2021-06-20",1
"Clay Walker",1,1,"2020-03-18",1
"Clint Black",1,1,"2020-03-18",1
"CloZee",1,1,"2022-10-10",1
"Code Red",1,1,"2020-09-25",1
"Cold War Kids",1,1,"2022-02-11",1
"Cole-Man",1,1,"2020-09-25",1
"Confederate Railroad",1,1,"2020-03-18",1
"Context Sensitive",1,1,"2022-12-09",1
"Cookin Soul",1,1,"2021-07-27",1
"Coops",1,1,"2020-10-31",1
"Corey St.Rose",1,1,"2022-09-01",1
"Corn",1,1,"2022-02-14",1
"Counting Crows",1,1,"2022-06-23",1
"Country Joe McDonald",1,1,"2020-09-27",1
"Cozz",1,1,"2020-08-25",1
"Crash Kings",1,1,"2022-04-15",1
"Crazy Frog",1,1,"2022-11-15",1
"Crispy Concords",1,1,"2022-12-09",1
"Cub Sport",1,1,"2019-01-23",1
"Cuco",1,1,"2019-11-25",1
"Cyranek",1,1,"2022-12-09",1
"Cyrax",1,1,"2020-02-26",1
"DAO",1,1,"2020-11-27",1
"DJ Boss Man",1,1,"2017-05-16",1
"DJ ESCO",1,1,"2022-01-23",1
"DJ FGT",1,1,"2022-12-09",1
"DJ Purpberry",1,1,"2020-02-26",1
"DLJ",1,1,"2021-12-09",1
"DRWN.",1,1,"2022-04-26",1
"DWLLRS",1,1,"2022-05-27",1
"DYVN",1,1,"2022-04-26",1
"Da Vinci's Notebook",1,1,"2022-12-09",1
"DaBoii",1,1,"2018-10-06",1
"Dame D.O.L.L.A",1,1,"2018-02-19",1
"Dan Bull",1,1,"2022-12-09",1
"Daniel Barenboim",1,1,"2018-11-25",1
"Daniel Powter",1,1,"2022-12-20",1
"Dave East",1,1,"2022-10-28",1
"Dave Wol",1,1,"2022-12-09",1
"David Ball",1,1,"2020-03-18",1
"David Kushner",1,1,"2022-05-01",1
"DavidTheTragic",1,1,"2022-09-01",1
"Davido",1,1,"2022-06-22",1
"Dbangz",1,1,"2020-05-07",1
"Dee Watkins",1,1,"2021-04-29",1
"Deeb",1,1,"2020-11-27",1
"DelMar",1,1,"2022-09-01",1
"Denyah",1,1,"2020-11-28",1
"Der Soldatenchor und das grosse Blasorchester des Kameradschaftsbundes Frankfurt",1,1,"2022-12-09",1
"Der Witz",1,1,"2022-12-09",1
"Derek & The Dominos",1,1,"2021-04-17",1
"Dev Negi",1,1,"2021-11-19",1
"Devaloop",1,1,"2020-11-27",1
"Diana Ross",1,1,"2022-09-28",1
"Dido",1,1,"2017-12-14",1
"DigBar",1,1,"2022-12-09",1
"Digga D",1,1,"2020-12-12",1
"Diggy",1,1,"2017-09-10",1
"Dijon",1,1,"2020-11-28",1
"Dimension Latina",1,1,"2022-12-28",1
"Dirty Ike",1,1,"2020-10-31",1
"Divine ScienZe",1,1,"2020-10-31",1
"Dog Fashion Disco",1,1,"2022-12-09",1
"Don Philippe",1,1,"2022-04-26",1
"Doug Stone",1,1,"2020-03-18",1
"Douibyorthst",1,1,"2022-12-09",1
"Downtown Owl",1,1,"2020-11-27",1
"Dpsht",1,1,"2022-04-25",1
"Dr. Doofenshmirtz",1,1,"2022-12-09",1
"Dr. Dundiff",1,1,"2022-04-26",1
"DragonForce",1,1,"2018-06-02",1
"Drama Hights",1,1,"2020-11-27",1
"Dre nello",1,1,"2022-09-01",1
"Dre'es",1,1,"2020-11-28",1
"Dream Easy Collective",1,1,"2020-10-31",1
"Dreamgirl",1,1,"2021-01-28",1
"Dro Kenji",1,1,"2022-03-16",1
"Droop-E",1,1,"2022-04-21",1
"Dropkick Murphys",1,1,"2021-08-29",1
"Duan Wasi",1,1,"2022-04-26",1
"Duke Dumont",1,1,"2016-05-01",1
"Duki",1,1,"2019-02-06",1
"Dustin Lenji",1,1,"2016-04-18",1
"Dweeb",1,1,"2021-12-09",1
"Dylan Sinclair",1,1,"2021-05-31",1
"EAST AV3",1,1,"2019-09-26",1
"EMAMKAY",1,1,"2020-10-31",1
"ENRA",1,1,"2021-04-29",1
"EST Gee",1,1,"2021-08-12",1
"Eagle-Eye Cherry",1,1,"2019-03-30",1
"Eddie Cochran",1,1,"2020-09-23",1
"Elephante",1,1,"2016-04-29",1
"Elijah Lee",1,1,"2021-12-09",1
"Ella Eyre",1,1,"2017-11-11",1
"Elsei",1,1,"2022-04-25",1
"Emanuel Fremont",1,1,"2019-10-17",1
"Enluv",1,1,"2021-06-20",1
"Eric Paslay",1,1,"2017-09-30",1
"Eric Reprid",1,1,"2019-12-14",1
"FEDUK",1,1,"2021-12-11",1
"FELIVAND",1,1,"2022-11-06",1
"FKA twigs",1,1,"2022-06-21",1
"FRANZ",1,1,"2020-11-27",1
"FRENSHIP",1,1,"2022-06-24",1
"Faith Hill",1,1,"2021-11-01",1
"Fedde Le Grand",1,1,"2016-04-23",1
"Fergie",1,1,"2022-02-18",1
"Filter",1,1,"2016-04-28",1
"Fin",1,1,"2022-04-25",1
"Flora Vida",1,1,"2021-07-27",1
"Flosstradamus",1,1,"2016-04-30",1
"Flux Pavilion",1,1,"2021-11-17",1
"Flyingkitty",1,1,"2022-12-09",1
"Flynn",1,1,"2020-11-27",1
"Foreigner",1,1,"2022-02-28",1
"Fountains Of Wayne",1,1,"2022-01-21",1
"Frankie Valli",1,1,"2020-06-13",1
"Frankie Valli & The Four Seasons",1,1,"2022-02-20",1
"Franky Rizardo",1,1,"2016-04-18",1
"Freddie Dredd",1,1,"2020-01-21",1
"Freddie Gibbs",1,1,"2022-01-25",1
"Fredfades",1,1,"2020-10-31",1
"Fredo",1,1,"2020-12-12",1
"Fugees",1,1,"2022-02-10",1
"Fujitsu",1,1,"2020-11-27",1
"Funkonami",1,1,"2020-11-27",1
"G Perico",1,1,"2018-10-06",1
"G2 Genesis",1,1,"2022-10-29",1
"GEEGEE",1,1,"2020-11-27",1
"GR?Y",1,1,"2020-10-31",1
"Gary Numan",1,1,"2021-01-30",1
"Gas Lab",1,1,"2022-04-25",1
"Gaullin",1,1,"2020-05-13",1
"Gayla Peevey",1,1,"2021-11-01",1
"Gene Vincent",1,1,"2020-09-23",1
"George Frideric Handel",1,1,"2021-08-27",1
"George Gershwin",1,1,"2021-02-24",1
"George Michael",1,1,"2020-06-15",1
"Geronimus Brothers",1,1,"2020-10-31",1
"Gesmis",1,1,"2020-11-27",1
"Ghantasala",1,1,"2021-09-02",1
"Ghost Town DJs",1,1,"2022-09-30",1
"Gianna Nannini",1,1,"2022-05-21",1
"Ginuwine",1,1,"2022-02-10",1
"Glades",1,1,"2018-02-06",1
"Gnarls Barkley",1,1,"2022-12-20",1
"Going Deeper",1,1,"2016-04-21",1
"Goldenninjah",1,1,"2022-04-26",1
"GoodMeme",1,1,"2022-12-09",1
"Goody Grace",1,1,"2019-01-23",1
"Gooseworx",1,1,"2022-12-09",1
"Gordo Enredadera",1,1,"2022-12-09",1
"Grandmaster Tilden",1,1,"2022-04-25",1
"Gregor Salto",1,1,"2016-04-29",1
"Grover Washington, Jr.",1,1,"2022-10-23",1
"Guapdad 4000",1,1,"2020-04-09",1
"Gustav Mahler",1,1,"2021-02-24",1
"Gustavo Santaolalla",1,1,"2019-07-21",1
"Guustavv",1,1,"2022-04-25",1
"Gyurto",1,1,"2022-12-09",1
"H.E.R.",1,1,"2021-09-17",1
"Hakan Hellstrom",1,1,"2022-05-21",1
"HansSOLO",1,1,"2020-10-31",1
"Hard Bass School",1,1,"2018-08-17",1
